,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
21286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21300,Promising Pupil,None,Pretty good with GW Basic,Electric Car,Pineapple Farmer,7,9,516,5,12,35555,7,661,8,1,1,,,,,,Tan Suede Workboot with Tan Sole,Blue Denim,Khaki Oxford with Tie,,Dark Brown,Short Pixie,White Light Rain
21301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21309,Disciple,None,Pretty good with GW Basic,Electric Car,Night Shift Supervisor,10,9,128,4,12,76302,9,559,6,1,1,,,,,,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Olive Oxford with Buttons,,Auburn,Straight Sideswept Fringe,White Light Rain
21310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21321,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21329,Grandmaster,None,Subscribed to 2600,Electric Car,Custodian,13,11,12453,9,12,52968,8,725,11,1,1,,,Silver Aviators,,,Black Leather Shoes with Laces,Dark-Wash Denim,Dark Gray Longsleeve,,Dark Brown,Short Afro Fade,White Light Rain
21330,Graduate,None,Erased your social security number,70's Hatchback,Utility Worker,9,16,4981,8,9,35555,7,753,13,1,1,,,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Olive Oxford with Buttons,Mustache,Black,Straight Sideswept Fringe,White Light Rain
21331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21332,Promising Pupil,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Project Manager,7,10,12453,9,10,76302,9,725,11,1,1,,,,,,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Navy Oxford with Buttons,,Light Brown,Short Coil,White Light Rain
21333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21338,Master,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Utility Worker,12,8,31133,10,11,52968,8,508,5,1,1,,,Black Books,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Red Longsleeve,Thin,Light Brown,Buzz Cut,White Heavy Rain
21339,Promising Pupil,None,Got caught hacking your grades,Pragmatic Coupe,Night Shift Supervisor,7,13,12453,9,10,52968,8,711,10,1,1,,,,,,Brown Leather Shoes with Laces,Navy Slacks,Khaki Oxford with Tie,,Light Brown,Buzz Cut,White Light Rain
21340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21344,Budding Scholar,None,Got caught hacking your grades,Pragmatic Coupe,Electrician,8,13,1993,7,10,35555,7,711,10,1,1,Black Smartphone,,,,Two Rings,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Oxford with Pocket,Goatee,Dark Brown,Low Ponytail,White Light Rain
21345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21348,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21353,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21355,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21358,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21359,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21360,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21361,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21362,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21363,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21364,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21366,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21367,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21368,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21369,Master,None,Pretty good with GW Basic,70's Hatchback,Customer Service Representative,12,9,1993,7,9,101101,11,777,14,1,1,Black Smartphone,,,,Two Rings,Black Leather Shoes with Laces,Dark-Wash Denim,Navy Blazer with Striped Shirt and No Tie,Beard,Dark Brown,Short Updo,White Light Rain
21370,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21374,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21378,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21380,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21381,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21383,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21384,Disciple,None,Stole a high school computer lab pass,Souped-Up Sedan With Ground Effect Lights,Pineapple Farmer,10,12,777,6,15,35555,7,725,11,1,1,Black Smartphone,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,,Light Brown,Short Afro Fade,White Medium Rain
21385,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21386,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21389,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21390,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21391,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21392,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21394,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21395,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21398,Graduate,None,Read the Bitcoin white paper twice,70's Hatchback,Blockchain Engineer,9,10,237407726,19,9,101101,11,753,13,1,1,Black Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Light Gray Longsleeve,,Dark Brown,Low Ponytail,White Light Rain
21399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21400,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21403,Guru,None,Got caught hacking your grades,Electric Car,Talent Agent,15,13,777,6,12,92000,10,559,6,1,1,Brown Leather Briefcase,,,,Two Rings,Black Suede Chelseas with Brown Sole,Khaki Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Light Brown,Straight Sideswept Fringe,White Light Rain
21404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21406,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21408,Willing Student,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Media Executive,5,10,777,6,10,35555,7,457,4,1,1,Lunchbox,Stud Earring,,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Olive Oxford with Tie,Goatee,Dark Brown,Long Afro,White Light Rain
21409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21410,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21411,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21412,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21414,Grandmaster,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Day Trader,13,10,516,5,10,35555,7,699,9,1,1,Black Smartphone,,,Tan Worker's Cap,,Brown Leather Shoes with Laces,Charcoal Slacks,Gray Blazer with Black Shirt and No Tie,Goatee,Light Grey,Buzz Cut,White Light Rain
21415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21416,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21417,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21418,Teacher,None,Subscribed to 2600,Low Rider,Legal Assistant,11,11,777,6,11,52968,8,711,10,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,,Gray Jumpsuit,,Black,Short Pixie,White Heavy Rain
21419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21420,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21421,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21422,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21423,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21424,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21425,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21426,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21427,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21428,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21429,Master,None,Got caught hacking your grades,Retired Mail Truck,Unemployed,12,13,1993,7,7,76302,9,777,14,1,1,Black Smartphone,,,Tan Worker's Cap,Two Rings,Brown Leather Shoes with Laces,Gray Slacks,Light Gray Cardigan with Beige Longsleeve Shirt,,Dark Brown,Buzz Cut,White Medium Rain
21430,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21432,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21433,Master,None,Read the Bitcoin white paper twice,Electric Car,Compliance Officer,12,10,1993,7,12,22576,6,508,5,1,1,,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Navy Blazer with Striped Shirt and No Tie,,Light Grey,Long Messy,White Heavy Rain
21434,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21436,Teacher,None,Read the Bitcoin white paper twice,Stretch Limo With a Stocked Bar,Talent Agent,11,10,1993,7,17,172581,12,739,12,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Khaki Slacks,Olive Oxford with Tie,,Dark Brown,Straight Sideswept Fringe,White Medium Rain
21437,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21438,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21439,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21440,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21441,New Apprentice,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Project Manager,6,8,1993,7,9,10098,5,711,10,1,1,Blue Lunchbox,,,,,Brown Leather Shoes with Laces,Navy Slacks,Navy Oxford with Buttons,,Light Grey,Short Afro Fade,White Medium Rain
21442,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21446,Disciple,None,Subscribed to 2600,Go-Kart,Sales Associate,10,11,12453,9,8,35555,7,711,10,1,1,Black Leather Briefcase,,,Purple Worker's Cap,,Black Suede Chelseas with Brown Sole,Khaki Slacks,Gray Blazer with Black Shirt and No Tie,,Black,,White Light Rain
21447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21449,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21450,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21454,Expanding Brain,None,Got caught hacking your grades,Electric Car,Night Shift Supervisor,16,13,12061562,16,12,0,1,753,13,1,1,,,,,,Black Leather Shoes with Laces,Light-Wash Denim,Olive Oxford with Tie,Stubble,Black,Short Coil,White Heavy Rain
21455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21456,Teacher,None,Pretty good with GW Basic,Hot Pink Roller Blades,NFT Collector,11,9,516,5,4,35555,7,661,8,1,1,Brown Leather Briefcase,,,Purple Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Navy Oxford with Tie and Pocket,,Light Brown,Buzz Cut,White Light Rain
21457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21458,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21460,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21461,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21462,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21463,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21464,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21465,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21466,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21467,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21468,Grandmaster,None,Pretty good with GW Basic,Low Rider,Media Executive,13,9,51,3,11,76302,9,805,16,1,1,Brown Leather Briefcase,,,,,White Canvas Sneaker with White Sole,Gray Slacks,Khaki Oxford with Tie,,Light Brown,Short Messy,White Medium Rain
21469,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21470,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21471,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21472,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21474,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21475,Disciple,None,Subscribed to 2600,Three Wheel Roadster,Sales Associate,10,11,516,5,13,22576,6,699,9,1,1,Black Leather Briefcase,,,,,Black Leather Shoes with Laces,Blue Denim,Red Longsleeve,,Blonde,Short Pixie,White Heavy Rain
21476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21479,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21480,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21482,Graduate,None,Pretty good with GW Basic,Hot Pink Roller Blades,Blockchain Engineer,9,9,777,6,4,92000,10,819,17,1,1,Black Smartphone,,Black Books,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Dark Gray Cardigan with Tan Oxford Shirt,,Auburn,Short Coil,White Medium Rain
21483,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21484,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21485,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21486,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21487,Teacher,None,Earned an MIT Computer Sciences Diploma,Low Rider,Assistant to the Regional Manager,11,14,516,5,11,101101,11,699,9,1,1,,,Silver Aviators,,,Black Leather Shoes with Laces,Blue Denim,Gray Blazer with Black Shirt and No Tie,,Light Grey,Buzz Cut,White Medium Rain
21488,Grandmaster,None,Read the Bitcoin white paper twice,Low Rider,Blockchain Engineer,13,10,4981,8,11,92000,10,661,8,1,1,Lunchbox,,,Tan Worker's Cap,Two Rings,Tan Suede Workboot with Tan Sole,,Gray Jumpsuit,,Black,Buzz Cut,White Light Rain
21489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21490,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21491,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21493,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21494,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21495,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21496,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21498,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21499,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21500,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21504,Grandmaster,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Bookkeeper,13,8,128,4,11,5260,4,805,16,1,1,Black Leather Briefcase,,Silver Aviators,,,Black Leather Shoes with Laces,Charcoal Slacks,Gray Oxford with Buttons,,Blonde,Short Coil,White Light Rain
21505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21506,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21510,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21512,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21515,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21518,Graduate,None,Earned an MIT Computer Sciences Diploma,Hooptie on Three Spares,Receptionist,9,14,0,1,6,76302,9,777,14,1,1,Black Leather Briefcase,,,,,Black Leather Shoes with Laces,Navy Slacks,Blue Longsleeve,Goatee,Black,Short Afro Fade,White Light Rain
21519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21520,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21521,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21522,Graduate,None,Read the Bitcoin white paper twice,Electric Car,Unemployed,9,10,516,5,12,35555,7,661,8,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Black,Long Messy,White Light Rain
21523,Willing Student,None,Read the Bitcoin white paper twice,Bicycle With Its Seat Missing,Receptionist,5,10,777,6,2,101101,11,661,8,1,1,,Stud Earring,,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Gray Blazer with Black Shirt and No Tie,,Blonde,Short Messy,White Light Rain
21524,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21526,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21527,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21528,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21529,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21530,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21534,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Talent Agent,11,11,777,6,10,92000,10,725,11,1,1,Black Leather Briefcase,,,,Two Rings,Brown Leather Shoes with Laces,Light-Wash Denim,Navy Oxford with Pocket,,Black,Short Pixie,White Light Rain
21535,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21536,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21537,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21538,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21539,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21540,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21541,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21542,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21543,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21544,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21545,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21547,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21548,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21550,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21551,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21553,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21554,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21556,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21557,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21558,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21560,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21561,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21562,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21563,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21564,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21565,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21568,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21570,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21572,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21574,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21575,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21577,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21578,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21579,Disciple,None,Read the Bitcoin white paper twice,70's Hatchback,Electrician,10,10,1993,7,9,52968,8,457,4,1,1,Black Smartphone,Stud Earring,Black Books,Tan Worker's Cap,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Tan Blazer with Off-White Shirt and Tan Tie,,Dark Brown,,White Light Rain
21580,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21581,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21582,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21583,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21584,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21585,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21586,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21587,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21588,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21590,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21594,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21596,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21597,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21598,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21599,Disciple,None,Read beginner’s guide to hacking - Y2K edition,Hot Pink Roller Blades,Legal Assistant,10,7,1993,7,4,92000,10,753,13,1,1,Black Smartphone,,Black Books,,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Black,Short Afro Fade,White Light Rain
21600,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21601,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21602,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21604,Guru,None,Got caught hacking your grades,Retired Mail Truck,Blockchain Engineer,15,13,51,3,7,35555,7,725,11,1,1,Black Smartphone,,Silver Aviators,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Gray Oxford with Tie,,Black,Buzz Cut,White Light Rain
21605,,,,,,,,,,,,,,,,,,,,,,,,,,,,
