,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
86050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86054,Master,None,Got caught hacking your grades,Pragmatic Coupe,Marketing Intern,12,13,777,6,10,35555,7,711,10,1,1,,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,,Khaki Jumpsuit,,Auburn,Buzz Cut,White Light Rain
86055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86061,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86064,Disciple,None,Read the Bitcoin white paper twice,Brand New Ice Cream Truck,Media Executive,10,10,1993,7,14,52968,8,610,7,1,1,Blue Lunchbox,,,Navy Blue Worker's Cap,Two Rings,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Gray Blazer with Black Shirt and No Tie,Mustache,Dark Brown,,White Medium Rain
86065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86066,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86074,Graduate,None,Pretty good with GW Basic,Electric Car,Legal Assistant,9,9,516,5,12,52968,8,711,10,1,1,Black Smartphone,,Silver Aviators,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Navy Oxford with Buttons,Thin,Blonde,Medium Curly Bob,White Medium Rain
86075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86092,Disciple,None,Stole a high school computer lab pass,Souped-Up Sedan With Ground Effect Lights,Night Shift Supervisor,10,12,84059,11,15,35555,7,661,8,1,1,Black Leather Briefcase,,,Purple Worker's Cap,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,Mustache,Light Grey,,White Light Rain
86093,Disciple,None,Got caught hacking your grades,Pragmatic Coupe,Sales Associate,10,13,51,3,10,777,2,699,9,1,1,Black Smartphone,Stud Earring,,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Gray Oxford with Buttons,,Dark Brown,Short Updo,White Light Rain
86094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86095,Graduate,None,Read the Bitcoin white paper twice,Low Rider,Utility Worker,9,10,51,3,11,52968,8,725,11,1,1,Black Smartphone,,,,,Black Suede Chelseas with Brown Sole,Light-Wash Denim,Navy Oxford with Buttons,,Light Brown,Short Messy,White Medium Rain
86096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86097,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86104,Master,None,Pretty good with GW Basic,Low Rider,Assistant to the Regional Manager,12,9,128,4,11,172581,12,777,14,1,1,Black Smartphone,,Black Books,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Olive Oxford with Buttons,,Black,Short Coil,White Light Rain
86105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86119,Disciple,None,Watched a hacking tutorial video by a 13 year old,70's Hatchback,Sales Associate,10,8,1993,7,9,92000,10,725,11,1,1,,,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Blue Longsleeve,,Dark Brown,Short Pixie,White Light Rain
86120,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86123,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86126,Master,None,Subscribed to 2600,Low Rider,Media Executive,12,11,31133,10,11,92000,10,711,10,1,1,Lunchbox,,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Light Gray Longsleeve,Thin,Dark Brown,Long Straight Bangs,White Light Rain
86127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86130,Grandmaster,None,Stole a high school computer lab pass,Pragmatic Coupe,Electrician,13,12,12453,9,10,22576,6,661,8,1,1,,,Black Books,,,White Canvas Sneaker with White Sole,Dark-Wash Denim,Navy Blazer with Striped Shirt and Navy Tie,,Black,Short Messy,White Light Rain
86131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86137,Disciple,None,Pretty good with GW Basic,Low Rider,Pineapple Farmer,10,9,84059,11,11,10098,5,725,11,1,1,Black Smartphone,Stud Earring,,,,White Leather Sneaker with Grey Sole,Navy Slacks,Khaki Oxford with Pocket,,Light Grey,Short Pixie,White Heavy Rain
86138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86141,Zen Master,None,Subscribed to 2600,Electric Car,Compliance Officer,14,11,1993,7,12,52968,8,777,14,1,1,,,Black Books,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Light Grey,Medium Curly Bob,White Light Rain
86142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86143,Master,None,Subscribed to 2600,Retired Mail Truck,Computer Programmer,12,11,612791,13,7,35555,7,661,8,1,1,Black Smartphone,,,,,White Leather Sneaker with Grey Sole,Dark-Wash Denim,Gray Blazer with Black Shirt and No Tie,Stubble,Black,Medium Curly Bob,White Medium Rain
86144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86146,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86151,Teacher,None,Stole a high school computer lab pass,Pragmatic Coupe,Electrician,11,12,4981,8,10,52968,8,711,10,1,1,Brown Leather Briefcase,,,,,Black Leather Shoes with Laces,Navy Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Blonde,Long Messy,White Medium Rain
86152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86156,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86157,Budding Scholar,None,Stole a high school computer lab pass,Dusty Kicks Hand-me-downs,Electrician,8,12,1993,7,1,52968,8,711,10,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,,Dark Brown,Short Messy,White Medium Rain
86158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86159,Grandmaster,None,Read the Bitcoin white paper twice,Hooptie on Three Spares,Bookkeeper,13,10,128,4,6,52968,8,508,5,1,1,Lunchbox,Stud Earring,Silver Aviators,,,Brown Leather Shoes with Laces,Navy Slacks,Navy Oxford with Tie and Pocket,,Dark Brown,Short Messy,White Heavy Rain
86160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86161,Disciple,None,Read beginner’s guide to hacking - Y2K edition,70's Hatchback,Project Manager,10,7,1993,7,9,76302,9,753,13,1,1,,,Black Books,,Ring One Blue,Black Suede Chelseas with Brown Sole,Dark-Wash Denim,Olive Cardigan with Light Gray Longsleeve Shirt,,Auburn,Short Messy,White Heavy Rain
86162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86172,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86173,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86174,Master,None,Know your way around a spreadsheet,70's Hatchback,Legal Assistant,12,6,128,4,9,10098,5,739,12,1,1,Black Smartphone,,Silver Aviators,,,White Leather Sneaker with Grey Sole,Charcoal Slacks,Gray Oxford with Buttons,,Blonde,Short Coil,White Heavy Rain
86175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86183,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86184,Graduate,None,Subscribed to 2600,70's Hatchback,Utility Worker,9,11,12453,9,9,172581,12,805,16,1,1,,,,Navy Blue Worker's Cap,,White Canvas Sneaker with White Sole,Navy Slacks,Light Gray Longsleeve,,Black,,White Heavy Rain
86185,Grandmaster,None,Subscribed to 2600,70's Hatchback,Unemployed,13,11,12453,9,9,1426,3,777,14,1,1,Lunchbox,,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Light Brown,Short Coil,White Light Rain
86186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86197,Graduate,None,Stole a high school computer lab pass,Electric Car,Compliance Officer,9,12,1993,7,12,35555,7,508,5,1,1,Black Smartphone,,Silver Aviators,,Two Rings,White Canvas Sneaker with White Sole,Navy Slacks,Navy Blazer with Striped Shirt and Navy Tie,Stubble,Dark Brown,,White Light Rain
86198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86200,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86201,Disciple,None,Stole a high school computer lab pass,70's Hatchback,Computer Programmer,10,12,20,2,9,76302,9,725,11,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,,Gray Jumpsuit,,Light Grey,,White Medium Rain
86202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86216,Teacher,None,Read the Bitcoin white paper twice,Low Rider,Talent Agent,11,10,51,3,11,52968,8,699,9,1,1,Black Leather Briefcase,,,Tan Worker's Cap,,Redbrown Leather Workboot with Brown Sole,Light-Wash Denim,Navy Oxford with Pocket,,Blonde,,White Heavy Rain
86217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86220,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86221,Teacher,None,Read the Bitcoin white paper twice,Electric Car,Legal Assistant,11,10,31133,10,12,22576,6,661,8,1,1,Black Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Light-Wash Denim,Brown Cardigan with Light Gray Oxford Shirt,,Light Brown,Short Pixie,White Light Rain
86222,Disciple,None,Read the Bitcoin white paper twice,Low Rider,Sales Associate,10,10,4981,8,11,35555,7,725,11,1,1,Black Smartphone,Stud Earring,Black Books,,,White Leather Sneaker with Grey Sole,Gray Slacks,Red Longsleeve,,Light Grey,Short Afro Fade,White Heavy Rain
86223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86230,Zen Master,None,Read the Bitcoin white paper twice,Dusty Kicks Hand-me-downs,Electrician,14,10,516,5,1,303303,13,725,11,1,1,Black Smartphone,Stud Earring,Black Books,,,Redbrown Leather Workboot with Brown Sole,Navy Slacks,Light Gray Cardigan with Beige Oxford Shirt,,Light Grey,Straight Sideswept Fringe,White Light Rain
86231,Disciple,None,Know your way around a spreadsheet,Pragmatic Coupe,Media Executive,10,6,777,6,10,10098,5,739,12,1,1,Black Smartphone,,Rosegold Aviators,,,Redbrown Leather Workboot with Brown Sole,Khaki Slacks,Olive Oxford with Tie,Stubble,Dark Brown,Medium Curly Bob,White Light Rain
86232,Teacher,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Blockchain Engineer,11,10,777,6,10,76302,9,791,15,1,1,Black Smartphone,,Silver Aviators,,Two Rings,Black Suede Chelseas with Brown Sole,Blue Denim,Khaki Oxford with Tie and Pocket,,Light Brown,Short Afro Fade,White Light Rain
86233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86235,Disciple,None,Subscribed to 2600,Go-Kart,Sales Associate,10,11,128,4,8,35555,7,791,15,1,1,Brown Leather Briefcase,,Rosegold Aviators,,,Redbrown Leather Workboot with Brown Sole,Gray Slacks,Tan Blazer with Off-White Shirt and Tan Tie,Stubble,Light Brown,Medium Curly Bob,White Light Rain
86236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86237,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86238,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86239,Promising Pupil,None,Read beginner’s guide to hacking - Y2K edition,Pragmatic Coupe,Pineapple Farmer,7,7,516,5,10,101101,11,725,11,1,1,,,,,Two Rings,White Canvas Sneaker with White Sole,Khaki,Gray Oxford with Buttons,Beard,Auburn,Long Messy,White Light Rain
86240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86244,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86247,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86266,Zen Master,None,Pretty good with GW Basic,Pragmatic Coupe,Marketing Intern,14,9,1993,7,10,52968,8,661,8,1,1,Brown Leather Briefcase,,Black Books,,Two Rings,Brown Leather Shoes with Laces,Gray Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Black,Straight Sideswept Fringe,White Heavy Rain
86267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86268,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86283,Budding Scholar,None,Read the Bitcoin white paper twice,Souped-Up Sedan With Ground Effect Lights,Receptionist,8,10,516,5,15,172581,12,725,11,1,1,Black Leather Briefcase,,,,,Redbrown Leather Workboot with Brown Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Light Grey,Medium Curly Bob,White Light Rain
86284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86285,Graduate,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Utility Worker,9,10,1993,7,10,35555,7,777,14,1,1,Black Smartphone,,,,,Black Leather Shoes with Laces,Khaki Slacks,Dark Gray Longsleeve,,Light Brown,Low Ponytail,White Light Rain
86286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86290,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86299,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86302,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86309,Teacher,None,Stole a high school computer lab pass,Electric Car,Unemployed,11,12,31133,10,12,1426,3,661,8,1,1,,Stud Earring,,,,White Canvas Sneaker with White Sole,Khaki Slacks,Tan Blazer with Off-White Shirt and No Tie,,Light Grey,Short Afro Fade,White Light Rain
86310,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86311,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86313,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86314,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86315,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86318,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86319,Master,None,Stole a high school computer lab pass,Pragmatic Coupe,Assistant to the Regional Manager,12,12,51,3,10,22576,6,610,7,1,1,Black Smartphone,Stud Earring,Silver Aviators,,Two Rings,Redbrown Leather Workboot with Brown Sole,Navy Slacks,Gray Oxford with Tie and Pocket,,Blonde,Straight Sideswept Fringe,White Heavy Rain
86320,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86321,Grandmaster,None,Read the Bitcoin white paper twice,Electric Car,Assistant to the Regional Manager,13,10,12453,9,12,52968,8,819,17,1,1,Brown Leather Briefcase,,Rosegold Aviators,,,Brown Leather Shoes with Laces,Khaki Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Dark Brown,Short Messy,White Heavy Rain
86322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86323,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86325,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86326,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86327,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86328,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86329,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86330,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86331,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86333,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86334,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86336,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86338,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86339,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86340,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86341,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86342,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86343,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86345,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86347,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86348,Teacher,None,Read the Bitcoin white paper twice,Go-Kart,Night Shift Supervisor,11,10,1993,7,8,35555,7,711,10,1,1,Brown Leather Briefcase,,Black Books,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Charcoal Blazer with Light Blue Shirt and Black Tie,,Light Brown,Medium Curly Bob,White Light Rain
86349,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86350,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86351,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86352,Budding Scholar,None,Subscribed to 2600,Low Rider,Talent Agent,8,11,20,2,11,35555,7,661,8,1,1,,,Silver Aviators,,,Black Leather Shoes with Laces,Khaki,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,Medium Curly Bob,White Light Rain
