,Zen,Name,Hacking,Transportation,Occupation,Wisdom,Intelligence,Social Media Followers,Charisma,Dexterity,Salary,Strength,Credit Score,Constitution,Votes,Generation,Accessories,Piercings,Glasses,Headwear,Ring,Footwear,Bottom,Top,Facial Hair,Hair Color,Hair Style,Background
50974,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50975,Teacher,None,Subscribed to 2600,Retired Mail Truck,Night Shift Supervisor,11,11,777,6,7,1426,3,791,15,1,1,Black Leather Briefcase,,Silver Aviators,,,Tan Suede Workboot with Tan Sole,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Black,,White Light Rain
50976,Budding Scholar,None,Subscribed to 2600,Pragmatic Coupe,Utility Worker,8,11,31133,10,10,35555,7,661,8,1,1,Black Leather Briefcase,,,Purple Worker's Cap,,Black Leather Shoes with Laces,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Blonde,Buzz Cut,White Light Rain
50977,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50978,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50980,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50981,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50982,Zen Master,None,Pretty good with GW Basic,Back of Rusty Pickup Truck,Electrician,14,9,516,5,3,5260,4,699,9,1,1,Blue Lunchbox,,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Khaki,Navy Oxford with Pocket,,Black,,White Light Rain
50983,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50984,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50985,Disciple,None,Subscribed to 2600,70's Hatchback,Utility Worker,10,11,12453,9,9,1216333,15,457,4,1,1,Black Smartphone,,,,,Brown Leather Shoes with Laces,Charcoal Slacks,Navy Blazer with Striped Shirt and No Tie,,Light Brown,Straight Sideswept Fringe,White Medium Rain
50986,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50987,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50989,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50990,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50992,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50993,Grandmaster,None,Stole a high school computer lab pass,Three Wheel Roadster,Media Executive,13,12,1993,7,13,35555,7,559,6,1,1,Light Blue Smartphone,,,,,White Canvas Sneaker with White Sole,Navy Slacks,Olive Oxford with Buttons,Beard,Auburn,Buzz Cut,White Light Rain
50994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50997,Expanding Brain,None,Watched a hacking tutorial video by a 13 year old,Three Wheel Roadster,Electrician,16,8,1993,7,13,1216333,15,739,12,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,Khaki,Red Longsleeve,,Blonde,Short Updo,White Light Rain
50998,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51004,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51005,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51007,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51009,Teacher,None,Subscribed to 2600,Low Rider,Receptionist,11,11,777,6,11,172581,12,661,8,1,1,,,,Purple Worker's Cap,,Black Suede Chelseas with Brown Sole,Charcoal Slacks,Tan Blazer with Off-White Shirt and Tan Tie,,Black,Buzz Cut,White Light Rain
51010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51012,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51013,Teacher,None,Pretty good with GW Basic,Pragmatic Coupe,Bookkeeper,11,9,128,4,10,92000,10,711,10,1,1,Brown Leather Briefcase,,,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Navy Blazer with Striped Shirt and No Tie,,Black,Short Coil,White Light Rain
51014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51015,Grandmaster,None,Erased your social security number,Pragmatic Coupe,Project Manager,13,16,4981,8,10,10098,5,791,15,1,1,,,,Purple Worker's Cap,,Tan Suede Workboot with Tan Sole,Navy Slacks,Red Longsleeve,Thin,Auburn,,White Light Rain
51016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51017,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51018,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51019,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51020,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51022,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51023,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51024,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51025,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51026,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51027,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51030,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51031,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51032,Graduate,None,Stole a high school computer lab pass,Pragmatic Coupe,Night Shift Supervisor,9,12,31133,10,10,22576,6,699,9,1,1,Light Blue Smartphone,,,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Gray Blazer with Black Shirt and Gray Tie,Stubble,Blonde,Low Ponytail,White Light Rain
51033,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51034,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51035,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51036,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51037,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51038,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51039,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51040,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51044,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51045,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51046,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51047,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51050,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51052,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51053,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51055,Budding Scholar,None,Know your way around a spreadsheet,Brand New Ice Cream Truck,Sales Associate,8,6,4981,8,14,35555,7,777,14,1,1,Black Leather Briefcase,Stud Earring,Rosegold Aviators,,,Brown Leather Shoes with Laces,,Gray Jumpsuit,,Black,Straight Sideswept Fringe,White Light Rain
51056,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51057,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51060,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51061,Teacher,None,Got caught hacking your grades,Pragmatic Coupe,Marketing Intern,11,13,355555,12,10,35555,7,739,12,1,1,,,,,,Black Leather Shoes with Laces,Khaki,Light Gray Longsleeve,,Light Brown,Short Afro Fade,White Medium Rain
51062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51063,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51064,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51065,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51066,Promising Pupil,None,Memorized the IT desk number,Low Rider,Customer Service Representative,7,5,128,4,11,101101,11,711,10,1,1,Lunchbox,,,Navy Blue Worker's Cap,,White Canvas Sneaker with White Sole,Khaki Slacks,Olive Cardigan with Off-White Oxford Shirt,,Black,,White Heavy Rain
51067,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51069,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51070,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51073,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51074,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51079,Willing Student,None,Pretty good with GW Basic,Low Rider,Assistant to the Regional Manager,5,9,4981,8,11,52968,8,833,18,1,1,,Stud Earring,Rosegold Aviators,,,Black Suede Chelseas with Brown Sole,Blue Denim,Gray Blazer with Black Shirt and No Tie,Mustache,Black,Short Coil,White Light Rain
51080,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51083,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51086,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51087,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51088,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51090,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51091,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51093,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51094,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51095,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51096,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51097,Graduate,None,Got caught hacking your grades,Electric Car,NFT Collector,9,13,4981,8,12,52968,8,777,14,1,1,Black Leather Briefcase,,,,,Brown Leather Shoes with Laces,Dark-Wash Denim,Navy Blazer with Striped Shirt and No Tie,,Light Grey,Long Messy,White Heavy Rain
51098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51099,Teacher,None,Watched a hacking tutorial video by a 13 year old,Pragmatic Coupe,Sales Associate,11,8,516,5,10,35555,7,791,15,1,1,Brown Leather Briefcase,,,,,Tan Suede Workboot with Tan Sole,Light-Wash Denim,Navy Blazer with Striped Shirt and No Tie,Mustache,Light Brown,Short Afro Fade,White Medium Rain
51100,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51105,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51106,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51107,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51108,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51109,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51110,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51111,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51112,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51113,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51114,Budding Scholar,None,Pretty good with GW Basic,Brand New Ice Cream Truck,Utility Worker,8,9,84059,11,14,76302,9,699,9,1,1,Lunchbox,Stud Earring,,Tan Worker's Cap,,White Leather Sneaker with Grey Sole,Navy Slacks,Navy Oxford with Pocket,,Light Brown,,White Light Rain
51115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51116,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51117,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51119,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51120,Disciple,None,Erased your social security number,Pragmatic Coupe,Electrician,10,16,1993,7,10,101101,11,725,11,1,1,Black Smartphone,,,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Gray Oxford with Buttons,,Black,Straight Sideswept Fringe,White Medium Rain
51121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51122,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51123,Disciple,None,Stole a high school computer lab pass,Pragmatic Coupe,Custodian,10,12,128,4,10,1426,3,711,10,1,1,Brown Leather Briefcase,,Rosegold Aviators,,,White Leather Sneaker with Grey Sole,Light-Wash Denim,Olive Oxford with Tie and Pocket,Beard,Blonde,Straight Sideswept Fringe,White Medium Rain
51124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51125,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51130,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51132,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51133,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51134,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51135,Disciple,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Compliance Officer,10,10,1993,7,10,10098,5,508,5,1,1,,,,Tan Worker's Cap,,White Canvas Sneaker with White Sole,,Denim Jumpsuit,,Light Brown,Buzz Cut,White Light Rain
51136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51137,Master,None,Pretty good with GW Basic,Pragmatic Coupe,Compliance Officer,12,9,4981,8,10,35555,7,791,15,1,1,Black Smartphone,,Silver Aviators,,,Redbrown Leather Workboot with Brown Sole,Khaki,Dark Gray Cardigan with Light Gray Longsleeve Shirt,,Light Grey,Low Ponytail,White Light Rain
51138,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51140,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51143,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51144,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51146,Disciple,None,Read the Bitcoin white paper twice,Light-Up Folding Scooter,Receptionist,10,10,355555,12,5,52968,8,457,4,1,1,Brown Leather Briefcase,,Black Books,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Blue Longsleeve,,Black,Straight Sideswept Fringe,White Light Rain
51147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51148,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51149,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51150,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51151,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51152,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51154,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51156,Master,None,Memorized the IT desk number,Back of Rusty Pickup Truck,Bookkeeper,12,5,777,6,3,52968,8,508,5,1,1,Brown Leather Briefcase,Stud Earring,Black Books,,,Tan Suede Workboot with Tan Sole,Khaki Slacks,Khaki Oxford with Pocket,,Light Brown,Straight Sideswept Fringe,White Medium Rain
51157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51160,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51165,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51166,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51167,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51168,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51169,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51170,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51171,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51172,Teacher,None,Stole a high school computer lab pass,Pragmatic Coupe,Blockchain Engineer,11,12,1993,7,10,52968,8,791,15,1,1,,,Rosegold Aviators,,,White Canvas Sneaker with White Sole,Gray Slacks,Olive Cardigan with Beige Longsleeve Shirt,Goatee,Black,Short Coil,White Light Rain
51173,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Media Executive,13,11,31133,10,10,92000,10,610,7,1,1,,Stud Earring,Black Books,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Charcoal Blazer with Light Blue Shirt and No Tie,,Dark Brown,Short Updo,White Medium Rain
51174,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51175,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51176,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51177,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51178,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51179,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51180,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51181,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51183,Disciple,None,Read the Bitcoin white paper twice,Hooptie on Three Spares,Media Executive,10,10,128,4,6,35555,7,661,8,1,1,Brown Leather Briefcase,,Black Books,,,Tan Suede Workboot with Tan Sole,Gray Slacks,Khaki Oxford with Pocket,,Black,Short Pixie,White Light Rain
51184,Disciple,None,Stole a high school computer lab pass,Light-Up Folding Scooter,Project Manager,10,12,1993,7,5,35555,7,508,5,1,1,Lunchbox,,Black Books,,,White Canvas Sneaker with White Sole,Charcoal Slacks,Light Gray Cardigan with Beige Longsleeve Shirt,Beard,Black,Short Coil,White Light Rain
51185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51186,Graduate,None,Read the Bitcoin white paper twice,Go-Kart,Sales Associate,9,10,12453,9,8,92000,10,699,9,1,1,Black Smartphone,,,Navy Blue Worker's Cap,,Brown Leather Shoes with Laces,Dark-Wash Denim,Charcoal Blazer with Light Blue Shirt and No Tie,,Light Brown,,White Light Rain
51187,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51189,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51190,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51191,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51192,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51193,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51194,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51195,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51196,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51197,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51198,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51200,Master,None,Watched a hacking tutorial video by a 13 year old,Low Rider,Sales Associate,12,8,51,3,11,52968,8,661,8,1,1,Black Smartphone,,,Tan Worker's Cap,,Black Suede Chelseas with Brown Sole,Khaki,Navy Oxford with Pocket,Goatee,Dark Brown,,White Light Rain
51201,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51202,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51203,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51207,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51208,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51209,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51210,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51214,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51215,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51216,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51217,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51218,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51220,Teacher,None,Pretty good with GW Basic,Pragmatic Coupe,Electrician,11,9,777,6,10,52968,8,610,7,1,1,,,,,,Tan Suede Workboot with Tan Sole,Charcoal Slacks,Red Longsleeve,,Auburn,Short Afro Fade,White Medium Rain
51221,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51222,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51226,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51229,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51230,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51231,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51232,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51233,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51234,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51235,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51237,Master,None,Read the Bitcoin white paper twice,Pragmatic Coupe,Talent Agent,12,10,516,5,10,52968,8,711,10,1,1,Light Blue Smartphone,,,Tan Worker's Cap,,Brown Leather Shoes with Laces,Gray Slacks,Navy Oxford with Buttons,,Dark Brown,Buzz Cut,White Medium Rain
51238,Budding Scholar,None,Subscribed to 2600,Low Rider,Customer Service Representative,8,11,777,6,11,52968,8,610,7,1,1,,,,Tan Worker's Cap,,White Leather Sneaker with Grey Sole,Light-Wash Denim,Gray Oxford with Pocket,,Light Brown,Buzz Cut,White Light Rain
51239,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51240,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51242,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51244,Grandmaster,None,Subscribed to 2600,Pragmatic Coupe,Day Trader,13,11,31133,10,10,76302,9,699,9,1,1,Black Smartphone,,,Purple Worker's Cap,Two Rings,White Canvas Sneaker with White Sole,Charcoal Slacks,Blue Longsleeve,,Light Brown,Buzz Cut,White Light Rain
51245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51247,Teacher,None,Stole a high school computer lab pass,Hooptie on Three Spares,Custodian,11,12,777,6,6,92000,10,805,16,1,1,Black Leather Briefcase,,,Tan Worker's Cap,Two Rings,Black Leather Shoes with Laces,Blue Denim,Dark Gray Cardigan with Beige Longsleeve Shirt,,Light Grey,,White Light Rain
51248,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51249,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51251,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51252,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51253,Grandmaster,None,Stole a high school computer lab pass,Electric Car,Night Shift Supervisor,13,12,777,6,12,22576,6,559,6,1,1,Lunchbox,,,Tan Worker's Cap,Two Rings,White Canvas Sneaker with White Sole,Gray Slacks,Navy Blazer with Striped Shirt and Navy Tie,,Auburn,,White Light Rain
51254,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51255,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51256,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51257,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51258,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51260,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51262,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51263,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51265,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51266,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51267,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51268,Teacher,None,Subscribed to 2600,Pragmatic Coupe,Marketing Intern,11,11,777,6,10,92000,10,711,10,1,1,Brown Leather Briefcase,,,,,Black Suede Chelseas with Brown Sole,Navy Slacks,Navy Oxford with Pocket,Mustache,Black,Straight Sideswept Fringe,White Medium Rain
51269,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51270,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51271,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51273,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51283,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51284,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51285,,,,,,,,,,,,,,,,,,,,,,,,,,,,
