,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
66578,Can hear a bee's wings,Yes,Unshakable resolve,Pretty light on your feet,None,People smile back at you,Green Leather Crewneck Tunic,You have a childlike sense of wonder,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,I wouldn't mess with you,6,7,10,6,12,6,1,1,,Gold Staff,,,,,,,,,,Natural,Light Brown,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
66579,Can hear a bee's wings,Yes,Unshakable resolve,A gelatinous blob,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,10,10,1,12,2,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Green,Dark Brown,Buzz Cut,Light Rain,Green Cotton Leggings
66580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66587,Can see around corners,Yes,True grit,Pretty light on your feet,None,Glossophobia,Red Snakeskin Crewneck Tunic,You have a childlike sense of wonder,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,7,11,6,9,2,1,1,,,,Equality Sign,,,,,,Scowl,,Natural,Blonde,Long Messy,Heavy Rain,White Cotton Wool Slacks with Buckles
66588,Can hear a heartbeat a mile away,Yes,Quiet confidence,Sleep paralysis,None,Could sell ice to an eskimo,Black Patent Leather Tank,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Paper hands,9,11,12,2,10,1,1,1,,Phone,,,Alchemy,Shaded Moon Patterns,Silver Earrings,,,Smirk,,Green,Dark Brown,Short Curly Fade,Medium Rain,Red Patent Leather Leggins
66589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66595,Can see around corners,Yes,True grit,Pretty light on your feet,None,Maintains status quo,Black Leather Mandarin Tunic,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Can take a punch,5,11,11,6,9,3,1,1,Katana with White Handle and White Blade,,,,,,,,,Scowl,,Natural,Light Brown,Buzz Cut,Medium Rain,Red Leather Pants with Buckles
66596,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,You're a bit of a charmer,Black Leather Moto Jacket with Charcoal Leather Crew,Laughing at your mistakes,,White Leather Combat Cuff Boot,Can take a punch,7,10,10,5,11,3,1,1,,Katana with Black Handle and White Blade,,,,,,,,,,Natural,Dark Brown,Short Afro Fade,Light Rain,Black Cotton Wool Slacks with Buckles
66597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66604,You've got a bad feeling about this,Yes,Incredible moral fiber,Sleep paralysis,None,You win without playing,Black Wool Mandarin Trench Coat,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,14,10,9,2,11,6,1,1,Silver Shotgun,,,,,,,,,,,Natural,Black,Short Coil,Light Rain,Black Cotton Leggings
66605,You’ll look for a left-handed broom,Yes,True grit,Sleep paralysis,None,Robert Downey Jr.,Black Patent Leather Moto Jacket with Black Snakeskin Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,17,9,3,2,9,4,1,1,Katana with Black Handle and White Blade,Katana with Black Handle and Silver Blade,Intersecting Squares,,,,,,,Smirk,,Natural,Black,Messy Updo Bun,Heavy Rain,Green Cotton Wool Slacks with Buckles
66606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66607,Can see over the horizon,Yes,True grit,Sleep paralysis,None,Could sell ice to an eskimo,Black Patent Leather Trench Coat with Black Cotton Tank,Appreciation for the complexity of human behavior,,Black Leather Neo Combat Boot,Can take a punch,9,12,13,2,9,3,1,1,,Katana with White Handle and White Blade,Triangle,,,,,,,Meditative,,Natural,Light Brown,Short Messy,Light Rain,Black Leather Pants with Buckles
66608,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Pretty light on your feet,None,People follow you blindly,Red Patent Leather Trench Coat with Black Leather Tank,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,People get out of your way,11,8,12,6,12,7,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,Scowl,,Natural,Blonde,,Medium Rain,Black Cotton Wool Slacks with Buckles
66609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66610,The world has come into focus,Yes,True grit,Running circles around enemies,None,You're a bit of a charmer,Black Snakeskin Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,10,5,7,9,4,1,1,,,,,,,,,,,,Green,Light Brown,Short Updo,Medium Rain,Black Cotton Leggings
66611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66614,Can smell fear,Yes,True grit,Two left feet,None,Your significant other's mom loves you,Black Patent Leather Moto Jacket with Black Leather Crew,Self-induced illusions fade,Black Futurist with Black Lens,Black Patent Leather Neo Combat Boot,People get out of your way,8,8,14,3,9,7,1,1,Silver Staff,,,,,,,,,,,Natural,Light Brown,,Medium Rain,Red Cotton Leggings
66615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66618,Can hear a heartbeat a mile away,Yes,Begrudging participant,Two left feet,None,Could sell ice to an eskimo,Black Cotton Longsleeve Crew,Learning to regulate emotions,Translucent Hex with Red Polarized Lens,Patent Red Leather Combat Cuff Boot,Paper hands,9,9,12,3,6,1,1,1,,Phone,,,,,Silver Earrings,,,,,Yellow,Light Brown,Short Coil,Light Rain,Red Leather Leggings
66619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66622,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Leather Moto Jacket with Red Cotton Crew,Self-induced illusions fade,,Black Leather Neo Combat Boot,Can take a punch,6,8,11,4,10,3,1,1,Silver Gun,Katana with White Handle and Silver Blade,Borromean Rings,,,,,,,Scowl,Thin,Natural,Dark Brown,Asymmetrical Bob,Light Rain,Green Cotton Leggings
66623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66628,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Green Cotton Tank,The veil begins to lift,,Black Leather Neo Combat Boot,Can put up a fight,8,6,10,3,10,4,1,1,,,,,,Borromean Rings,Black Erl,,Thick Leather,Meditative,Stubble,Natural,Light Brown,Messy Updo Bun,Heavy Rain,Black Cotton Leggings
66629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66630,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,Robert Downey Jr.,Black Snakeskin Tank,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,17,10,9,3,10,3,1,1,Gold Gun,Black Arm Pole,,,,Moon Patterns,,,,,Thin,Natural,Light Brown,Faux Hawk,Light Rain,Black Cotton Martial Arts Pants
66631,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Green Cotton Tank,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,4,12,11,3,11,3,1,1,,Silver Submachine Gun,,Alchemy,,Shaded Moon Patterns,,,,,,Natural,Black,,Light Rain,Black Cotton Martial Arts Pants
66632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66634,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,A gelatinous blob,None,People smile back at you,Black Cotton Longsleeve with Zipper,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Can take a punch,6,11,12,1,11,3,1,1,,,,Intersecting Triangles,,,,,,Smirk,,Neon Red,Light Brown,Bob with Fringes,Medium Rain,Black Cotton Wool Slacks with Buckles
66635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66637,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Green Leather Moto Jacket with Black Leather Crew,Accepting the impermanence of things,,Patent Green Leather Combat Cuff Boot,Can take a punch,8,11,10,4,10,3,1,1,,,,,,,,,,,,White,Light Brown,Long Straight Bangs,Medium Rain,Green Cotton Leggings
66638,Heightened senses,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Cotton Longsleeve Crew,The veil begins to lift,Black Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,6,6,7,3,11,3,1,1,,Black Arm Pole,,,,,,Leather Choker,,,,Natural,Blonde,Braids,Light Rain,Green Cotton Martial Arts Pants
66639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66644,Heightened senses,Yes,Quiet confidence,Sleep paralysis,None,Glossophobia,Green Leather Trench Coat with Purple Cotton Oxford and Green Tie,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,4,11,7,2,10,2,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Light Purple,Light Brown,Short Coil,Heavy Rain,Green Cotton Leggings
66645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66646,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Black Leather Moto Jacket with Black Leather Crew,Appreciation for the complexity of human behavior,White Futurist with Mirror Lens,Green Leather Combat Cuff Boot,Scrappy,10,12,10,4,10,5,1,1,Phone,,,,,,,,,,,Natural,Dark Brown,Bob with Fringes,Light Rain,Red Cotton Leggings
66647,You've got a bad feeling about this,Yes,Steps forward as others flee,Pretty light on your feet,None,You're a bit of a charmer,Black Leather Tunic with Buttons,Accepting the impermanence of things,,Green Leather Combat Cuff Boot,Scrappy,7,11,9,6,13,5,1,1,Katana with Black Handle and Silver Blade,,,,,,Black Earrings,,,Meditative,Mustache,White,Black,Braids,Heavy Rain,Black Cotton Wool Slacks with Buckles
66648,Can smell fear,Yes,Quiet confidence,Getting the hang of it,None,Could sell ice to an eskimo,Red Leather Moto Jacket with Red Cotton Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,9,11,14,5,10,2,1,1,,Katana with Black Handle and Silver Blade,,Sierpiński Triangle,,,"Gold Nose, Lip",,,,,Natural,Light Grey,Medium Curly Bob,Light Rain,Green Cotton Wool Slacks with Buckles
66649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66650,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Your significant other's mom loves you,Black Cotton Martial Arts Top,Laughing at your mistakes,Round Silver with Mirror Lens,,The gym stops to watch you lift,8,10,11,3,12,8,1,1,,Black Gun,,,,,"Black Nose, Lip",,,,,Natural,Blonde,Faux Hawk,Light Rain,Red Cotton Martial Arts Pants
66651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66652,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,11,12,11,4,12,3,1,1,,Katana with White Handle and White Blade,,,,,,,,Scowl,Beard,Natural,Light Grey,Asymmetrical Bob,Light Rain,Red Cotton Leggings
66653,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Wool Mandarin Trench Coat,Learning to regulate emotions,Black Wayfarer with Black Lens,Green Snakeskin Knee High Boots,Can take a punch,6,9,11,4,11,3,1,1,,,,,,,,,,Scowl,,Natural,Auburn,Messy Updo Bun,Light Rain,Black Leather Pants with Buckles
66654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66655,Can hear a bee's wings,Yes,True grit,Always picked first,None,You're a bit of a charmer,Black Cotton Martial Arts Top,Accepting the impermanence of things,White Futurist with Mirror Lens,Green Leather Neo Combat Boot,I wouldn't mess with you,7,11,10,8,9,6,1,1,,Silver Submachine Gun,,,,,Silver Earrings,,,,,Pink,Light Brown,Faux Hawk,Light Rain,Black Patent Leather Leggins
66656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66657,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,People smile back at you,Black Patent Leather Moto Jacket with Green Leather Crew,Appreciation for the complexity of human behavior,,Green Snakeskin Neo Combat Boot,Can put up a fight,6,12,10,3,12,4,1,1,,,,,,,Black Earrings,,,Meditative,,Natural,Light Grey,Low Ponytail,Heavy Rain,Black Cotton Wool Slacks with Buckles
66658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66661,Can hear a bee's wings,Yes,Unshakable resolve,Can levitate if no one's watching,None,Could probably convince a small child,Red Cotton Tank,Reality is seen as it is,Round Black with Black Lens,Green Leather Neo Combat Boot,Can take on five enemies at once,3,15,10,17,12,9,1,1,Katana with White Handle and Silver Blade,Katana with White Handle and Silver Blade,,,Shaded Triangle,Triforce,,,Thick Leather,,,Natural,Blonde,,Heavy Rain,Black Leather Pants with Buckles
66662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66665,The world has come into focus,Yes,Steps forward as others flee,Getting the hang of it,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,The veil begins to lift,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,7,6,5,5,13,3,1,1,Dark Wood Staff,Dark Wood Staff,,,,,,,,,Thin,Pink,Black,Short Messy,Heavy Rain,Green Leather Pants with Buckles
66666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66668,Excellent at reading people,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Green Cotton Tunic with Buttons,Accepting the impermanence of things,Round Silver with Mirror Lens,Black Knee High Leather Boots,Can take a punch,8,11,8,3,11,3,1,1,,Silver Arm Pole,,,,,,,,,,Natural,Black,,Medium Rain,Black Cotton Wool Slacks with Buckles
66669,Can smell fear,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,White Cotton Longsleeve Crew,Accepting the impermanence of things,Translucent Hex with Red Polarized Lens,Patent Black Leather Combat Cuff Boot,People get out of your way,10,11,14,4,9,7,1,1,Dark Wood Staff,Katana with Black Handle and Gold Blade,,,,,Black Earrings,,,Scowl,,Natural,Blonde,,Medium Rain,Black Cotton Wool Slacks with Buckles
66670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66671,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Cotton Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,4,11,11,3,11,3,1,1,,Silver Shotgun,,,Interlocking Circles,Triple Shaded Squares,,,,,,Natural,Light Brown,Low Ponytail,Light Rain,Black Cotton Martial Arts Pants
66672,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,Glossophobia,Green Snakeskin Longsleeve Crew,Laughing at your mistakes,Round Black with Black Lens,Black Leather Combat Cuff Boot,Paper hands,4,10,9,3,10,1,1,1,,,,,,,Black Earrings,,,,Stubble,Natural,Dark Brown,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
66673,Can hear a bee's wings,Yes,Surprising resilience,Sleep paralysis,None,You're a bit of a charmer,Green Patent Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Paper hands,7,11,10,2,8,1,1,1,,Katana with White Handle and Silver Blade,Sierpiński Triangle,,,,,,,,,White,Light Brown,Short Curly Fade,Light Rain,Black Cotton Leggings
66674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66677,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Green Leather Trench Coat with Black Cotton Oxford and Red Tie,You know the sound of one hand clapping,,Black Patent Leather Knee High Boots,The gym stops to watch you lift,8,13,13,3,11,8,1,1,,,,,,,,,,,Mustache,Light Purple,Dark Brown,Long Straight Bangs,Heavy Rain,Black Cotton Leggings
66678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66679,Can hear a bee's wings,Yes,Begrudging participant,Two left feet,None,Everything is always an option,Black Patent Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,,Red Leather Neo Combat Boot,Can take a punch,12,10,10,3,6,3,1,1,,,,,,,,,,Smirk,,Natural,Black,Asymmetrical Bob,Light Rain,Black Leather Pants with Buckles
66680,Can hear a bee's wings,Yes,Incredible moral fiber,Getting the hang of it,None,Others are helpless to deny you,Black Cotton Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Scrappy,13,10,10,5,11,5,1,1,,,,,,,,Leather Cuff,,,,Natural,Black,Faux Hawk,Medium Rain,White Cotton Leggings
66681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66686,You've got a bad feeling about this,Yes,Reluctant volunteer,Can instantly copy any movement or pattern,None,People smile back at you,Black Leather Tank,Learning to regulate emotions,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,6,9,9,11,5,3,1,1,,Phone,,Shaded Circle,,Triple Shaded Squares,,,,,,Natural,Dark Brown,Short Sideswept Fringe,Light Rain,Black Leather Leggings
66687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66688,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,Green Patent Leather Longsleeve Crew,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Red Leather Combat Cuff Boot,Can stop a helicopter from taking off,9,10,10,3,11,13,1,1,,,,,,,,,,,,Green,Light Brown,Pulled Back Short,Medium Rain,Red Cotton Martial Arts Pants
66689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66692,You've got a bad feeling about this,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Cotton Mandarin Tunic,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Can put up a fight,5,10,9,4,10,4,1,1,,Black Arm Pole,,,,,,,,,,Yellow,Light Grey,Short Updo,Light Rain,Black Leather Pants with Buckles
66693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66695,Can see over the horizon,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Stuck in your own head,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,Scrappy,7,3,13,4,9,5,1,1,,,,,,,,,,,,Natural,Blonde,Short Afro Fade,Medium Rain,Black Cotton Leggings
66696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66698,Can see over the horizon,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Black Leather Tank,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,10,13,13,4,10,3,1,1,Dark Wood Staff,Katana with Black Handle and Silver Blade,,,Circle,Square,,,,Scowl,,Natural,Light Grey,Medium Curly Bob,Medium Rain,Black Cotton Martial Arts Pants
66699,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Red Cotton Tunic with Buttons,Appreciation for the complexity of human behavior,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Can take a punch,5,12,10,3,11,3,1,1,,Phone,,,,,,,,,,Natural,Dark Brown,Pulled Back Short,Heavy Rain,Green Cotton Wool Slacks with Buckles
66700,You've got a bad feeling about this,Yes,Unshakable resolve,Two left feet,None,Your significant other's mom loves you,Black Leather Moto Jacket with Black Cotton Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Red Leather Combat Cuff Boot,I wouldn't mess with you,8,9,9,3,12,6,1,1,,,,,,,,,,Scowl,,Natural,Dark Brown,Messy Updo Bun,Medium Rain,Red Patent Leather Leggins
66701,Can hear a bee's wings,Yes,Reluctant volunteer,Can walk and chew gum AT THE SAME TIME (good job!),None,You win without playing,Black Leather Tunic with Buttons,You know the sound of one hand clapping,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,People get out of your way,14,13,10,4,5,7,1,1,Black Submachine Gun,Black Submachine Gun,,,,,,,,,,Pink,Blonde,Long Straight Bangs,Light Rain,Green Cotton Wool Slacks with Buckles
66702,Excellent at reading people,Yes,True grit,Two left feet,None,People smile back at you,Charcoal Leather Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,White Leather Neo Combat Boot,Can put up a fight,6,10,8,3,9,4,1,1,,Katana with White Handle and Gold Blade,,,,,,,Studded Leather,,,Natural,Blonde,Short Sideswept Fringe,Light Rain,Green Leather Leggings
66703,Can see over the horizon,Yes,Unshakable resolve,Two left feet,None,People follow you blindly,White Cotton Martial Arts Top,Accepting the impermanence of things,Translucent Hex with Red Polarized Lens,,Can take a punch,11,11,13,3,12,3,1,1,,,Sierpiński Triangle,,,,,,,,,Natural,Blonde,Low Ponytail,Light Rain,Black Cotton Martial Arts Pants
66704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66708,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Black Patent Leather Moto Jacket with Green Leather Crew,Accepting the impermanence of things,,Green Leather Neo Combat Boot,Can put up a fight,6,11,11,2,10,4,1,1,,,,,,,,,,,,Natural,Blonde,Short Curly Fade,Light Rain,Black Cotton Leggings
66709,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Two left feet,None,Could sell ice to an eskimo,Black Cotton Tank,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can take a punch,9,11,12,3,13,3,1,1,,,,,,Interlocking Circles,,,,,Stubble,Natural,Light Brown,Short Pixie,Medium Rain,Red Cotton Wool Slacks with Buckles
66710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66712,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Charcoal Leather Longsleeve Crew,Laughing at your mistakes,,Black Knee High Leather Boots,Can take a punch,7,10,10,3,11,3,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,Thick Leather,Smirk,,Natural,Dark Brown,Faux Hawk,Light Rain,Black Cotton Leggings
66713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66714,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Could probably convince a small child,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,,Black Patent Leather Knee High Boots,Can put up a fight,3,11,9,3,11,4,1,1,Phone,Black Shotgun,,,,,,,,Meditative,Stubble,Natural,Blonde,,Light Rain,Black Leather Leggings
66715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66716,Can hear a bee's wings,Yes,True grit,Sleep paralysis,None,Your significant other's mom loves you,Green Leather Tank,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can put up a fight,8,11,10,2,9,4,1,1,Phone,,,,,Circle,Silver Earrings,,,,,Natural,Light Grey,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
