,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
80825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80827,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Green Leather Mandarin Trench Coat,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can put up a fight,8,11,10,4,11,4,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Smirk,,Natural,Black,Bob with Fringes,Medium Rain,Red Patent Leather Pants with Buckles
80828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80830,You've got a bad feeling about this,Yes,Incredible moral fiber,Getting the hang of it,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Oxford and White Tie,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,I wouldn't mess with you,7,12,9,5,11,6,1,1,,Phone,,,,,Silver Earrings,,,Smirk,,Natural,Black,Short Afro Fade,Medium Rain,Black Cotton Leggings
80831,Can see around corners,Yes,Unshakable resolve,Two left feet,None,People smile back at you,Black Leather Trench Coat with Red Leather Tank,Accepting the impermanence of things,,Red Snakeskin Knee High Boots,Can take a punch,6,11,11,3,12,3,1,1,Black Gun,Phone,,,,,Black Earrings,,,,,Natural,Light Grey,Buzz Cut,Medium Rain,Black Cotton Leggings
80832,You’ll look for a left-handed broom,Yes,Unshakable resolve,Two left feet,None,Could sell ice to an eskimo,Red Leather Trench Coat with Black Cotton Oxford and White Tie,Laughing at your mistakes,,Red Patent Leather Neo Combat Boot,Can put up a fight,9,10,3,3,12,4,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,,,,,,,,Meditative,Thin,Yellow,Light Grey,Medium Curly Bob,Light Rain,Black Cotton Wool Slacks with Buckles
80833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80835,You've got a bad feeling about this,Yes,True grit,Getting the hang of it,None,Could probably convince a small child,Green Patent Leather Longsleeve Crew,You know the sound of one hand clapping,Translucent Hex with Red Polarized Lens,Green Patent Leather Knee High Boots,Scrappy,3,13,9,5,9,5,1,1,,,,,,,,,,Scowl,,Light Purple,Dark Brown,Short Messy,Light Rain,Green Patent Leather Pants with Buckles
80836,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Cotton Mandarin Tunic,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,10,11,4,11,2,1,1,,Phone,,Intersecting Triangles,,,,,,,,Natural,Blonde,Medium Curly Bob,Medium Rain,Green Snakeskin Pants with Buckles
80837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80840,Can see around corners,Yes,Quiet confidence,Pretty light on your feet,None,Could sell ice to an eskimo,Black Cotton Tank,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Scrappy,9,11,11,6,10,5,1,1,,,,,Shaded Circle,Square,,Leather Cuff,Thick Leather,Scowl,,Natural,Light Grey,Long Messy,Light Rain,Black Patent Leather Leggins
80841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80843,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Leather Moto Jacket with Charcoal Patent Leather Crew,Laughing at your mistakes,Black Neo with Mirror Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,8,10,13,3,11,4,1,1,Phone,Black Gun,,,,,Black Earrings,,,,Mustache,Natural,Dark Brown,Short Pixie,Light Rain,White Leather Pants with Buckles
80844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80845,Can see around corners,Yes,Quiet confidence,Two left feet,None,People follow you blindly,Green Patent Leather Moto Jacket with Green Cotton Crew,Accepting the impermanence of things,Round Black with Black Lens,Patent Green Leather Combat Cuff Boot,People get out of your way,11,11,11,3,10,7,1,1,,,,Shaded Circle,,,Black Earrings,,,,,Natural,Black,Short Curly Fade,Light Rain,Black Leather Leggings
80846,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Leather Longsleeve Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Scrappy,9,11,11,4,10,5,1,1,,,,,,,,,Studded Leather,Scowl,,Natural,Blonde,Messy Updo Bun,Light Rain,Black Cotton Martial Arts Pants
80847,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Even you don't believe you,Black Snakeskin Moto Jacket with Green Cotton Crew,Accepting the impermanence of things,,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,1,11,9,3,11,2,1,1,,Phone,,,,,Black Earrings,,,,Thin,Natural,Black,Short Pixie,Medium Rain,Green Cotton Leggings
80848,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,Your significant other's mom loves you,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Patent Black Leather Combat Cuff Boot,The gym stops to watch you lift,8,11,10,6,11,8,1,1,Black Submachine Gun,Katana with Black Handle and Silver Blade,,Intersecting Squares,,,,,Studded Leather,,,Pink,Light Brown,Buzz Cut,Medium Rain,Black Patent Leather Pants with Buckles
80849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80851,You've got a bad feeling about this,Yes,Incredible moral fiber,Pretty light on your feet,None,Glossophobia,Red Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Scrappy,4,11,9,6,11,5,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Auburn,Short Afro Fade,Medium Rain,Black Leather Leggings
80852,Can hear a heartbeat a mile away,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Black Leather Moto Jacket with Red Leather Crew,The veil begins to lift,Black Futurist with Black Lens,Green Leather Combat Cuff Boot,I wouldn't mess with you,7,6,12,2,10,6,1,1,Katana with Black Handle and Gold Blade,,,,,,Black Eyebrow Ring,,,,Thin,Yellow,Auburn,Short Coil,Medium Rain,Black Cotton Leggings
80853,Can hear a bee's wings,Yes,Steps forward as others flee,Always picked first,None,People smile back at you,Black Cotton Tank,Appreciation for the complexity of human behavior,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Scrappy,6,12,10,8,13,5,1,1,,,,,Circle,Intersecting Squares,,,Studded Leather,Smirk,,Neon Red,Light Brown,Short Pixie,Medium Rain,Black Cotton Wool Slacks with Buckles
80854,You've got a bad feeling about this,Yes,Stiff upper lip,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Red Cotton Crewneck Tunic,Learning to regulate emotions,Round Black with Black Lens,Black Knee High Leather Boots,Scrappy,4,9,9,4,7,5,1,1,Phone,Black Submachine Gun,,,,,,,,Scowl,,Natural,Black,,Heavy Rain,Black Cotton Leggings
80855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80856,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,People smile back at you,Black Wool Mandarin Trench Coat,You know the sound of one hand clapping,Round Black with Black Lens,Black Knee High Leather Boots,Can take a punch,6,13,10,3,12,3,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Auburn,Bob with Fringes,Light Rain,Black Cotton Leggings
80857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80864,Your third eye is open,Yes,Incredible moral fiber,Getting the hang of it,None,Everything is always an option,Green Leather Moto Jacket with Red Patent Leather Crew,Deeper truths are apparent,,Patent Red Leather Combat Cuff Boot,Scrappy,12,16,15,5,11,5,1,1,Dark Wood Staff,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Dark Brown,Short Sideswept Fringe,Heavy Rain,Green Cotton Wool Slacks with Buckles
80865,Can hear a bee's wings,Yes,True grit,Running circles around enemies,None,Your significant other's mom loves you,Green Leather Longsleeve with Zipper,Self-induced illusions fade,Black Hex with Purple Polarized Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,8,8,10,7,9,4,1,1,,Phone,,Valknut,,,,,,,,Natural,Dark Brown,Long Straight Bangs,Medium Rain,Black Cotton Wool Slacks with Buckles
80866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80876,Can hear a bee's wings,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Red Cotton Longsleeve with Zipper,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Green Knee High Leather Boots,Can take a punch,8,10,10,4,13,3,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Black,Short Pixie,Medium Rain,Red Patent Leather Pants with Buckles
80877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80887,Can hear a heartbeat a mile away,Yes,Can eat just one potato chip,Getting the hang of it,None,Glossophobia,Black Leather Tunic with Buttons,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,4,11,12,5,15,6,1,1,,Black Gun,,,,,"Black Nose, Lip",,,,Mustache,Natural,Light Brown,Short Sideswept Fringe,Heavy Rain,Black Cotton Wool Slacks with Buckles
80888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80898,Can smell fear,Yes,Unshakable resolve,Two left feet,None,People smile back at you,Black Snakeskin Moto Jacket with Red Leather Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,I wouldn't mess with you,6,12,14,3,12,6,1,1,Phone,,,,,,,,,,,Natural,Dark Brown,Short Curly Fade,Heavy Rain,Black Cotton Leggings
80899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80905,Can hear a bee's wings,Yes,Stiff upper lip,Two left feet,None,Glossophobia,Green Cotton Tunic with Buttons,Accepting the impermanence of things,Silver Morpheus with Orange and Red Gradient Lens,Green Leather Neo Combat Boot,I wouldn't mess with you,4,11,10,3,7,6,1,1,,Dark Wood Staff,,,,,,,,Smirk,,Natural,Light Brown,Buzz Cut,Heavy Rain,Black Cotton Wool Slacks with Buckles
80906,Heightened senses,Yes,Last one standing,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Cotton Martial Arts Top,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Green Knee High Leather Boots,Can take a punch,7,12,7,4,14,3,1,1,Black Long Sai,Dark Wood Staff,,Intersecting Squares,,,,,,Smirk,,Natural,Black,Short Updo,Medium Rain,Black Leather Leggings
80907,Can see around corners,Yes,True grit,Sleep paralysis,None,Glossophobia,Green Cotton Martial Arts Top,Reality is seen as it is,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,They wouldn't like you when you're angry,4,15,11,2,9,12,1,1,,Katana with Black Handle and White Blade,Equality Sign,,,,,,,,,Natural,Blonde,Low Ponytail,Medium Rain,Green Cotton Martial Arts Pants
80908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80914,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,Glossophobia,Black Leather Crewneck Tunic,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Black Leather Neo Combat Boot,People get out of your way,4,12,10,5,9,7,1,1,,,,Alchemy,,,"Black Nose, Lip, Forehead",,,,,White,Light Brown,Short Sideswept Fringe,Light Rain,Green Leather Pants with Buckles
80915,Excellent at reading people,Yes,True grit,Two left feet,None,Your significant other's mom loves you,Charcoal Cotton Longsleeve Crew,Deeper truths are apparent,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Can put up a fight,8,16,8,3,9,4,1,1,Black Gun,Phone,,,,,,,Thick Leather,,,Natural,Black,Short Sideswept Fringe,Heavy Rain,Green Cotton Martial Arts Pants
80916,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Charcoal Black Cotton Longsleeve with Zipper,Learning to regulate emotions,Black Hex with Purple Polarized Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,7,9,10,2,10,6,1,1,,Phone,,Shaded Circle,,,,,,,,Natural,Auburn,Mohawk,Medium Rain,Black Cotton Leggings
80917,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Could probably convince a small child,Red Leather Trench Coat with White Patent Leather Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Scrappy,3,11,10,3,10,5,1,1,Katana with White Handle and Silver Blade,Black Submachine Gun,,,,,Black Earrings,,,Scowl,,Natural,Light Grey,Low Ponytail,Light Rain,White Cotton Wool Slacks with Buckles
80918,Heightened senses,Yes,Unshakable resolve,A gelatinous blob,None,Maintains status quo,Red Leather Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,You come in like a wrecking ball,5,11,7,1,12,11,1,1,,,,,Intersecting Squares,Shaded Triangle,,Leather Cuff,,Scowl,,Natural,Black,Short Sideswept Fringe,Medium Rain,Green Cotton Leggings
80919,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,Could win a presidency without a political background,Black Wool Mandarin Trench Coat,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,15,11,12,3,10,4,1,1,Silver Staff,Phone,,,,,,,,,,Natural,Dark Brown,Long Afro,Light Rain,Green Cotton Wool Slacks with Buckles
80920,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Leather Moto Jacket with Green Leather Crew,Laughing at your mistakes,,Green Leather Combat Cuff Boot,Can take a punch,11,10,9,4,11,3,1,1,,,,,,,,,,Scowl,,Natural,Light Brown,Asymmetrical Bob,Light Rain,Black Cotton Leggings
80921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80922,Can see around corners,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Green Leather Mandarin Tunic,Laughing at your mistakes,,Green Knee High Leather Boots,Can put up a fight,5,10,11,3,10,4,1,1,,Black Long Sai,,,,,Black Earrings,,,Meditative,,Natural,Light Brown,Short Coil,Light Rain,Black Patent Leather Pants with Buckles
80923,You've got a bad feeling about this,Yes,Unshakable resolve,Two left feet,None,People smile back at you,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,,Green Knee High Leather Boots,Your grandma beats you at arm-wrestling,6,10,9,3,12,2,1,1,,Black Arm Pole,,,,,,,,Scowl,Stubble,Natural,Black,Asymmetrical Bob,Medium Rain,Black Leather Leggings
80924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80934,You've got a bad feeling about this,Yes,Unshakable resolve,Getting the hang of it,None,You're a bit of a charmer,Green Leather Trench Coat with White Cotton Oxford and Black Tie,Learning to regulate emotions,Black Neo with Mirror Lens,Red Snakeskin Neo Combat Boot,Can put up a fight,7,9,9,5,12,4,1,1,,,,,,,,,,,Stubble,Natural,Light Grey,,Light Rain,Green Cotton Leggings
80935,Can see around corners,Yes,Steps forward as others flee,Sleep paralysis,None,Could sell ice to an eskimo,Black Cotton Mandarin Tunic,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,9,12,11,2,13,4,1,1,Phone,Black Arm Pole,,,,,Black Earrings,,,Scowl,,Pink,Black,Short Messy,Light Rain,Black Snakeskin Leggings
80936,Can hear a heartbeat a mile away,Yes,Quiet confidence,Pretty light on your feet,None,Maintains status quo,Black Cotton Tank,Laughing at your mistakes,Round Black with Black Lens,Green Leather Neo Combat Boot,Can take a punch,5,10,12,6,10,3,1,1,Katana with Black Handle and Silver Blade,Black Gun,,,Circle,Native Arrows,Gold Earrings,Leather Choker,Thick Leather,Smirk,,Natural,Dark Brown,Faux Hawk,Light Rain,Black Cotton Wool Slacks with Buckles
80937,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Snakeskin Tank,Accepting the impermanence of things,,Black Knee High Leather Boots,I wouldn't mess with you,7,11,11,4,11,6,1,1,,Black Gun,,,Borromean Rings,Sierpiński Triangle,,,Studded Leather,,,Yellow,Black,Short Sideswept Fringe,Light Rain,Green Cotton Leggings
80938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80948,Excellent at reading people,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Cotton Tank,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,8,8,4,12,2,1,1,,Black Shotgun,,,Intersecting Triangles,,,,,,Thin,Natural,Dark Brown,Short Messy,Medium Rain,Black Cotton Leggings
80949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80956,You've got a bad feeling about this,Yes,Unshakable resolve,Sleep paralysis,None,Natural born leader,Charcoal Patent Leather Longsleeve Crew,Laughing at your mistakes,Silver Morpheus with Orange and Red Gradient Lens,Red Leather Neo Combat Boot,Paper hands,10,10,9,2,12,1,1,1,Katana with Black Handle and Silver Blade,Phone,,,,,"Black Nose, Lip, Forehead",,,,,Natural,Light Brown,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
80957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80962,Heightened senses,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Patent Leather Moto Jacket with Red Leather Crew,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Leather Neo Combat Boot,The gym stops to watch you lift,7,11,7,4,11,8,1,1,,Katana with Black Handle and Gold Blade,,,,,,,,Scowl,Stubble,Natural,Light Brown,Long Straight Bangs,Medium Rain,Black Cotton Wool Slacks with Buckles
80963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80964,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Even you don't believe you,Black Leather Mandarin Trench Coat,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,1,9,10,3,10,2,1,1,,Black Submachine Gun,,,,,,,,,,Natural,Black,Bob with Fringes,Light Rain,Black Cotton Leggings
80965,You've got a bad feeling about this,Yes,"You pull your friend forward and say ""hold me back""",Two left feet,None,Could sell ice to an eskimo,Green Cotton Tank,Reality is seen as it is,,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,9,15,9,3,4,2,1,1,,,,,,Sierpiński Triangle,Black Earrings,,Thick Leather,Smirk,,Natural,Dark Brown,Braids,Light Rain,Black Cotton Martial Arts Pants
80966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80974,You've got a bad feeling about this,Yes,Unshakable resolve,Sleep paralysis,None,People smile back at you,Green Leather Moto Jacket with Green Patent Leather Crew,Self-induced illusions fade,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can take on five enemies at once,6,8,9,2,12,9,1,1,,,,Intersecting Triangles,,,,,,Scowl,Goatee,Natural,Auburn,Short Messy,Light Rain,Black Cotton Leggings
80975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80976,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,Could probably convince a small child,Red Cotton Longsleeve with Zipper,Appreciation for the complexity of human behavior,Translucent Hex with Red Polarized Lens,Red Leather Neo Combat Boot,Can put up a fight,3,12,11,5,11,4,1,1,,Phone,,Shaded Circle,,,,,Thick Leather,,,Natural,Light Brown,Mohawk,Medium Rain,Red Cotton Wool Slacks with Buckles
80977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80979,Can see around corners,Yes,Unshakable resolve,Getting the hang of it,None,Could win a presidency without a political background,Green Leather Trench Coat with Black Cotton Oxford and White Tie,Appreciation for the complexity of human behavior,,Black Snakeskin Knee High Boots,Can take a punch,15,12,11,5,12,3,1,1,,Black Shotgun,,,,,Black Erl,,,Meditative,Beard,Pink,Black,Short Coil,Light Rain,Black Leather Leggings
80980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80983,You've got a bad feeling about this,Yes,Incredible moral fiber,Running circles around enemies,None,Natural born leader,Black Leather Longsleeve with Zipper,You know the sound of one hand clapping,Translucent Hex with Red Polarized Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,10,13,9,7,11,2,1,1,,Black Gun,,,,,,,,Scowl,Goatee,Pink,Dark Brown,Short Afro Fade,Light Rain,Black Cotton Martial Arts Pants
80984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
