,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
60612,Can hear a heartbeat a mile away,Yes,True grit,Running circles around enemies,None,Your significant other's mom loves you,Green Wool Mandarin Trench Coat,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Can put up a fight,8,10,12,7,9,4,1,1,,Black Gun,,,,,Black Earrings,,,Scowl,,Natural,Blonde,Short Curly Fade,Light Rain,Black Leather Pants with Buckles
60613,Can see around corners,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Cotton Mandarin Tunic,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,6,11,11,4,9,4,1,1,Phone,Dark Wood Staff,,,,,,,,Scowl,Goatee,Natural,Dark Brown,Short Messy,Medium Rain,Black Cotton Leggings
60614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60615,Can see around corners,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Cotton Longsleeve Crew,You have a childlike sense of wonder,Black Neo with Black Lens,Black Snakeskin Neo Combat Boot,Can take a punch,6,7,11,3,10,3,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,,,,,,,Thick Leather,,Stubble,Natural,Auburn,Braids,Light Rain,Green Leather Pants with Buckles
60616,Can see around corners,Yes,Surprising resilience,Sleep paralysis,None,Your significant other's mom loves you,Black Patent Leather Trench Coat with Black Cotton Tank,You have a childlike sense of wonder,,Black Leather Combat Cuff Boot,I wouldn't mess with you,8,7,11,2,8,6,1,1,Phone,Black Short Sai,,,,,,,,,,Green,Dark Brown,Braids,Heavy Rain,Green Cotton Wool Slacks with Buckles
60617,Can hear a bee's wings,Yes,Stiff upper lip,Two left feet,None,Glossophobia,Green Cotton Longsleeve Crew,Laughing at your mistakes,,Red Leather Combat Cuff Boot,Scrappy,4,10,10,3,7,5,1,1,,,,,,,Black Earrings,,Thick Leather,,Thin,Natural,Light Grey,Pulled Back Short,Medium Rain,Black Cotton Martial Arts Pants
60618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60621,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Abnormal flexibility,None,People smile back at you,Black Patent Leather Mandarin Trench Coat,Accepting the impermanence of things,Black Wayfarer with Black Lens,Green Leather Neo Combat Boot,I wouldn't mess with you,6,11,12,9,11,6,1,1,,,,,,,,,,,,Natural,Black,Pulled Back Short,Light Rain,Black Cotton Leggings
60622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60631,Can hear a bee's wings,Yes,Begrudging participant,Sleep paralysis,None,Could sell ice to an eskimo,Black Cotton Mandarin Tunic,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Patent Leather Neo Combat Boot,Can punch holes in concrete walls,9,11,10,2,6,10,1,1,Phone,Silver Staff,,Equality Sign,,,,,,,,Natural,Black,Medium Curly Bob,Light Rain,Black Cotton Leggings
60632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60634,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,5,9,12,3,11,3,1,1,,Phone,,,,,,,,,,Natural,Auburn,,Heavy Rain,Red Cotton Wool Slacks with Buckles
60635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60636,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Black Cotton Longsleeve Crew,Laughing at your mistakes,Black Neo with Mirror Lens,Red Leather Neo Combat Boot,Can put up a fight,5,10,11,3,12,4,1,1,,Black Gun,,Borromean Rings,,,Black Earrings,,,,,Natural,Light Brown,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
60637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60639,Can hear a heartbeat a mile away,Yes,True grit,Two left feet,None,You're a bit of a charmer,Green Leather Longsleeve Crew,Laughing at your mistakes,,Black Patent Leather Neo Combat Boot,Paper hands,7,10,12,3,9,1,1,1,,Black Long Sai,,,,,Black Earrings,,Studded Leather,Meditative,Mustache,Natural,Blonde,Pulled Back Short,Heavy Rain,Green Cotton Leggings
60640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60641,Can hear a bee's wings,Yes,Quiet confidence,Always picked first,None,People smile back at you,Red Cotton Crewneck Tunic,Learning to regulate emotions,,Black Leather Combat Cuff Boot,Paper hands,6,9,10,8,10,1,1,1,Gold Gun,Dark Wood Staff,,,,,Black Earrings,Leather Cuff,,Meditative,Thin,Natural,Black,Buzz Cut,Medium Rain,Green Patent Leather Pants with Buckles
60642,Excellent at reading people,Yes,Unshakable resolve,Getting the hang of it,None,People smile back at you,Black Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Black Neo with Black Lens,Black Patent Leather Knee High Boots,Can take a punch,6,12,8,5,12,3,1,1,,Katana with Black Handle and Silver Blade,,,,,Silver Earrings,,Thick Leather,Smirk,,Natural,Light Grey,Short Pixie,Light Rain,Red Cotton Wool Slacks with Buckles
60643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60646,Can see around corners,Yes,Quiet confidence,Getting the hang of it,None,Your significant other's mom loves you,Black Cotton Longsleeve Crew,You have a childlike sense of wonder,,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,7,11,5,10,2,1,1,,Silver Staff,,,,,,,,Meditative,,Natural,Light Brown,Short Coil,Light Rain,Black Cotton Martial Arts Pants
60647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60650,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Cotton Martial Arts Top,Laughing at your mistakes,Black Wayfarer with Black Lens,,Can stop a helicopter from taking off,6,10,9,3,11,13,1,1,,Phone,,,,,,,,,,Natural,Black,Medium Curly Bob,Light Rain,Green Cotton Martial Arts Pants
60651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60653,Can hear a heartbeat a mile away,Yes,Quiet confidence,Always picked first,None,Natural born leader,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,10,11,12,8,10,5,1,1,Black Gun,Katana with White Handle and White Blade,,,,,"Black Nose, Lip",,Thick Leather,,,Natural,Dark Brown,Faux Hawk,Heavy Rain,Black Leather Pants with Buckles
60654,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Everything is always an option,Black Leather Tank,Accepting the impermanence of things,Round Black with Black Lens,Green Patent Leather Knee High Boots,Can take a punch,12,11,10,3,12,3,1,1,,,Interlocking Circles,Shaded Circle,Intersecting Squares,Alchemy,,,,,Stubble,Natural,Light Brown,Buzz Cut,Light Rain,Black Patent Leather Leggins
60655,Excellent at reading people,Yes,Begrudging participant,Astonishing acrobatics,None,You're a bit of a charmer,Red Cotton Tunic with Buttons,You know the sound of one hand clapping,Translucent Hex with Red Polarized Lens,White Leather Neo Combat Boot,Scrappy,7,13,8,10,6,5,1,1,Dark Wood Staff,,,,,,Black Earrings,,,,,White,Light Grey,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
60656,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Wool Mandarin Trench Coat,Accepting the impermanence of things,Round Black with Black Lens,Patent Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,11,11,12,4,11,2,1,1,,,,,,,,,,Smirk,,Natural,Auburn,Short Updo,Medium Rain,Green Cotton Leggings
60657,Can hear a bee's wings,Yes,True grit,Two left feet,None,Maintains status quo,Black Leather Trench Coat with Black Leather Tank,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can take a punch,5,11,10,3,9,3,1,1,,Black Submachine Gun,,,,,,,,Smirk,,Natural,Light Brown,Faux Hawk,Light Rain,Black Patent Leather Leggins
60658,You've got a bad feeling about this,Yes,Incredible moral fiber,Sleep paralysis,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,Round Black with Black Lens,Black Patent Leather Neo Combat Boot,People get out of your way,5,10,9,2,11,7,1,1,Dark Wood Staff,Dark Wood Staff,,,,,,,,,,Light Purple,Auburn,Medium Curly Bob,Heavy Rain,Black Cotton Wool Slacks with Buckles
60659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60660,Can see around corners,Yes,Quiet confidence,Pretty light on your feet,None,Maintains status quo,Black Leather Moto Jacket with Charcoal Cotton Crew,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,5,11,11,6,10,4,1,1,,Gold Submachine Gun,,,,,,,,Scowl,,Natural,Blonde,Medium Curly Bob,Light Rain,Black Cotton Leggings
60661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60663,Excellent at reading people,Yes,Leads when no one else will,Getting the hang of it,None,Could sell ice to an eskimo,Black Cotton Mandarin Tunic,You have walked the manifold path,,Black Leather Combat Cuff Boot,Can take a punch,9,14,8,5,16,3,1,1,,Black Submachine Gun,,,,,Black Erl,,,Meditative,,White,Light Grey,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
60664,Heightened senses,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Leather Moto Jacket with Green Snakeskin Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,4,12,7,3,11,3,1,1,,Black Gun,,,,,,,,,,Natural,Blonde,Long Straight Bangs,Heavy Rain,Red Cotton Leggings
60665,Can hear a bee's wings,Yes,Unshakable resolve,Abnormal flexibility,None,People smile back at you,Red Cotton Longsleeve Crew,Learning to regulate emotions,,Black Leather Neo Combat Boot,I wouldn't mess with you,6,9,10,9,12,6,1,1,,Katana with Black Handle and Silver Blade,,,,,,,Thick Leather,Meditative,Stubble,Natural,Light Grey,Long Straight Bangs,Light Rain,Black Snakeskin Leggings
60666,You've got a bad feeling about this,Yes,Incredible moral fiber,Running circles around enemies,None,Natural born leader,Green Cotton Mandarin Tunic,Learning to regulate emotions,,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,10,9,9,7,11,2,1,1,,Black Gun,,,,,,,,Meditative,,Natural,Dark Brown,Short Messy,Heavy Rain,Black Cotton Leggings
60667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60677,Can see around corners,Yes,Quiet confidence,Running circles around enemies,None,Maintains status quo,Black Cotton Crewneck Tunic,You have a childlike sense of wonder,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,I wouldn't mess with you,5,7,11,7,10,6,1,1,,,,,,,,,,,Stubble,White,Black,Short Sideswept Fringe,Medium Rain,Black Leather Leggings
60678,Can see around corners,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Cotton Tank,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Green Knee High Leather Boots,Scrappy,9,11,11,4,8,5,1,1,,,,,Square,Small Arrows,Black Earrings,,Studded Leather,,Stubble,Natural,Blonde,Messy Updo Bun,Medium Rain,Black Cotton Leggings
60679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60680,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Could probably convince a small child,Black Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Scrappy,3,9,10,3,10,5,1,1,Silver Staff,,,,,,,,,,,Neon Red,Black,Medium Curly Bob,Heavy Rain,Black Cotton Leggings
60681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60689,Can hear a heartbeat a mile away,Yes,Quiet confidence,Pretty light on your feet,None,You're a bit of a charmer,Green Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,Black Patent Leather Neo Combat Boot,Scrappy,7,12,12,6,10,5,1,1,,,,,,,,Leather Choker,Studded Leather,,,White,Black,Bob with Fringes,Medium Rain,Black Patent Leather Pants with Buckles
60690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60694,Excellent at reading people,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Cotton Martial Arts Top,Laughing at your mistakes,Round Black with Black Lens,Black Knee High Leather Boots,Can take a punch,9,10,8,4,10,3,1,1,,,,Intersecting Squares,,,Black Earrings,,,,,Natural,Dark Brown,,Heavy Rain,Green Cotton Wool Slacks with Buckles
60695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60698,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Getting the hang of it,None,People smile back at you,White Patent Leather Tank,One with the Universe,Black Neo with Black Lens,White Leather Combat Cuff Boot,Can put up a fight,6,19,12,5,12,4,1,1,,,,Sierpiński Triangle,Sierpiński Triangle,Triforce,,,,,Stubble,Natural,Blonde,Short Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
60699,Can hear a bee's wings,Yes,True grit,Two left feet,None,Your significant other's mom loves you,Black Cotton Tank,Living in a reflective dimension,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can put up a fight,8,18,10,3,9,4,1,1,,,,,Triforce,Square,Black Earrings,Leather Choker,Studded Leather,Scowl,,White,Light Grey,Short Curly Fade,Light Rain,Black Leather Pants with Buckles
60700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60701,Time slows for you,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Tank,Laughing at your mistakes,,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,10,16,4,10,2,1,1,,Dark Wood Staff,,,Circle,Shriking Shaded Squares,,,Studded Leather,Meditative,,Natural,Black,Short Messy,Light Rain,Black Cotton Leggings
60702,Excellent at reading people,Yes,Incredible moral fiber,Sleep paralysis,None,Could sell ice to an eskimo,Green Wool Mandarin Trench Coat,Learning to regulate emotions,Black Neo with Black Lens,Black Leather Combat Cuff Boot,They wouldn't like you when you're angry,9,9,8,2,11,12,1,1,Dark Wood Staff,Silver Staff,,,,,,,,Scowl,,Natural,Light Brown,Faux Hawk,Heavy Rain,Red Leather Leggings
60703,Can see around corners,Yes,Incredible moral fiber,Pretty light on your feet,None,Your significant other's mom loves you,Green Patent Leather Moto Jacket with Black Leather Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Paper hands,8,10,11,6,11,1,1,1,,Katana with Black Handle and Silver Blade,,,,,"Silver Nose, Lip, Forehead",,,Smirk,,White,Light Brown,Short Pixie,Medium Rain,Black Cotton Wool Slacks with Buckles
60704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60710,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,People follow you blindly,Black Cotton Longsleeve Crew,Learning to regulate emotions,Black Morpheus with Dark Mirrored Lens,White Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,11,9,11,2,11,2,1,1,,Katana with White Handle and Silver Blade,,,,,,,Studded Leather,Smirk,,Natural,Dark Brown,,Light Rain,Black Cotton Wool Slacks with Buckles
60711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60712,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Red Cotton Mandarin Tunic,You have a childlike sense of wonder,,Black Knee High Leather Boots,Can put up a fight,10,7,9,4,11,4,1,1,,Dark Wood Staff,,Triangle,,,,,,Smirk,,Yellow,Light Brown,Short Curly Fade,Light Rain,Green Leather Pants with Buckles
60713,Can see over the horizon,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,White Cotton Tank,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,I wouldn't mess with you,8,12,13,4,11,6,1,1,,Katana with Black Handle and Silver Blade,,,Alchemy,,,,Studded Leather,Smirk,,Natural,Blonde,Long Messy,Heavy Rain,Red Cotton Wool Slacks with Buckles
60714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60716,Can see around corners,Yes,Unshakable resolve,Getting the hang of it,None,Maintains status quo,Green Cotton Longsleeve Crew,Accepting the impermanence of things,White Futurist with Mirror Lens,Red Knee High Leather Boots,I wouldn't mess with you,5,11,11,5,12,6,1,1,,,,,,,,Leather Choker,,Scowl,,Natural,Dark Brown,Buzz Cut,Medium Rain,Red Cotton Wool Slacks with Buckles
60717,Can hear a heartbeat a mile away,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,Round Silver with Mirror Lens,Red Leather Neo Combat Boot,Can put up a fight,8,10,12,4,13,4,1,1,,Katana with White Handle and Gold Blade,,Shaded Triangle,,,,,,,,Natural,Blonde,Pulled Back Short,Medium Rain,Green Cotton Leggings
60718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60720,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Running circles around enemies,None,Natural born leader,Black Leather Trench Coat with Red Cotton Tank,Appreciation for the complexity of human behavior,,Black Leather Neo Combat Boot,Can take a punch,10,12,12,7,11,3,1,1,,Dark Wood Staff,,Circle,,,Black Earrings,,,Meditative,Mustache,Natural,Black,,Heavy Rain,Black Cotton Wool Slacks with Buckles
60721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60726,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Red Cotton Mandarin Tunic,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Can put up a fight,5,11,13,3,11,4,1,1,Black Gun,,,,,,,,,Meditative,,Natural,Dark Brown,Buzz Cut,Heavy Rain,Red Cotton Wool Slacks with Buckles
60727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60729,Excellent at reading people,Yes,Quiet confidence,Sleep paralysis,None,Everything is always an option,Black Cotton Tunic with Buttons,You have walked the manifold path,Black Morpheus with Dark Mirrored Lens,Black Patent Leather Neo Combat Boot,Can take a punch,12,14,8,2,10,3,1,1,,,,,,,,,,,,Natural,Dark Brown,Short Coil,Heavy Rain,Green Leather Leggings
60730,Can hear a bee's wings,Yes,True grit,Two left feet,None,Nobody's buying it,Red Wool Mandarin Trench Coat,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,2,11,10,3,9,2,1,1,,Silver Staff,,,,,Black Earrings,,,Smirk,,Natural,Dark Brown,Faux Hawk,Medium Rain,Black Cotton Wool Slacks with Buckles
60731,Excellent at reading people,Yes,Quiet confidence,Sleep paralysis,None,Could sell ice to an eskimo,Black Leather Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,9,11,8,2,10,2,1,1,,,,,,,,,,,,Natural,Dark Brown,Short Curly Fade,Medium Rain,White Leather Leggings
60732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60738,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Charcoal Cotton Longsleeve Crew,Learning to regulate emotions,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,8,9,11,3,11,3,1,1,,,,Circle,,,,,Thick Leather,Scowl,,Natural,Black,,Medium Rain,Black Cotton Martial Arts Pants
60739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60740,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Could win a presidency without a political background,Black Leather Mandarin Trench Coat,You know the sound of one hand clapping,Black Futurist with Black Lens,Black Patent Leather Knee High Boots,Scrappy,15,13,10,3,10,5,1,1,,Black Submachine Gun,,,,,Black Earrings,,,,,Natural,Black,Short Coil,Heavy Rain,Black Cotton Wool Slacks with Buckles
60741,Can hear a bee's wings,Yes,Incredible moral fiber,Running circles around enemies,None,Nobody's buying it,Black Leather Moto Jacket with Charcoal Cotton Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can put up a fight,2,11,10,7,11,4,1,1,Dark Wood Staff,Black Arm Pole,,Triforce,,,,,,Scowl,,Natural,Black,Long Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
60742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60745,Can see around corners,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Green Leather Moto Jacket with Black Leather Crew,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Black Leather Neo Combat Boot,Scrappy,7,10,11,4,9,5,1,1,Katana with White Handle and Silver Blade,Phone,,,,,Silver Nose and Lip Rings,,,,,Natural,Black,Short Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
60746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60750,Can see around corners,Yes,You bend reality to your intent,Two left feet,None,Maintains status quo,Red Patent Leather Longsleeve Crew,Accepting the impermanence of things,Black Neo with Black Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,5,11,11,3,18,3,1,1,Katana with Black Handle and Silver Blade,Black Gun,,,,,Black Earrings,,,Scowl,Stubble,Natural,Black,,Medium Rain,Red Patent Leather Pants with Buckles
60751,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,Green Leather Moto Jacket with Green Cotton Crew,Deeper truths are apparent,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Paper hands,9,16,10,3,11,1,1,1,,Black Gun,,,,,,,,,Mustache,Green,Blonde,Long Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
60752,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Could sell ice to an eskimo,Black Cotton Tank,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Scrappy,9,12,11,3,12,5,1,1,Phone,Black Arm Pole,Triforce,,Triangle,Triforce,,,,Scowl,,Natural,Light Brown,Short Updo,Medium Rain,Red Cotton Wool Slacks with Buckles
60753,You've got a bad feeling about this,Yes,True grit,Two left feet,None,Could probably convince a small child,Black Leather Moto Jacket with White Leather Crew,You know the sound of one hand clapping,Round Black with Black Lens,Black Knee High Leather Boots,Paper hands,3,13,9,3,9,1,1,1,,Black Gun,,,,,,,,,,Natural,Dark Brown,Asymmetrical Bob,Medium Rain,Green Cotton Leggings
