,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
86298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86301,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Green Leather Moto Jacket with Charcoal Patent Leather Crew,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Black Knee High Leather Boots,Can take a punch,8,12,11,4,12,3,1,1,,Dark Wood Staff,Intersecting Triangles,,,,,,,,,Natural,Light Brown,Long Messy,Medium Rain,Black Leather Leggings
86302,You've got a bad feeling about this,Yes,Unshakable resolve,Sleep paralysis,None,Even you don't believe you,Black Cotton Tank,Appreciation for the complexity of human behavior,Round Black with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,1,12,9,2,12,3,1,1,,,,,Borromean Rings,,,,,,,Natural,Dark Brown,Short Curly Fade,Heavy Rain,Red Cotton Leggings
86303,Can see over the horizon,Yes,Unshakable resolve,Getting the hang of it,None,You're a bit of a charmer,Black Leather Tank,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Red Leather Neo Combat Boot,Can take a punch,7,10,13,5,12,3,1,1,,,,Shaded Circle,,Alchemy,,,,,,Natural,Black,Short Coil,Medium Rain,Black Cotton Leggings
86304,Can hear a bee's wings,Yes,Unshakable resolve,A gelatinous blob,None,Others are helpless to deny you,Red Cotton Longsleeve Crew,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,I wouldn't mess with you,13,11,10,1,12,6,1,1,,Silver Short Sai,,,,,,,,,,Natural,Dark Brown,Low Ponytail,Medium Rain,Red Cotton Martial Arts Pants
86305,Can smell fear,Yes,"You pull your friend forward and say ""hold me back""",Two left feet,None,Could probably convince a small child,Black Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Black Futurist with Black Lens,Black Snakeskin Combat Cuff Boot,Paper hands,3,10,14,3,4,1,1,1,Black Submachine Gun,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Natural,Light Brown,Bob with Fringes,Light Rain,Black Cotton Wool Slacks with Buckles
86306,Can hear a bee's wings,Yes,Surprising resilience,Getting the hang of it,None,Your significant other's mom loves you,Black Wool Mandarin Trench Coat,Laughing at your mistakes,Round Black with Black Lens,Black Leather Neo Combat Boot,Can take a punch,8,10,10,5,8,3,1,1,,Black Gun,,,,,,,,,,Natural,Light Brown,Short Messy,Medium Rain,Black Patent Leather Pants with Buckles
86307,You've got a bad feeling about this,Yes,True grit,Two left feet,None,People follow you blindly,Black Cotton Longsleeve Crew,You have walked the manifold path,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,11,14,9,3,9,3,1,1,,Black Arm Pole,,,,,,,,,,Natural,Dark Brown,,Light Rain,Green Cotton Leggings
86308,Can see around corners,Yes,Can eat just one potato chip,Sleep paralysis,None,Glossophobia,Green Leather Mandarin Trench Coat,Laughing at your mistakes,Black Neo with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,4,10,11,2,15,3,1,1,,Phone,,,,,,,,Smirk,,Neon Red,Dark Brown,Buzz Cut,Heavy Rain,Black Leather Pants with Buckles
86309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86314,The world has come into focus,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Red Patent Leather Mandarin Trench Coat,Laughing at your mistakes,Round Silver with Mirror Lens,Black Snakeskin Combat Cuff Boot,I wouldn't mess with you,6,10,5,4,9,6,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,,,Pink,Light Grey,Asymmetrical Bob,Medium Rain,Green Cotton Leggings
86315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86316,Can hear a bee's wings,Yes,Last one standing,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Green Leather Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Scrappy,5,10,10,3,14,5,1,1,Phone,Phone,,,,,,,,Smirk,Mustache,Natural,Black,Medium Curly Bob,Heavy Rain,Green Cotton Leggings
86317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86318,Can't find your way out of a wet paper bag,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Red Leather Longsleeve Crew,Reality is seen as it is,Black Neo with Black Lens,Black Snakeskin Combat Cuff Boot,The gym stops to watch you lift,6,15,1,6,11,8,1,1,,Silver Gun,,Circle,,,"Black Nose, Lip",,Studded Leather,,,Natural,Dark Brown,Medium Curly Bob,Medium Rain,Black Cotton Leggings
86319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86320,Can see around corners,Yes,Quiet confidence,Running circles around enemies,None,Your significant other's mom loves you,Black Snakeskin Moto Jacket with Charcoal Cotton Crew,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Green Leather Combat Cuff Boot,Paper hands,8,10,11,7,10,1,1,1,,,,,,,,,,,Beard,White,Black,Buzz Cut,Heavy Rain,Black Cotton Wool Slacks with Buckles
86321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86322,Can see around corners,Yes,Unshakable resolve,Sleep paralysis,None,Maintains status quo,Black Snakeskin Tunic with Buttons,Laughing at your mistakes,Black Futurist with Black Lens,Green Knee High Leather Boots,Your grandma beats you at arm-wrestling,5,10,11,2,12,2,1,1,,,,,,,,Leather Choker,,Scowl,,Natural,Black,Short Updo,Medium Rain,Green Leather Pants with Buckles
86323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86325,Can hear a heartbeat a mile away,Yes,"You pull your friend forward and say ""hold me back""",Running circles around enemies,None,Natural born leader,Black Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,Black Morpheus with Dark Mirrored Lens,White Leather Combat Cuff Boot,Can take a punch,10,12,12,7,4,3,1,1,Black Short Sai,Gold Submachine Gun,,Triangle,,,,,,,,Natural,Black,,Heavy Rain,Red Cotton Wool Slacks with Buckles
86326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86329,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Cotton Mandarin Tunic,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Scrappy,6,8,12,3,10,5,1,1,,Katana with Black Handle and Silver Blade,,Alchemy,,,,,,Smirk,,White,Dark Brown,Long Messy,Light Rain,Red Patent Leather Pants with Buckles
86330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86342,Can see over the horizon,Yes,Quiet confidence,Getting the hang of it,None,Maintains status quo,Black Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,,Red Leather Neo Combat Boot,Can put up a fight,5,11,13,5,10,4,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Natural,Auburn,Short Messy,Medium Rain,Green Cotton Wool Slacks with Buckles
86343,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Black Cotton Tunic with Buttons,Accepting the impermanence of things,Round Black with Black Lens,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,5,11,11,5,11,2,1,1,,Black Arm Pole,,,,,,,,Scowl,,Natural,Light Brown,Short Sideswept Fringe,Light Rain,Black Cotton Wool Slacks with Buckles
86344,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Green Leather Trench Coat with Green Cotton Tank,The veil begins to lift,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Paper hands,10,6,10,4,10,1,1,1,,,Alchemy,,,,,,,,Stubble,Natural,Blonde,Braids,Medium Rain,Black Cotton Wool Slacks with Buckles
86345,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Leather Crewneck Tunic,You know the sound of one hand clapping,,Black Knee High Leather Boots,Paper hands,5,13,10,4,11,1,1,1,,,,,,,,,,Scowl,,Green,Black,Faux Hawk,Medium Rain,Black Cotton Wool Slacks with Buckles
86346,You've got a bad feeling about this,Yes,Incredible moral fiber,Getting the hang of it,None,Could sell ice to an eskimo,Black Cotton Martial Arts Top,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,,They wouldn't like you when you're angry,9,10,9,5,11,12,1,1,,,,,,,,,,,,Natural,Light Brown,Long Messy,Light Rain,Red Cotton Martial Arts Pants
86347,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Green Leather Longsleeve Crew,You have walked the manifold path,Black Neo with Black Lens,Black Knee High Leather Boots,Scrappy,3,14,9,4,11,5,1,1,,Phone,,,,,,,Thick Leather,,,Natural,Blonde,Long Messy,Light Rain,Black Cotton Wool Slacks with Buckles
86348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86349,Can see around corners,Yes,Unshakable resolve,A gelatinous blob,None,Could sell ice to an eskimo,Green Leather Longsleeve Crew,Learning to regulate emotions,,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,9,9,11,1,12,2,1,1,,Black Arm Pole,,Intersecting Squares,,,Black Earrings,,Thick Leather,Meditative,,White,Light Grey,Short Curly Fade,Medium Rain,Black Cotton Leggings
86350,Can hear a bee's wings,Yes,True grit,Running circles around enemies,None,People smile back at you,Black Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,6,11,10,7,9,4,1,1,Silver Staff,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Dark Blue,Blonde,Short Messy,Heavy Rain,Black Cotton Wool Slacks with Buckles
86351,Can hear a bee's wings,Yes,Stiff upper lip,Two left feet,None,You're a bit of a charmer,Black Snakeskin Crewneck Tunic,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Black Snakeskin Combat Cuff Boot,Can put up a fight,7,9,10,3,7,4,1,1,,Phone,,,,,Silver Earrings,,,Smirk,,Natural,Black,Long Afro,Medium Rain,Black Cotton Wool Slacks with Buckles
86352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86353,Time slows for you,Yes,Quiet confidence,Two left feet,None,People smile back at you,Charcoal Leather Longsleeve Crew,You know the sound of one hand clapping,,Red Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,13,16,3,10,2,1,1,,Black Arm Pole,,,,,Black Earrings,,Thick Leather,Meditative,,Natural,Dark Brown,,Heavy Rain,Green Cotton Leggings
86354,Can hear a bee's wings,Yes,Unshakable resolve,Abnormal flexibility,None,Natural born leader,White Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Green Leather Neo Combat Boot,Can put up a fight,10,12,10,9,12,4,1,1,Katana with Black Handle and Silver Blade,Silver Staff,,,,,,,,,,Pink,Dark Brown,Short Updo,Medium Rain,Black Cotton Wool Slacks with Buckles
86355,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Patent Leather Trench Coat with White Cotton Tank,You have walked the manifold path,,Green Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,14,10,4,11,2,1,1,,Phone,,,,,Black Earrings,,,Scowl,Mustache,Natural,Dark Brown,Short Coil,Medium Rain,Black Leather Leggings
86356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86358,Can hear a bee's wings,Yes,Surprising resilience,Pretty light on your feet,None,Your significant other's mom loves you,Black Cotton Longsleeve Crew,Self-induced illusions fade,,Patent Black Leather Combat Cuff Boot,Can take a punch,8,8,10,6,8,3,1,1,Katana with Black Handle and White Blade,Silver Long Sai,,,,,,,,Meditative,,Natural,Blonde,Short Updo,Light Rain,Black Cotton Martial Arts Pants
86359,Can see around corners,Yes,Unshakable resolve,A gelatinous blob,None,People smile back at you,Red Leather Mandarin Trench Coat,Self-induced illusions fade,Black Neo with Mirror Lens,Black Patent Leather Neo Combat Boot,I wouldn't mess with you,6,8,11,1,12,6,1,1,,Phone,,,,,,,,,,Natural,Light Brown,Long Straight Bangs,Heavy Rain,Black Cotton Wool Slacks with Buckles
86360,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Nobody's buying it,Black Leather Moto Jacket with Green Patent Leather Crew,Learning to regulate emotions,,Green Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,2,9,11,3,12,2,1,1,,,,,,,,,,Meditative,,Natural,Dark Brown,Faux Hawk,Light Rain,Green Cotton Leggings
86361,Can see around corners,Yes,True grit,Running circles around enemies,None,Your significant other's mom loves you,Black Wool Mandarin Trench Coat,Accepting the impermanence of things,,Green Leather Neo Combat Boot,Can take a punch,8,11,11,7,9,3,1,1,,Black Gun,,,,,Black Earrings,,,Meditative,Mustache,Natural,Light Brown,,Medium Rain,Black Cotton Wool Slacks with Buckles
86362,Can hear a heartbeat a mile away,Yes,True grit,Always picked first,None,You're a bit of a charmer,Red Snakeskin Moto Jacket with Charcoal Cotton Crew,Accepting the impermanence of things,Round Black with Black Lens,Green Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,7,11,12,8,9,2,1,1,,Phone,,,,,,,,,,Natural,Black,Short Updo,Medium Rain,Black Cotton Wool Slacks with Buckles
86363,Can see over the horizon,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Scrappy,6,10,13,3,10,5,1,1,Black Long Sai,,,,,,Silver Erl,,,Scowl,,Light Purple,Black,Pulled Back Short,Medium Rain,Red Cotton Leggings
86364,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,Your significant other's mom loves you,Black Patent Leather Moto Jacket with Red Snakeskin Crew,One with the Universe,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,8,19,10,2,10,4,1,1,,Katana with Black Handle and White Blade,,,,,Black Earrings,,,,,White,Light Brown,Short Afro Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
86365,Can see around corners,Yes,Surprising resilience,Getting the hang of it,None,Others are helpless to deny you,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Combat Cuff Boot,The gym stops to watch you lift,13,11,11,5,8,8,1,1,Phone,,,,,,,,Studded Leather,Scowl,,Natural,Blonde,Asymmetrical Bob,Medium Rain,Red Cotton Wool Slacks with Buckles
86366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86367,Can see around corners,Yes,Quiet confidence,Getting the hang of it,None,History books will be written about you,Green Leather Longsleeve Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,16,11,11,5,10,3,1,1,,,,,,,"Black Nose, Lip",,,,,Natural,Black,Short Curly Fade,Heavy Rain,Black Cotton Martial Arts Pants
86368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86370,Heightened senses,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Green Cotton Longsleeve Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,I wouldn't mess with you,4,10,7,3,11,6,1,1,,Black Short Sai,,,,,,Leather Choker,Thick Leather,,,Natural,Dark Brown,,Light Rain,Black Cotton Martial Arts Pants
86371,"You see the past, present and future",Yes,Incredible moral fiber,Getting the hang of it,None,Your significant other's mom loves you,Red Cotton Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Green Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,8,10,19,5,11,2,1,1,Phone,Black Arm Pole,,,Alchemy,Shaded Moon Patterns,Silver Earrings,,,,,Light Blue,Black,Short Updo,Light Rain,Black Patent Leather Leggins
86372,Excellent at reading people,Yes,Incredible moral fiber,Always picked first,None,You're a bit of a charmer,Black Patent Leather Tank,Laughing at your mistakes,,Green Leather Neo Combat Boot,Can take a punch,7,10,8,8,11,3,1,1,Black Long Sai,,,,Intersecting Squares,,,,,,,White,Light Brown,Short Coil,Light Rain,White Cotton Leggings
86373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86374,Time slows for you,Yes,Steps forward as others flee,Two left feet,None,Maintains status quo,Black Wool Mandarin Trench Coat,Accepting the impermanence of things,Round Silver with Mirror Lens,Black Leather Combat Cuff Boot,Can take a punch,5,11,16,3,13,3,1,1,Phone,,,,,,,,,Smirk,,Pink,Blonde,Messy Updo Bun,Light Rain,Green Cotton Leggings
86375,Can smell fear,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Green Patent Leather Crewneck Tunic,You forgot your mantra,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,6,5,14,2,10,3,1,1,,,,,,,Black Earrings,,,Smirk,Goatee,Natural,Black,Low Ponytail,Medium Rain,Black Cotton Leggings
86376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86378,Can hear a bee's wings,Yes,Steps forward as others flee,Getting the hang of it,None,Glossophobia,Black Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,Round Black with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,4,9,10,5,13,4,1,1,,,,,,,,,,,,Natural,Black,Messy Updo Bun,Light Rain,Black Cotton Leggings
86379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86383,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Green Leather Trench Coat with Black Cotton Oxford and Red Tie,You know the sound of one hand clapping,,Red Knee High Leather Boots,Can put up a fight,7,13,9,3,11,4,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,Scowl,,Natural,Black,Long Straight Bangs,Medium Rain,Black Patent Leather Pants with Buckles
86384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86385,Heightened senses,Yes,Begrudging participant,Two left feet,None,Could probably convince a small child,Red Leather Crewneck Tunic,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Red Knee High Leather Boots,The gym stops to watch you lift,3,12,7,3,6,8,1,1,,Black Arm Pole,,,,,,,,Scowl,,Natural,Blonde,Medium Curly Bob,Heavy Rain,Red Leather Pants with Buckles
86386,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Cotton Martial Arts Top,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,5,11,12,3,11,4,1,1,,,,,,,,,,,,Dark Blue,Dark Brown,Short Messy,Light Rain,White Snakeskin Leggings
86387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86388,Heightened senses,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Green Snakeskin Moto Jacket with Red Cotton Crew,Deeper truths are apparent,,Patent White Leather Combat Cuff Boot,Can take a punch,8,16,7,3,11,3,1,1,,,,,,,Black Earrings,,,,Mustache,Natural,Light Grey,,Light Rain,Black Cotton Wool Slacks with Buckles
86389,Can see around corners,Yes,Incredible moral fiber,Pretty light on your feet,None,Even you don't believe you,Black Cotton Longsleeve with Zipper,Laughing at your mistakes,Black Hex with Purple Polarized Lens,Black Patent Leather Knee High Boots,Can take a punch,1,10,11,6,11,3,1,1,Phone,,,Triforce,,,"Silver Nose, Lip, Forehead",,Thick Leather,Smirk,,Neon Red,Black,Medium Curly Bob,Heavy Rain,Black Patent Leather Leggins
86390,You've got a bad feeling about this,Yes,Steps forward as others flee,Getting the hang of it,None,Your significant other's mom loves you,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,,Black Leather Neo Combat Boot,Scrappy,8,10,9,5,13,5,1,1,,Phone,,,,,,,,Smirk,Stubble,Natural,Dark Brown,Long Messy,Light Rain,Black Cotton Leggings
86391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86400,You notice every glitch in the Matrix,Yes,True grit,Running circles around enemies,None,Even you don't believe you,Red Patent Leather Trench Coat with Red Cotton Tank,Laughing at your mistakes,,Black Knee High Leather Boots,You are a 7.0 on the richter scale,1,10,17,7,9,16,1,1,,Black Gun,,Alchemy,,,Black Erl,,,Meditative,,Natural,Black,Long Straight Bangs,Medium Rain,Black Leather Pants with Buckles
86401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86402,Can hear a heartbeat a mile away,Yes,Last one standing,Two left feet,None,Glossophobia,Red Leather Trench Coat with Black Cotton Tank,You know the sound of one hand clapping,,Red Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,4,13,12,3,14,2,1,1,,,,,,,Black Earrings,Leather Choker,,,Thin,Natural,Dark Brown,Low Ponytail,Light Rain,Black Cotton Leggings
86403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86404,Heightened senses,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Green Pantent Leather Longsleeve with Zipper,Laughing at your mistakes,,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,10,7,3,11,2,1,1,,Silver Staff,,,,,,,Studded Leather,Meditative,,Natural,Black,Messy Updo Bun,Light Rain,Green Cotton Wool Slacks with Buckles
86405,Can see around corners,Yes,Surprising resilience,Pretty light on your feet,None,Your significant other's mom loves you,Black Patent Leather Tunic with Buttons,You have walked the manifold path,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,8,14,11,6,8,3,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,,Stubble,Natural,Dark Brown,Pulled Back Short,Medium Rain,White Cotton Wool Slacks with Buckles
86406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86409,Can see around corners,Yes,True grit,Sleep paralysis,None,Natural born leader,Green Cotton Martial Arts Top,Accepting the impermanence of things,,,Can take a punch,10,11,11,2,9,3,1,1,,,,,,,,,,,,Natural,Light Grey,Buzz Cut,Light Rain,Black Cotton Martial Arts Pants
86410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86412,Can see around corners,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Red Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,,Black Snakeskin Combat Cuff Boot,Scrappy,6,10,11,6,11,5,1,1,,,,,,,,,,,,Natural,Light Brown,Short Pixie,Light Rain,Red Patent Leather Leggins
86413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86414,Can hear a bee's wings,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Green Cotton Tank,Self-induced illusions fade,Silver Morpheus with Orange and Red Gradient Lens,Black Leather Combat Cuff Boot,People get out of your way,6,8,10,2,11,7,1,1,,Katana with Black Handle and Silver Blade,,Shaded Triangle,Equality Sign,Interlocking Circles,,,,,,Natural,Blonde,Short Updo,Medium Rain,Green Cotton Martial Arts Pants
86415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86420,Can see around corners,Yes,True grit,Two left feet,None,Your significant other's mom loves you,Red Cotton Mandarin Tunic,Laughing at your mistakes,Black Neo with Mirror Lens,White Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,10,11,3,9,2,1,1,,,,,,,,,,Scowl,,Natural,Black,Short Messy,Heavy Rain,Green Cotton Leggings
86421,Can hear a bee's wings,Yes,True grit,Two left feet,None,Maintains status quo,Black Cotton Longsleeve with Zipper,Laughing at your mistakes,,Black Patent Leather Knee High Boots,Can put up a fight,5,10,10,3,9,4,1,1,,,,,,,Black Earrings,,Thick Leather,Scowl,,Natural,Blonde,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
86422,Can see over the horizon,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Patent Leather Moto Jacket with Black Patent Leather Crew,Appreciation for the complexity of human behavior,,Black Patent Leather Neo Combat Boot,I wouldn't mess with you,5,12,13,4,8,6,1,1,,Black Long Sai,,,,,Black Eyebrow Ring,,,Smirk,,Green,Blonde,Short Pixie,Light Rain,Black Patent Leather Pants with Buckles
