,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
90834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90842,The world has come into focus,Yes,Quiet confidence,A gelatinous blob,None,Glossophobia,Red Cotton Tank,You have walked the manifold path,White Futurist with Mirror Lens,Black Leather Combat Cuff Boot,Can put up a fight,4,14,5,1,10,4,1,1,,,,,,,,Leather Cuff,,,,Natural,Light Grey,Buzz Cut,Light Rain,Black Snakeskin Pants with Buckles
90843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90844,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,Could sell ice to an eskimo,Red Leather Trench Coat with Black Cotton Oxford and White Tie,You know the sound of one hand clapping,,Red Leather Combat Cuff Boot,I wouldn't mess with you,9,13,10,6,11,6,1,1,,,,,,,,,,Smirk,,Natural,Dark Brown,Bob with Fringes,Heavy Rain,Green Cotton Wool Slacks with Buckles
90845,Can see over the horizon,Yes,Unshakable resolve,Sleep paralysis,None,Maintains status quo,Black Patent Leather Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Red Knee High Leather Boots,Can put up a fight,5,11,13,2,12,4,1,1,Dark Wood Staff,Katana with White Handle and Silver Blade,,,,,"Black Nose, Lip",,Thick Leather,Scowl,,Natural,Black,Short Afro Fade,Light Rain,Green Patent Leather Pants with Buckles
90846,Can smell fear,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Mandarin Tunic,Self-induced illusions fade,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,8,14,4,10,4,1,1,,,,Equality Sign,,,,,,,Goatee,Natural,Light Brown,Short Sideswept Fringe,Heavy Rain,Green Cotton Leggings
90847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90856,Can hear a bee's wings,Yes,Can eat just one potato chip,Pretty light on your feet,None,Maintains status quo,Black Snakeskin Trench Coat with Black Cotton Oxford and White Tie,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,10,6,15,2,1,1,,,,,,,,,,,,Natural,Black,,Medium Rain,Black Leather Leggings
90857,Can see around corners,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Leather Moto Jacket with White Cotton Crew,Accepting the impermanence of things,Black Neo with Black Lens,Black Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,11,11,4,12,2,1,1,,Dark Wood Staff,,Intersecting Squares,,,,,,,,Natural,Black,Bob with Fringes,Medium Rain,White Cotton Wool Slacks with Buckles
90858,Heightened senses,Yes,True grit,Getting the hang of it,None,Even you don't believe you,Black Cotton Tank,You have a childlike sense of wonder,Round Black with Black Lens,White Leather Neo Combat Boot,Can put up a fight,1,7,7,5,9,4,1,1,Black Long Sai,Black Submachine Gun,,,Circle,Shaded Triangle,Black Eyebrow Ring,,Thick Leather,,,Natural,Blonde,,Light Rain,Black Cotton Wool Slacks with Buckles
90859,Time slows for you,Yes,Last one standing,Sleep paralysis,None,Your significant other's mom loves you,Black Leather Moto Jacket with Black Leather Crew,Appreciation for the complexity of human behavior,,Black Snakeskin Neo Combat Boot,Can take a punch,8,12,16,2,14,3,1,1,,Katana with Black Handle and White Blade,,,,,,,,Scowl,Mustache,Natural,Dark Brown,Short Afro Fade,Light Rain,Black Cotton Leggings
90860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90861,Excellent at reading people,Yes,Leads when no one else will,Two left feet,None,People smile back at you,Black Snakeskin Moto Jacket with Charcoal Cotton Crew,Accepting the impermanence of things,,Black Snakeskin Combat Cuff Boot,The gym stops to watch you lift,6,11,8,3,16,8,1,1,,Silver Long Sai,,,,,,,,Scowl,,Natural,Light Brown,Buzz Cut,Light Rain,Black Leather Leggings
90862,Can see around corners,Yes,Steps forward as others flee,Pretty light on your feet,None,Nobody's buying it,Red Leather Moto Jacket with Green Cotton Crew,You have walked the manifold path,Black Neo with Mirror Lens,Green Leather Combat Cuff Boot,Can take a punch,2,14,11,6,13,3,1,1,Dark Wood Staff,Black Arm Pole,,Interlocking Circles,,,,,,,Stubble,Natural,Light Brown,Short Afro Fade,Light Rain,Black Patent Leather Leggins
90863,Can see over the horizon,Yes,Steps forward as others flee,Running circles around enemies,None,Natural born leader,Black Cotton Longsleeve Crew,Laughing at your mistakes,,Black Knee High Leather Boots,Can take a punch,10,10,13,7,13,3,1,1,Katana with White Handle and White Blade,Katana with Black Handle and White Blade,,,,,,,Studded Leather,Scowl,,Natural,Light Brown,Short Messy,Light Rain,Black Patent Leather Leggins
90864,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Red Patent Leather Tank,Appreciation for the complexity of human behavior,,Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,12,11,4,11,2,1,1,,Katana with Black Handle and White Blade,,,Circle,Intersecting Triangles,,,,,,Natural,Blonde,Asymmetrical Bob,Medium Rain,White Cotton Leggings
90865,You've got a bad feeling about this,Yes,Last one standing,Sleep paralysis,None,Glossophobia,Black Cotton Martial Arts Top,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,4,13,9,2,14,3,1,1,,,,,,,,,,,,Pink,Light Brown,Messy Updo Bun,Light Rain,Black Leather Pants with Buckles
90866,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Others are helpless to deny you,Charcoal Cotton Longsleeve Crew,Learning to regulate emotions,,Red Leather Combat Cuff Boot,Can take a punch,13,9,11,3,12,3,1,1,Phone,,,,,,Silver Eyebrow Ring,,,Smirk,Mustache,Natural,Black,,Medium Rain,Black Cotton Leggings
90867,Can hear a heartbeat a mile away,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Green Patent Leather Trench Coat with Black Leather Tank,Laughing at your mistakes,Black Morpheus with Dark Mirrored Lens,Patent White Leather Combat Cuff Boot,Can put up a fight,4,10,12,5,10,4,1,1,,,,,,,,,,Scowl,,Yellow,Blonde,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
90868,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Leather Tunic with Buttons,You have walked the manifold path,Black Hex with Purple Polarized Lens,Patent Green Leather Combat Cuff Boot,Can put up a fight,5,14,11,3,11,4,1,1,Phone,Black Arm Pole,,,,,Black Earrings,,,,,Natural,Black,,Light Rain,Green Patent Leather Leggins
90869,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Black Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Green Patent Leather Knee High Boots,Paper hands,9,12,12,4,11,1,1,1,,Katana with White Handle and White Blade,,,,,,,,,,Pink,Blonde,Medium Curly Bob,Medium Rain,Black Cotton Leggings
90870,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,People smile back at you,Black Cotton Tank,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,6,10,11,5,11,3,1,1,,,,,Square,Interlocking Circles,,,,,Goatee,Natural,Light Brown,Messy Updo Bun,Light Rain,Black Cotton Martial Arts Pants
90871,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,Could win a presidency without a political background,Black Snakeskin Trench Coat with Black Cotton Tank,Accepting the impermanence of things,Black Neo with Black Lens,Green Leather Neo Combat Boot,Paper hands,15,11,11,2,11,1,1,1,,Katana with White Handle and Silver Blade,Interlocking Circles,,,,,,,,Stubble,Natural,Black,Short Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
90872,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,Even you don't believe you,Green Cotton Longsleeve Crew,Accepting the impermanence of things,,White Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,1,11,11,2,10,2,1,1,Black Submachine Gun,Katana with Black Handle and White Blade,,,,,,,,,,Natural,Black,Bob with Fringes,Light Rain,Red Cotton Wool Slacks with Buckles
90873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90875,You've got a bad feeling about this,Yes,Incredible moral fiber,Running circles around enemies,None,You're a bit of a charmer,Green Cotton Tank,Appreciation for the complexity of human behavior,,Black Leather Combat Cuff Boot,Scrappy,7,12,9,7,11,5,1,1,Black Long Sai,,,,Interlocking Circles,Shriking Shaded Squares,,,Studded Leather,,,Natural,Black,Short Updo,Heavy Rain,Black Cotton Martial Arts Pants
90876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90889,Can hear a bee's wings,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Even you don't believe you,Red Leather Moto Jacket with Red Leather Crew,Laughing at your mistakes,White Futurist with Mirror Lens,Black Patent Leather Neo Combat Boot,The gym stops to watch you lift,1,10,10,4,8,8,1,1,,Phone,,,,,,,,Smirk,,Natural,Blonde,Short Coil,Light Rain,Black Cotton Wool Slacks with Buckles
90890,Can hear a heartbeat a mile away,Yes,Surprising resilience,Two left feet,None,Maintains status quo,Black Patent Leather Crewneck Tunic,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Scrappy,5,11,12,3,8,5,1,1,Gold Long Sai,Katana with Black Handle and Silver Blade,,,,,Silver Eyebrow Ring,,,Smirk,,Natural,Light Grey,Short Sideswept Fringe,Medium Rain,Black Cotton Leggings
90891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90895,Can see over the horizon,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,White Cotton Mandarin Tunic,Laughing at your mistakes,Round Black with Black Lens,Black Patent Leather Knee High Boots,Can take on five enemies at once,8,10,13,4,10,9,1,1,,Black Shotgun,,,,,Black Earrings,,,Smirk,Mustache,Natural,Light Brown,Buzz Cut,Light Rain,Black Cotton Leggings
90896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90902,Can see around corners,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Leather Moto Jacket with Charcoal Snakeskin Crew,You have walked the manifold path,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,4,14,11,4,10,3,1,1,Katana with Black Handle and Silver Blade,Silver Staff,,,,,Black Earrings,,,,,Green,Dark Brown,Short Pixie,Medium Rain,Black Leather Pants with Buckles
90903,Can see over the horizon,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Black Cotton Mandarin Tunic,Accepting the impermanence of things,Black Wayfarer with Black Lens,Red Leather Neo Combat Boot,I wouldn't mess with you,6,11,13,2,11,6,1,1,,Silver Shotgun,,,,,,,,,,Natural,Blonde,Short Curly Fade,Medium Rain,Black Leather Pants with Buckles
90904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90905,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Red Leather Longsleeve with Zipper,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Scrappy,7,11,10,4,11,5,1,1,Katana with Black Handle and Silver Blade,Katana with Black Handle and Silver Blade,,,,,,,Thick Leather,,,Yellow,Light Brown,Short Curly Fade,Medium Rain,White Cotton Leggings
90906,Heightened senses,Yes,Incredible moral fiber,Pretty light on your feet,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take on five enemies at once,7,11,7,6,11,9,1,1,,Phone,,,,,,,Studded Leather,,,Natural,Light Grey,Short Pixie,Light Rain,Red Cotton Wool Slacks with Buckles
90907,Can see around corners,Yes,Quiet confidence,Running circles around enemies,None,Your significant other's mom loves you,Red Leather Tank,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,8,11,11,7,10,3,1,1,,Katana with White Handle and Silver Blade,,,Shaded Circle,Stacking Triangles,,,Studded Leather,Scowl,,Natural,Black,Messy Updo Bun,Light Rain,Black Cotton Wool Slacks with Buckles
90908,Can hear a bee's wings,Yes,You bend reality to your intent,Two left feet,None,Could sell ice to an eskimo,Black Patent Leather Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,9,10,10,3,18,6,1,1,Katana with Black Handle and Silver Blade,Phone,,,Borromean Rings,Interlocking Circles,Silver Earrings,,Thick Leather,,,Natural,Light Grey,Short Messy,Heavy Rain,Black Snakeskin Pants with Buckles
90909,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Everything is always an option,Charcoal Leather Longsleeve Crew,You know the sound of one hand clapping,Round Silver with Mirror Lens,Patent Black Leather Combat Cuff Boot,Paper hands,12,13,10,5,10,1,1,1,,Black Gun,Square,,,,Black Earrings,,,,Stubble,Natural,Dark Brown,Buzz Cut,Light Rain,Black Cotton Leggings
90910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90914,Excellent at reading people,Yes,True grit,Always picked first,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,10,8,8,9,4,1,1,Katana with Black Handle and Silver Blade,Silver Arm Pole,,,,,,,Thick Leather,,Beard,Neon Red,Light Brown,Short Pixie,Light Rain,Black Patent Leather Leggins
90915,Heightened senses,Yes,Quiet confidence,Sleep paralysis,None,Natural born leader,Black Cotton Longsleeve Crew,Laughing at your mistakes,Black Futurist with Black Lens,Green Knee High Leather Boots,Can take a punch,10,10,7,2,10,3,1,1,,,,,,,"Black Nose, Lip",Leather Choker,Thick Leather,,,Natural,Dark Brown,Short Curly Fade,Light Rain,Red Patent Leather Leggins
90916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90918,Can hear a bee's wings,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Charcoal Patent Leather Longsleeve Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,6,11,10,4,11,3,1,1,Black Gun,Black Arm Pole,Circle,,,,Black Earrings,,,,,Natural,Black,Low Ponytail,Medium Rain,Black Cotton Leggings
90919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90924,Excellent at reading people,Yes,Stiff upper lip,Two left feet,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Combat Cuff Boot,Scrappy,5,11,8,3,7,5,1,1,,Phone,,,,,Black Earrings,,,,,Natural,Black,Buzz Cut,Heavy Rain,Black Cotton Wool Slacks with Buckles
90925,Can hear a bee's wings,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Red Leather Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,11,10,4,9,2,1,1,Katana with Black Handle and Silver Blade,,,,Sierpiński Triangle,,,,,,Goatee,Green,Black,Buzz Cut,Medium Rain,Black Patent Leather Leggins
90926,Can see over the horizon,Yes,Incredible moral fiber,Sleep paralysis,None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Scrappy,7,10,13,2,11,5,1,1,,Katana with Black Handle and Silver Blade,,Triforce,Interlocking Circles,,,,,Smirk,Goatee,Dark Blue,Black,Asymmetrical Bob,Light Rain,Black Cotton Martial Arts Pants
90927,Can see around corners,Yes,Quiet confidence,Running circles around enemies,None,Glossophobia,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,Black Futurist with Black Lens,Black Leather Neo Combat Boot,Can take a punch,4,11,11,7,10,3,1,1,,Silver Staff,,,,,"Black Nose, Lip",,Thick Leather,,Thin,Pink,Blonde,Long Messy,Heavy Rain,Black Cotton Leggings
90928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90930,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Cotton Mandarin Tunic,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,6,11,10,3,10,4,1,1,,Black Arm Pole,,,,,Black Eyebrow Ring,,,,,Natural,Black,Messy Updo Bun,Light Rain,Red Cotton Leggings
90931,You've got a bad feeling about this,Yes,Quiet confidence,Two left feet,None,People smile back at you,Red Patent Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,Green Leather Neo Combat Boot,Can take a punch,6,12,9,3,10,3,1,1,Phone,Dark Wood Staff,,,,,,,,,Stubble,Natural,Light Brown,Short Pixie,Heavy Rain,Red Cotton Leggings
90932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90936,Heightened senses,Yes,Incredible moral fiber,Pretty light on your feet,None,You're a bit of a charmer,Black Cotton Tank,Laughing at your mistakes,Black Futurist with Black Lens,Green Leather Combat Cuff Boot,Scrappy,7,10,7,6,11,5,1,1,,Phone,,,Intersecting Squares,,,,Thick Leather,Smirk,Stubble,Natural,Dark Brown,Long Afro,Light Rain,Green Cotton Leggings
90937,Can hear a bee's wings,Yes,Steps forward as others flee,Getting the hang of it,None,You're a bit of a charmer,Black Patent Leather Tank,Learning to regulate emotions,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,7,9,10,5,13,3,1,1,,Gold Gun,,,Interlocking Circles,Equality Sign,,,,,Stubble,Natural,Dark Brown,Asymmetrical Bob,Heavy Rain,Black Cotton Martial Arts Pants
90938,Can see around corners,Yes,Quiet confidence,Two left feet,None,Nobody's buying it,Red Cotton Longsleeve Crew,Reality is seen as it is,Round Silver with Mirror Lens,Black Patent Leather Neo Combat Boot,People get out of your way,2,15,11,3,10,7,1,1,,,,Equality Sign,,,,,,Scowl,,Natural,Dark Brown,Long Messy,Medium Rain,Red Leather Leggings
90939,Can hear a heartbeat a mile away,Yes,Quiet confidence,A gelatinous blob,None,Could sell ice to an eskimo,Red Leather Moto Jacket with White Cotton Crew,You know the sound of one hand clapping,Black Hex with Purple Polarized Lens,Green Leather Neo Combat Boot,Scrappy,9,13,12,1,10,5,1,1,,Black Gun,,,,,,,,,,Yellow,Black,Medium Curly Bob,Medium Rain,Green Cotton Leggings
90940,Excellent at reading people,Yes,Quiet confidence,Getting the hang of it,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,Round Black with Black Lens,Black Leather Neo Combat Boot,Paper hands,5,11,8,5,10,1,1,1,,,,,,,,,,,,Natural,Dark Brown,Short Curly Fade,Light Rain,Black Cotton Leggings
90941,Can see around corners,Yes,Quiet confidence,Getting the hang of it,None,Nobody's buying it,Red Cotton Mandarin Tunic,You have walked the manifold path,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can take a punch,2,14,11,5,10,3,1,1,,Katana with White Handle and White Blade,,Triforce,,,Black Earrings,,,,,Natural,Light Brown,Faux Hawk,Medium Rain,Black Cotton Leggings
90942,Excellent at reading people,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Black Leather Mandarin Tunic,Accepting the impermanence of things,White Futurist with Mirror Lens,Red Patent Leather Knee High Boots,Can put up a fight,5,11,8,3,12,4,1,1,,,,Intersecting Triangles,,,,,,,,Neon Red,Dark Brown,Short Messy,Light Rain,Black Cotton Wool Slacks with Buckles
90943,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Sleep paralysis,None,You're a bit of a charmer,Black Wool Mandarin Trench Coat,You have a childlike sense of wonder,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,7,7,12,2,12,3,1,1,Black Shotgun,Katana with Black Handle and Silver Blade,,,,,,,,Smirk,,Natural,Dark Brown,Messy Updo Bun,Light Rain,Black Cotton Leggings
90944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90945,Excellent at reading people,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Green Cotton Martial Arts Top,Appreciation for the complexity of human behavior,Round Silver with Mirror Lens,,Your grandma beats you at arm-wrestling,6,12,8,4,13,2,1,1,Katana with Black Handle and Silver Blade,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Pink,Blonde,Short Sideswept Fringe,Heavy Rain,Black Cotton Martial Arts Pants
90946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90949,Can hear a heartbeat a mile away,Yes,True grit,Getting the hang of it,None,Could sell ice to an eskimo,Black Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,,Black Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,9,9,12,5,9,2,1,1,Phone,Dark Wood Staff,,,,,,,,,,Natural,Light Brown,Faux Hawk,Heavy Rain,Green Cotton Wool Slacks with Buckles
90950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90954,Can hear a heartbeat a mile away,Yes,Quiet confidence,Pretty light on your feet,None,Natural born leader,White Cotton Longsleeve with Zipper,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Snakeskin Combat Cuff Boot,People get out of your way,10,11,12,6,10,7,1,1,,,,,,,Black Earrings,,,,,Natural,Black,Short Messy,Light Rain,Black Cotton Wool Slacks with Buckles
90955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90958,You notice every glitch in the Matrix,Yes,True grit,Sleep paralysis,None,Your significant other's mom loves you,Black Cotton Mandarin Tunic,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,10,17,2,9,2,1,1,,Silver Arm Pole,,Interlocking Circles,,,,,,Meditative,,Neon Red,Dark Brown,Short Pixie,Light Rain,Red Cotton Leggings
90959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90961,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Glossophobia,Green Cotton Longsleeve Crew,Accepting the impermanence of things,,Green Leather Neo Combat Boot,Can put up a fight,4,11,10,3,10,4,1,1,,Katana with White Handle and White Blade,,,,,Black Eyebrow Ring,,Studded Leather,Smirk,,Light Purple,Dark Brown,Short Curly Fade,Medium Rain,Black Leather Pants with Buckles
90962,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Could probably convince a small child,Red Patent Leather Trench Coat with Black Cotton Tank,Self-induced illusions fade,Black Hex with Purple Polarized Lens,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,3,8,10,3,10,2,1,1,Black Gun,Black Shotgun,,,,,,,,Scowl,Stubble,Pink,Light Brown,Short Messy,Light Rain,Green Cotton Leggings
