,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,Can see around corners,Yes,Last one standing,You've got a rare and beautiful gift,None,You're a bit of a charmer,Black Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Self-induced illusions fade,Black Hex with Purple Polarized Lens,Black Leather Neo Combat Boot,Can put up a fight,7,8,11,12,14,4,1,1,,Phone,,,,,,,,,,Natural,Black,Short Messy,Light Rain,Black Cotton Wool Slacks with Buckles
395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Black Patent Leather Longsleeve Crew,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,They wouldn't like you when you're angry,7,11,10,3,11,12,1,1,Katana with Black Handle and Silver Blade,Black Long Sai,,,,,,,Thick Leather,,Thin,Natural,Light Grey,Medium Curly Bob,Heavy Rain,Green Patent Leather Pants with Buckles
397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,White Cotton Longsleeve Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,4,10,11,3,11,3,1,1,,Katana with Black Handle and White Blade,,,,,,,Studded Leather,Smirk,Thin,Natural,Light Brown,Long Straight Bangs,Medium Rain,Black Leather Leggings
400,Can hear a bee's wings,Yes,Incredible moral fiber,A gelatinous blob,None,Nobody's buying it,Black Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,2,12,10,1,11,6,1,1,Dark Wood Staff,,,Intersecting Triangles,,,"Black Nose, Lip",,,Smirk,Stubble,Natural,Dark Brown,Short Curly Fade,Light Rain,Green Leather Leggings
401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Red Leather Trench Coat with Green Cotton Tank,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can take a punch,6,11,11,3,11,3,1,1,Katana with White Handle and White Blade,Katana with White Handle and Silver Blade,,,,,Black Eyebrow Ring,,,,Goatee,Natural,Light Grey,Pulled Back Short,Light Rain,Black Cotton Leggings
407,Can smell fear,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Green Patent Leather Mandarin Trench Coat,Appreciation for the complexity of human behavior,,Patent Red Leather Combat Cuff Boot,Can take a punch,7,12,14,4,11,3,1,1,,,,,,,,,,,,Natural,Black,Short Sideswept Fringe,Medium Rain,Black Cotton Wool Slacks with Buckles
408,You've got a bad feeling about this,Yes,Unshakable resolve,Astonishing acrobatics,None,Nobody's buying it,Black Leather Moto Jacket with Green Leather Crew,Appreciation for the complexity of human behavior,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,I wouldn't mess with you,2,12,9,10,12,6,1,1,,Black Arm Pole,Equality Sign,,,,,,,,,Natural,Auburn,Long Straight Bangs,Light Rain,White Leather Pants with Buckles
409,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Natural born leader,Green Cotton Tunic with Buttons,The veil begins to lift,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,I wouldn't mess with you,10,6,11,3,12,6,1,1,,Silver Arm Pole,,,,,,Leather Cuff,,Scowl,Mustache,Natural,Blonde,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,Can hear a bee's wings,Yes,Stiff upper lip,Running circles around enemies,None,Could probably convince a small child,Black Leather Trench Coat with Black Cotton Oxford and White Tie,Laughing at your mistakes,Black Neo with Black Lens,Red Patent Leather Neo Combat Boot,Scrappy,3,10,10,7,7,5,1,1,Dark Wood Staff,Dark Wood Staff,,,,,,,,Scowl,,Natural,Light Brown,,Heavy Rain,Black Cotton Leggings
412,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Could sell ice to an eskimo,Black Leather Mandarin Trench Coat,You have a childlike sense of wonder,,Black Leather Neo Combat Boot,Can take a punch,9,7,11,3,11,3,1,1,Katana with White Handle and Silver Blade,,,,,,,,,Meditative,,Natural,Light Brown,Short Coil,Medium Rain,Black Cotton Leggings
413,Your third eye is open,Yes,Incredible moral fiber,Always picked first,None,People smile back at you,Black Wool Mandarin Trench Coat,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,10,15,8,11,2,1,1,,Dark Wood Staff,,,,,Black Earrings,,,,Stubble,Natural,Black,Short Afro Fade,Light Rain,White Cotton Wool Slacks with Buckles
414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,People smile back at you,Green Leather Trench Coat with Black Leather Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Scrappy,6,10,10,2,10,5,1,1,,Phone,,,,,Black Erl,,,Smirk,,Natural,Dark Brown,Short Curly Fade,Medium Rain,Black Leather Leggings
417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Green Cotton Martial Arts Top,Laughing at your mistakes,,Black Patent Leather Knee High Boots,Your grandma beats you at arm-wrestling,7,10,10,3,12,2,1,1,Phone,,,,,,,,,,Thin,Natural,Dark Brown,Bob with Fringes,Medium Rain,Green Cotton Wool Slacks with Buckles
428,Can see around corners,Yes,True grit,Sleep paralysis,None,You win without playing,White Patent Leather Tank,You have a childlike sense of wonder,Black and Gold Wayfarer with Black Lens,White Leather Neo Combat Boot,I wouldn't mess with you,14,7,11,2,9,6,1,1,Silver Staff,Katana with Black Handle and Silver Blade,,,Valknut,Valknut,,,,,Thin,Natural,Light Brown,Short Updo,Heavy Rain,Green Cotton Leggings
429,Can see around corners,Yes,Incredible moral fiber,A gelatinous blob,None,Your significant other's mom loves you,Red Leather Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Knee High Leather Boots,I wouldn't mess with you,8,11,11,1,11,6,1,1,,Phone,,,,,,,,,,Natural,Black,Medium Curly Bob,Medium Rain,Black Cotton Wool Slacks with Buckles
430,Can hear a bee's wings,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Tank,You forgot your mantra,,Green Leather Neo Combat Boot,Paper hands,7,5,10,4,13,1,1,1,,,,,,,,,,Smirk,,Natural,Black,Faux Hawk,Light Rain,Red Cotton Wool Slacks with Buckles
431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,Heightened senses,Yes,Incredible moral fiber,Always picked first,None,Your significant other's mom loves you,White Patent Leather Tank,Accepting the impermanence of things,,Patent White Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,11,7,8,11,2,1,1,,Katana with Black Handle and Silver Blade,,,Square,Square,Silver Nose and Lip Rings,,,Meditative,Stubble,Natural,Light Grey,Short Coil,Light Rain,White Patent Leather Leggins
433,You've got a bad feeling about this,Yes,Unshakable resolve,Sleep paralysis,None,You're a bit of a charmer,Red Leather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,Translucent Hex with Red Polarized Lens,Black Knee High Leather Boots,The gym stops to watch you lift,7,10,9,2,12,8,1,1,,Phone,,,,,,,,,,Natural,Blonde,Short Sideswept Fringe,Medium Rain,Black Cotton Wool Slacks with Buckles
434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Cotton Mandarin Tunic,Accepting the impermanence of things,Black Futurist with Black Lens,Green Leather Neo Combat Boot,Can put up a fight,4,11,10,3,11,4,1,1,,,,,,,,,,,,Natural,Light Brown,Buzz Cut,Heavy Rain,Red Leather Pants with Buckles
437,Can hear a bee's wings,Yes,Incredible moral fiber,Running circles around enemies,None,You're a bit of a charmer,White Cotton Longsleeve Crew,Accepting the impermanence of things,,Red Leather Neo Combat Boot,Paper hands,7,11,10,7,11,1,1,1,,,,,,,,,,,,Natural,Blonde,Medium Curly Bob,Light Rain,Black Leather Pants with Buckles
438,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,5,11,11,3,11,3,1,1,,Phone,,,,,Black Earrings,,,,,Natural,Light Brown,Short Coil,Light Rain,Black Patent Leather Pants with Buckles
439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,Can hear a bee's wings,Yes,Quiet confidence,Sleep paralysis,None,Could sell ice to an eskimo,Black Cotton Tank,Learning to regulate emotions,Black Futurist with Black Lens,Black Patent Leather Neo Combat Boot,Can take a punch,9,9,10,2,10,3,1,1,Phone,,,,Intersecting Triangles,Shaded Circle,,Leather Cuff,Studded Leather,,,Natural,Light Brown,,Medium Rain,Black Cotton Wool Slacks with Buckles
442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,Can see over the horizon,Yes,Incredible moral fiber,Two left feet,None,Everything is always an option,Black Cotton Martial Arts Top,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,12,11,13,3,11,3,1,1,,Dark Wood Staff,,Intersecting Squares,,,Silver Earrings,,,Smirk,,Natural,Light Brown,Faux Hawk,Light Rain,Black Cotton Leggings
445,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,Green Patent Leather Mandarin Trench Coat,Accepting the impermanence of things,Round Black with Black Lens,Green Snakeskin Neo Combat Boot,Your grandma beats you at arm-wrestling,7,11,11,3,11,2,1,1,Katana with Black Handle and Silver Blade,,,,,,Black Earrings,,,,,Natural,Dark Brown,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
446,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Red Patent Leather Mandarin Tunic,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Red Snakeskin Combat Cuff Boot,Can take a punch,5,12,10,3,11,3,1,1,,,,,,,,,,,,White,Light Brown,Long Messy,Medium Rain,Green Leather Pants with Buckles
447,Can hear a bee's wings,Yes,True grit,Getting the hang of it,None,Could probably convince a small child,Black Cotton Tank,You know the sound of one hand clapping,Black Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take on five enemies at once,3,13,10,5,9,9,1,1,Phone,Phone,,,Triangle,Stacking Triangles,,,,,,Natural,Black,Long Messy,Medium Rain,Black Leather Leggings
448,Can see around corners,Yes,Surprising resilience,Two left feet,None,Your significant other's mom loves you,Black Snakeskin Tank,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Paper hands,8,11,11,3,8,1,1,1,Katana with Black Handle and Gold Blade,Black Long Sai,,,Valknut,Shaded Moon Patterns,Black Erl,,,Meditative,,Natural,Auburn,Short Sideswept Fringe,Medium Rain,Red Patent Leather Leggins
449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,You notice every glitch in the Matrix,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,Black Leather Trench Coat with Black Cotton Oxford and White Tie,You have walked the manifold path,,Black Leather Combat Cuff Boot,Scrappy,2,14,17,4,9,5,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,Stubble,White,Blonde,Short Pixie,Light Rain,Red Patent Leather Pants with Buckles
452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,Heightened senses,Yes,Quiet confidence,Running circles around enemies,None,Maintains status quo,Red Snakeskin Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,People get out of your way,5,11,7,7,10,7,1,1,,Silver Staff,,,,,,,,Scowl,,Green,Blonde,Short Updo,Medium Rain,Black Cotton Wool Slacks with Buckles
457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Leather Moto Jacket with Green Leather Crew,You know the sound of one hand clapping,,Black Patent Leather Knee High Boots,Can take a punch,6,13,11,3,11,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Dark Brown,,Medium Rain,Black Cotton Wool Slacks with Buckles
459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Green Wool Mandarin Trench Coat,You know the sound of one hand clapping,,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,8,13,12,3,11,2,1,1,,Black Arm Pole,,,,,,,,,,Light Purple,Black,Long Afro,Light Rain,White Leather Pants with Buckles
463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,Excellent at reading people,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Green Leather Mandarin Tunic,Accepting the impermanence of things,Round Silver with Mirror Lens,Green Knee High Leather Boots,I wouldn't mess with you,5,11,8,5,11,6,1,1,Black Short Sai,,,,,,,,,,,Neon Red,Black,Low Ponytail,Heavy Rain,Black Leather Pants with Buckles
468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,Your third eye is open,Yes,Last one standing,Two left feet,None,Glossophobia,Red Leather Tunic with Buttons,Laughing at your mistakes,,Green Leather Combat Cuff Boot,People get out of your way,4,10,15,3,14,7,1,1,,,,,,,,,,,,Natural,Dark Brown,Short Updo,Light Rain,Green Cotton Wool Slacks with Buckles
474,Can hear a heartbeat a mile away,Yes,Stiff upper lip,Running circles around enemies,None,People smile back at you,Black Leather Mandarin Trench Coat,The veil begins to lift,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,6,12,7,7,2,1,1,,Gold Submachine Gun,,,,,,,,,Thin,Natural,Light Brown,Short Sideswept Fringe,Light Rain,White Leather Pants with Buckles
475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Cotton Tank,Appreciation for the complexity of human behavior,Round Black with Black Lens,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,5,12,11,4,11,2,1,1,,Black Gun,Shaded Triangle,,Alchemy,Shriking Shaded Squares,,,,Scowl,,White,Black,Long Afro,Light Rain,Black Cotton Wool Slacks with Buckles
477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,Can see around corners,Yes,Quiet confidence,Pretty light on your feet,None,Glossophobia,Red Cotton Tank,Self-induced illusions fade,,Green Snakeskin Combat Cuff Boot,I wouldn't mess with you,4,8,11,6,10,6,1,1,Dark Wood Staff,,,Interlocking Circles,Triforce,Valknut,,,Thick Leather,Smirk,,Natural,Blonde,Short Updo,Light Rain,Green Cotton Leggings
479,Can smell fear,Yes,Unshakable resolve,Sleep paralysis,None,Maintains status quo,Black Leather Moto Jacket with Charcoal Leather Crew,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can put up a fight,5,10,14,2,12,4,1,1,Katana with White Handle and Silver Blade,Phone,,,,,,,,,,Natural,Light Brown,,Medium Rain,Black Leather Pants with Buckles
480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,Can hear a heartbeat a mile away,Yes,Surprising resilience,A gelatinous blob,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,Black Neo with Mirror Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,10,12,1,8,2,1,1,Katana with White Handle and Silver Blade,,,,,,,,,Smirk,Stubble,Natural,Light Grey,Short Coil,Medium Rain,Green Leather Leggings
483,Excellent at reading people,Yes,Quiet confidence,Abnormal flexibility,None,Glossophobia,Green Leather Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,4,11,8,9,10,3,1,1,,,,,,,,Leather Choker,,,,Natural,Black,Short Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
484,Can see over the horizon,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Cotton Mandarin Tunic,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can stop a helicopter from taking off,4,10,13,4,11,13,1,1,Katana with Black Handle and Silver Blade,,,Shaded Triangle,,,Black Eyebrow Ring,,,,,Natural,Light Grey,Buzz Cut,Light Rain,Green Patent Leather Leggins
485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Can see over the horizon,Yes,Stiff upper lip,Two left feet,None,Natural born leader,Black Cotton Tank,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Green Patent Leather Knee High Boots,Can take a punch,10,12,13,3,7,3,1,1,Katana with Black Handle and Silver Blade,Phone,,,Intersecting Squares,Triple Shaded Squares,,,Thick Leather,,,Green,Black,Buzz Cut,Medium Rain,Red Leather Pants with Buckles
487,Can hear a bee's wings,Yes,Quiet confidence,Pretty light on your feet,None,Glossophobia,Red Leather Longsleeve Crew,You know the sound of one hand clapping,Black Neo with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,4,13,10,6,10,3,1,1,,,,,,,,,,Smirk,,Natural,Black,Long Messy,Light Rain,Black Patent Leather Leggins
488,Can see around corners,Yes,Quiet confidence,Two left feet,None,People smile back at you,White Cotton Longsleeve with Zipper,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Paper hands,6,11,11,3,10,1,1,1,,Katana with White Handle and Silver Blade,,,,,Black Erl,,Thick Leather,Meditative,,Natural,Light Brown,Short Messy,Light Rain,Green Cotton Martial Arts Pants
489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,Can see over the horizon,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Green Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,Black Futurist with Black Lens,Green Knee High Leather Boots,Can take on five enemies at once,7,9,13,4,11,9,1,1,,,,,,,,,,,,Natural,Dark Brown,Low Ponytail,Light Rain,Black Cotton Wool Slacks with Buckles
491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,Can see around corners,Yes,Quiet confidence,A gelatinous blob,None,Even you don't believe you,Black Cotton Tunic with Buttons,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Patent Green Leather Combat Cuff Boot,Can take a punch,1,11,11,1,10,3,1,1,Black Submachine Gun,Silver Staff,,,,,Silver Earrings,,,Scowl,,Natural,Black,,Medium Rain,Black Leather Leggings
495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,Excellent at reading people,Yes,Steps forward as others flee,Getting the hang of it,None,People smile back at you,Black Cotton Martial Arts Top,Accepting the impermanence of things,,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,11,8,5,13,2,1,1,,Phone,,,,,Black Eyebrow Ring,,,Scowl,,Natural,Light Grey,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,Can hear a bee's wings,Yes,True grit,Two left feet,None,Maintains status quo,Black Leather Moto Jacket with Green Cotton Crew,Self-induced illusions fade,Black Futurist with Black Lens,Black Leather Neo Combat Boot,The gym stops to watch you lift,5,8,10,3,9,8,1,1,,Black Arm Pole,,,,,Black Earrings,,,Scowl,,Natural,Light Brown,Messy Updo Bun,Light Rain,Black Cotton Leggings
501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Charcoal Leather Longsleeve Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,The gym stops to watch you lift,8,11,10,4,10,8,1,1,,,,,,,,,Studded Leather,,Stubble,Natural,Black,Short Coil,Light Rain,Black Cotton Martial Arts Pants
505,Can hear a heartbeat a mile away,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Leather Moto Jacket with White Cotton Crew,You have a childlike sense of wonder,Black Futurist with Black Lens,Red Leather Combat Cuff Boot,Can put up a fight,4,7,12,4,10,4,1,1,,,,Intersecting Triangles,,,Black Earrings,,,,,Natural,Black,,Light Rain,Black Snakeskin Pants with Buckles
506,Heightened senses,Yes,Unshakable resolve,Pretty light on your feet,None,Glossophobia,Green Patent Leather Tank,You have a childlike sense of wonder,Black Neo with Black Lens,Patent Red Leather Combat Cuff Boot,Can stop a helicopter from taking off,4,7,7,6,12,13,1,1,,Black Short Sai,,,,White Rabbit,"Black Nose, Lip, Forehead",,,,,Dark Blue,Black,Bob with Fringes,Heavy Rain,Black Cotton Martial Arts Pants
507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,Can see around corners,Yes,Quiet confidence,Getting the hang of it,None,Nobody's buying it,Black Cotton Tunic with Buttons,Laughing at your mistakes,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,2,10,11,5,10,4,1,1,Black Long Sai,Phone,,Intersecting Triangles,,,,,,,,Natural,Black,Asymmetrical Bob,Light Rain,Black Leather Pants with Buckles
509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Nobody's buying it,Black Cotton Martial Arts Top,Laughing at your mistakes,,Green Knee High Leather Boots,Can take a punch,2,10,11,4,11,3,1,1,,Black Shotgun,,,,,,,,,,Neon Red,Black,Short Sideswept Fringe,Heavy Rain,Green Leather Leggings
533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,Can see around corners,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Green Cotton Tank,Accepting the impermanence of things,,Black Patent Leather Neo Combat Boot,Can put up a fight,7,11,11,4,9,4,1,1,Katana with Black Handle and Silver Blade,,,,Shaded Circle,Triple Shaded Squares,Black Earrings,,Thick Leather,,,Natural,Black,Short Coil,Heavy Rain,Green Cotton Leggings
535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
