,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
16274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16278,Heightened senses,Yes,Incredible moral fiber,Running circles around enemies,None,Your significant other's mom loves you,Black Leather Crewneck Tunic,You know the sound of one hand clapping,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,8,13,7,7,11,4,1,1,,Phone,,,,,,,,,,Natural,Black,Asymmetrical Bob,Heavy Rain,Black Cotton Leggings
16279,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Red Leather Trench Coat with Black Patent Leather Tank,You know the sound of one hand clapping,Black and Gold Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,5,13,12,5,11,3,1,1,Phone,Black Shotgun,,,,,,,,,,Natural,Blonde,Medium Curly Bob,Light Rain,Green Cotton Leggings
16280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16281,Nothing gets past you,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Red Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Can take a punch,5,10,6,3,10,3,1,1,,Black Submachine Gun,Triforce,,,,Black Earrings,,,Smirk,Thin,Natural,Blonde,Buzz Cut,Medium Rain,Black Patent Leather Leggins
16282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16285,Can hear a bee's wings,Yes,Steps forward as others flee,Two left feet,None,You're a bit of a charmer,Black Patent Leather Trench Coat with Black Patent Leather Tank,Accepting the impermanence of things,Black Futurist with Black Lens,Black Leather Neo Combat Boot,They wouldn't like you when you're angry,7,11,10,3,13,12,1,1,Black Short Sai,Phone,,,,,Silver Earrings,Leather Choker,,Scowl,Stubble,Light Purple,Black,Messy Updo Bun,Light Rain,Black Cotton Wool Slacks with Buckles
16286,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Glossophobia,Black Patent Leather Trench Coat with Green Cotton Tank,Appreciation for the complexity of human behavior,,Green Patent Leather Knee High Boots,I wouldn't mess with you,4,12,10,3,12,6,1,1,,Black Submachine Gun,,,,,,Leather Choker,,Meditative,,Light Purple,Dark Brown,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
16287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16288,Can hear a bee's wings,Yes,True grit,Two left feet,None,People follow you blindly,Green Patent Lather Trench Coat with Black Cotton Oxford and Red Tie,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Can take a punch,11,11,10,3,9,3,1,1,Silver Gun,,,,,,,,,,Stubble,Natural,Blonde,,Medium Rain,Black Cotton Leggings
16289,Can hear a bee's wings,Yes,True grit,Two left feet,None,Even you don't believe you,Green Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Deeper truths are apparent,,Black Leather Neo Combat Boot,Can take a punch,1,16,10,3,9,3,1,1,,Silver Short Sai,,,,,Black Earrings,,,,,Natural,Light Grey,Short Coil,Heavy Rain,Green Leather Leggings
16290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16293,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Glossophobia,Charcoal Patent Leather Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,10,11,3,12,2,1,1,,Black Gun,,,,,,,Studded Leather,Scowl,,Natural,Auburn,Short Afro Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
16294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16295,Can see over the horizon,Yes,Steps forward as others flee,Two left feet,None,Could sell ice to an eskimo,Green Cotton Tank,Laughing at your mistakes,,Black Leather Neo Combat Boot,Can put up a fight,9,10,13,3,13,4,1,1,Dark Wood Staff,Katana with Black Handle and Silver Blade,,,,,,,Thick Leather,,,Natural,Light Brown,Short Coil,Medium Rain,Green Cotton Wool Slacks with Buckles
16296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16297,You've got a bad feeling about this,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,White Leather Mandarin Trench Coat,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,Black Leather Neo Combat Boot,Can put up a fight,4,11,9,4,12,4,1,1,Katana with Black Handle and Silver Blade,Dark Wood Staff,,,,,Silver Nose and Lip Rings,,,Scowl,,Natural,Black,,Heavy Rain,Black Cotton Wool Slacks with Buckles
16298,Can smell fear,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Black Cotton Mandarin Tunic,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,6,10,14,6,11,2,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Black,Short Sideswept Fringe,Heavy Rain,Black Cotton Leggings
16299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16302,Can see around corners,Yes,Quiet confidence,Two left feet,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,Laughing at your mistakes,Black Neo with Black Lens,Patent Green Leather Combat Cuff Boot,Can take a punch,7,10,11,3,10,3,1,1,Dark Wood Staff,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Light Grey,Long Messy,Light Rain,Black Cotton Martial Arts Pants
16303,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Green Cotton Tunic with Buttons,Accepting the impermanence of things,,Red Leather Combat Cuff Boot,Can take a punch,7,11,12,3,12,3,1,1,,Black Arm Pole,,,,,,Leather Choker,,,,Natural,Auburn,Short Coil,Light Rain,Red Cotton Wool Slacks with Buckles
16304,You've got a bad feeling about this,Yes,Surprising resilience,Two left feet,None,Natural born leader,Black Cotton Longsleeve Crew,Laughing at your mistakes,,Red Leather Combat Cuff Boot,The gym stops to watch you lift,10,10,9,3,8,8,1,1,,Black Arm Pole,,Intersecting Squares,,,,,,Scowl,Stubble,Natural,Black,Short Coil,Light Rain,White Cotton Martial Arts Pants
16305,Heightened senses,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Green Leather Longsleeve Crew,Learning to regulate emotions,Black Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Can take a punch,9,9,7,4,11,3,1,1,Black Short Sai,Black Arm Pole,,,,,,,Thick Leather,,Stubble,Natural,Light Brown,Pulled Back Short,Medium Rain,Green Cotton Leggings
16306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16308,Can hear a bee's wings,Yes,Incredible moral fiber,Abnormal flexibility,None,You're a bit of a charmer,Black Cotton Longsleeve Crew,The veil begins to lift,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,People get out of your way,7,6,10,9,11,7,1,1,,Phone,Shaded Triangle,,,,,,Thick Leather,,,Natural,Blonde,Messy Updo Bun,Light Rain,Green Leather Leggings
16309,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Green Leather Trench Coat with Red Leather Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,11,11,11,4,11,4,1,1,,,,,,,Black Earrings,,,,,Natural,Black,Long Afro,Light Rain,Black Snakeskin Pants with Buckles
16310,Can see around corners,Yes,Stiff upper lip,Two left feet,None,Glossophobia,Black Patent Leather Tank,Self-induced illusions fade,Round Silver with Mirror Lens,Red Knee High Leather Boots,The gym stops to watch you lift,4,8,11,3,7,8,1,1,,,,,Shaded Triangle,,,,,Scowl,,White,Light Brown,Short Messy,Heavy Rain,Black Leather Leggings
16311,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Could probably convince a small child,Black Cotton Longsleeve Crew,Self-induced illusions fade,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,People get out of your way,3,8,12,3,11,7,1,1,,Black Gun,,Sierpiński Triangle,,,,,,,,Natural,Blonde,Short Pixie,Light Rain,Black Patent Leather Leggins
16312,Can hear a heartbeat a mile away,Yes,True grit,Two left feet,None,Maintains status quo,White Leather Mandarin Trench Coat,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,10,12,3,9,2,1,1,,,,,,,,,,,,Natural,Black,,Medium Rain,Black Cotton Leggings
16313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16314,Can hear a heartbeat a mile away,Yes,Stiff upper lip,Two left feet,None,Your significant other's mom loves you,Green Leather Mandarin Trench Coat,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,8,11,12,3,7,4,1,1,Katana with Black Handle and Silver Blade,,,,,,,,,,Thin,Natural,Black,Short Sideswept Fringe,Heavy Rain,Red Patent Leather Pants with Buckles
16315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16322,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Leather Moto Jacket with Black Cotton Crew,Reality is seen as it is,Black and Gold Wayfarer with Black Lens,Black Snakeskin Neo Combat Boot,Can take a punch,5,15,9,4,11,3,1,1,,Phone,,,,,,,,,,Light Blue,Blonde,Faux Hawk,Medium Rain,Black Leather Leggings
16323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16326,Can hear a bee's wings,Yes,Incredible moral fiber,Always picked first,None,Could probably convince a small child,Black Patent Leather Trench Coat with Red Cotton Tank,Learning to regulate emotions,,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,3,9,10,8,11,2,1,1,,Silver Staff,,,,,"Black Nose, Lip",,,Smirk,,Light Blue,Black,Short Curly Fade,Light Rain,Black Cotton Wool Slacks with Buckles
16327,Can see around corners,Yes,Incredible moral fiber,Two left feet,None,Even you don't believe you,Black Leather Moto Jacket with White Cotton Crew,The veil begins to lift,Round Black with Black Lens,Green Black Patent Leather Neo Combat Boot,Can take a punch,1,6,11,3,11,3,1,1,,Phone,Triforce,,,,Black Earrings,,,,,Natural,Black,Pulled Back Short,Light Rain,Black Patent Leather Leggins
16328,The world has come into focus,Yes,Quiet confidence,Getting the hang of it,None,Could sell ice to an eskimo,Black Cotton Tank,Accepting the impermanence of things,Round Black with Black Lens,Black Snakeskin Combat Cuff Boot,They wouldn't like you when you're angry,9,11,5,5,10,12,1,1,,,,,Triangle,,,Leather Choker,,,,Natural,Black,Long Messy,Medium Rain,Black Cotton Martial Arts Pants
16329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16341,Can see around corners,Yes,Begrudging participant,Getting the hang of it,None,Nobody's buying it,Black Leather Mandarin Tunic,You have walked the manifold path,Silver Morpheus with Orange and Red Gradient Lens,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,2,14,11,5,6,2,1,1,,,,,,,,,,,,Natural,Light Brown,Medium Curly Bob,Light Rain,Red Cotton Leggings
16342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16343,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,Could probably convince a small child,Black Cotton Tunic with Buttons,Self-induced illusions fade,Black Futurist with Black Lens,Green Leather Neo Combat Boot,Can take a punch,3,8,11,5,11,3,1,1,Katana with Black Handle and White Blade,Black Gun,,,,,,Leather Choker,,,,Natural,Light Brown,Short Sideswept Fringe,Medium Rain,Black Leather Leggings
16344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16346,Can see around corners,Yes,Unshakable resolve,Sleep paralysis,None,You're a bit of a charmer,Green Cotton Tank,Appreciation for the complexity of human behavior,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Scrappy,7,12,11,2,12,5,1,1,,Black Gun,,,Shaded Circle,,Silver Earrings,,,Scowl,,Natural,Light Brown,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
16347,Can hear a bee's wings,Yes,Stiff upper lip,Two left feet,None,People follow you blindly,Black Leather Trench Coat with Black Cotton Oxford and Red Tie,Laughing at your mistakes,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Eighteen-wheelers swerve to avoid your punch,11,10,10,3,7,14,1,1,,,,,,,,,,Smirk,,Natural,Light Brown,Messy Updo Bun,Medium Rain,Black Cotton Wool Slacks with Buckles
16348,Can see around corners,Yes,Last one standing,Sleep paralysis,None,Could sell ice to an eskimo,Black Snakeskin Longsleeve Crew,You forgot your mantra,Black Wayfarer with Black Lens,Black Snakeskin Combat Cuff Boot,Can put up a fight,9,5,11,2,14,4,1,1,,,Triangle,,,,,,Thick Leather,Scowl,,Natural,Dark Brown,Bob with Fringes,Light Rain,Green Leather Leggings
16349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16351,Can smell fear,Yes,Incredible moral fiber,Two left feet,None,Others are helpless to deny you,Green Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Round Black with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,13,10,14,3,11,4,1,1,,,,,,,Silver Eyebrow Ring,,,,,Natural,Light Brown,Short Updo,Light Rain,Black Patent Leather Pants with Buckles
16352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16353,Can hear a heartbeat a mile away,Yes,True grit,Two left feet,None,Everything is always an option,Black Leather Moto Jacket with Charcoal Cotton Crew,Learning to regulate emotions,Silver Morpheus with Orange and Red Gradient Lens,Black Patent Leather Knee High Boots,Can put up a fight,12,9,12,3,9,4,1,1,,Katana with White Handle and Silver Blade,,Borromean Rings,,,Silver Nose and Lip Rings,,,Smirk,,Natural,Black,Long Afro,Heavy Rain,Black Cotton Leggings
16354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16355,Excellent at reading people,Yes,Steps forward as others flee,Can walk and chew gum AT THE SAME TIME (good job!),None,Could sell ice to an eskimo,Green Patent Leather Longsleeve Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Patent Leather Knee High Boots,Can put up a fight,9,11,8,4,13,4,1,1,Katana with Black Handle and Silver Blade,Katana with Black Handle and White Blade,,,,,,,Thick Leather,Scowl,,Natural,Auburn,Messy Updo Bun,Light Rain,Black Cotton Leggings
16356,Can hear a bee's wings,Yes,Pocket dial 911,Getting the hang of it,None,You're a bit of a charmer,Red Cotton Tank,The center of your own private universe,Black Neo with Black Lens,Black Leather Neo Combat Boot,Can take a punch,7,4,10,5,3,3,1,1,,Black Gun,,Shaded Triangle,Square,Triple Shaded Squares,"Black Nose, Lip, Forehead",,,,Stubble,Natural,Light Brown,Bob with Fringes,Light Rain,Black Leather Leggings
16357,Can see around corners,Yes,True grit,Pretty light on your feet,None,Maintains status quo,Black Wool Mandarin Trench Coat,Self-induced illusions fade,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,5,8,11,6,9,4,1,1,Katana with Black Handle and Silver Blade,Phone,,,,,Silver Earrings,,,,,Natural,Black,,Heavy Rain,Red Snakeskin Leggings
16358,You've got a bad feeling about this,Yes,People think of you in their time of need,Pretty light on your feet,None,Your significant other's mom loves you,Black Cotton Mandarin Tunic,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can put up a fight,8,10,9,6,17,4,1,1,,Black Arm Pole,,,,,Black Earrings,Leather Choker,,Scowl,Stubble,Neon Red,Blonde,Messy Updo Bun,Light Rain,Black Cotton Leggings
16359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16360,Can see around corners,Yes,Quiet confidence,A gelatinous blob,None,Could sell ice to an eskimo,Black Leather Moto Jacket with Green Leather Crew,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,9,11,11,1,10,2,1,1,,,Interlocking Circles,,,,,,,Meditative,Stubble,Natural,Black,Long Messy,Medium Rain,White Cotton Leggings
16361,Can see around corners,Yes,Unshakable resolve,Pretty light on your feet,None,Your significant other's mom loves you,Green Cotton Longsleeve with Zipper,Accepting the impermanence of things,Black Hex with Purple Polarized Lens,White Leather Combat Cuff Boot,I wouldn't mess with you,8,11,11,6,12,6,1,1,,Katana with Black Handle and White Blade,,Triangle,,,"Black Nose, Lip",,Thick Leather,,,Natural,Dark Brown,Mohawk,Medium Rain,Black Cotton Martial Arts Pants
16362,You've got a bad feeling about this,Yes,Surprising resilience,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Patent Leather Trench Coat with Black Cotton Tank,You know the sound of one hand clapping,Black Neo with Mirror Lens,Green Black Patent Leather Neo Combat Boot,Can take a punch,5,13,9,4,8,3,1,1,,Katana with White Handle and Silver Blade,,,,,,,,Scowl,Thin,Natural,Light Brown,Asymmetrical Bob,Light Rain,Black Cotton Leggings
16363,Can hear a bee's wings,Yes,Surprising resilience,Running circles around enemies,None,Your significant other's mom loves you,Black Leather Moto Jacket with Charcoal Patent Leather Crew,You have walked the manifold path,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,8,14,10,7,8,3,1,1,Black Gun,,,,,,Silver Earrings,,,,,Light Purple,Black,Faux Hawk,Light Rain,Black Leather Leggings
16364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16373,Can hear a heartbeat a mile away,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Natural born leader,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Neo with Mirror Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,10,11,12,4,10,4,1,1,,,,Sierpiński Triangle,,,,,Thick Leather,,,White,Blonde,Short Messy,Heavy Rain,Green Leather Leggings
16374,Can see over the horizon,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Green Cotton Longsleeve Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Patent Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,10,13,5,10,2,1,1,,,,,,,"Black Nose, Lip, Forehead",Leather Choker,Thick Leather,,,Neon Red,Light Brown,Asymmetrical Bob,Heavy Rain,Black Cotton Martial Arts Pants
16375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16376,You've got a bad feeling about this,Yes,Quiet confidence,A gelatinous blob,None,People smile back at you,Black Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,6,10,9,1,10,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,Stubble,Yellow,Auburn,Short Messy,Light Rain,Green Leather Leggings
16377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16378,Excellent at reading people,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Black Patent Leather Trench Coat with Red Leather Tank,You have a childlike sense of wonder,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,People get out of your way,5,7,8,5,11,7,1,1,Dark Wood Staff,Black Short Sai,Shaded Circle,Borromean Rings,,,,,,,,Natural,Dark Brown,Long Straight Bangs,Light Rain,Black Leather Leggings
16379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16383,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Green Cotton Tunic with Buttons,Appreciation for the complexity of human behavior,Black Morpheus with Dark Mirrored Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,4,12,9,3,11,2,1,1,,,Triangle,,,,,,,,,Natural,Black,Short Sideswept Fringe,Light Rain,Red Cotton Wool Slacks with Buckles
16384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16393,Can hear a bee's wings,Yes,"You pull your friend forward and say ""hold me back""",Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Black Wool Mandarin Trench Coat,Reality is seen as it is,Black and Gold Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Scrappy,4,15,10,4,4,5,1,1,,Phone,,,,,,,,Scowl,,Natural,Light Brown,Short Pixie,Light Rain,Black Cotton Leggings
16394,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Getting the hang of it,None,Maintains status quo,Black Leather Moto Jacket with Red Cotton Crew,Appreciation for the complexity of human behavior,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,12,12,5,11,2,1,1,,Phone,Triforce,,,,,,,Smirk,,Natural,Light Grey,Short Curly Fade,Light Rain,Black Leather Pants with Buckles
16395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16398,Can see around corners,Yes,Surprising resilience,Running circles around enemies,None,Could sell ice to an eskimo,White Wool Mandarin Trench Coat,Accepting the impermanence of things,Black Futurist with Black Lens,Green Leather Neo Combat Boot,The gym stops to watch you lift,9,11,11,7,8,8,1,1,,,,,,,Silver Nose and Lip Rings,,,,,Natural,Light Brown,,Light Rain,White Cotton Leggings
16399,Can see around corners,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Black Wool Mandarin Trench Coat,You know the sound of one hand clapping,Black Wayfarer with Black Lens,Black Knee High Leather Boots,Can take a punch,7,13,11,3,12,3,1,1,,Phone,,,,,,,,Smirk,,Natural,Auburn,Long Messy,Medium Rain,Green Leather Leggings
16400,You've got a bad feeling about this,Yes,Incredible moral fiber,Two left feet,None,You're a bit of a charmer,White Cotton Crewneck Tunic,Appreciation for the complexity of human behavior,,Black Knee High Leather Boots,Can put up a fight,7,12,9,3,11,4,1,1,,Katana with Black Handle and White Blade,,,,,,Leather Choker,,Smirk,,Natural,Black,Asymmetrical Bob,Medium Rain,Black Cotton Wool Slacks with Buckles
16401,Can hear a heartbeat a mile away,Yes,Surprising resilience,Two left feet,None,Glossophobia,Black Leather Mandarin Trench Coat,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Red Snakeskin Knee High Boots,Can put up a fight,4,12,12,3,8,4,1,1,,Gold Submachine Gun,,,,,Black Earrings,,,,Beard,Dark Blue,Blonde,Short Pixie,Medium Rain,Black Leather Pants with Buckles
16402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16406,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Your significant other's mom loves you,Black Cotton Tunic with Buttons,The veil begins to lift,Black Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,8,6,10,3,11,3,1,1,Phone,,,,,,,,,,,Light Blue,Black,Short Coil,Light Rain,Black Cotton Leggings
16407,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Could sell ice to an eskimo,Green Cotton Mandarin Tunic,Accepting the impermanence of things,Round Silver with Mirror Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,9,11,10,5,10,3,1,1,,Black Arm Pole,,,,,,,,,Stubble,Natural,Black,Buzz Cut,Light Rain,Red Patent Leather Leggins
16408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
