,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
50608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50612,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Nobody's buying it,Black Cotton Mandarin Tunic,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Black Knee High Leather Boots,You come in like a wrecking ball,2,11,10,3,11,11,1,1,Silver Staff,,,,,,,,,Scowl,,Neon Red,Light Grey,Buzz Cut,Light Rain,Black Leather Pants with Buckles
50613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50615,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Black Cotton Longsleeve with Zipper,Appreciation for the complexity of human behavior,White Futurist with Mirror Lens,Black Leather Combat Cuff Boot,People get out of your way,11,12,10,4,10,7,1,1,Black Submachine Gun,Silver Gun,,,,,,,,Scowl,,Natural,Light Brown,Medium Curly Bob,Medium Rain,Black Cotton Martial Arts Pants
50616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50620,Excellent at reading people,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Cotton Crewneck Tunic,Accepting the impermanence of things,,White Knee High Leather Boots,People get out of your way,5,11,8,3,11,7,1,1,,Silver Shotgun,,Sierpiński Triangle,,,,,,Meditative,,Natural,Black,,Medium Rain,Black Cotton Wool Slacks with Buckles
50621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50630,Can see around corners,Yes,Stiff upper lip,Two left feet,None,Glossophobia,Black Cotton Martial Arts Top,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Green Leather Combat Cuff Boot,Can take a punch,4,10,11,3,7,3,1,1,Katana with Black Handle and Gold Blade,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,,,Natural,Black,,Light Rain,Black Leather Leggings
50631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50632,Can hear a bee's wings,Yes,Unshakable resolve,Always picked first,None,People follow you blindly,Red Leather Tank,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Black Leather Neo Combat Boot,Can put up a fight,11,12,10,8,12,4,1,1,,Silver Arm Pole,,,Triangle,Equality Sign,"Black Nose, Lip",,Studded Leather,,,Natural,Blonde,Braids,Light Rain,Black Cotton Wool Slacks with Buckles
50633,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Wool Mandarin Trench Coat,You have a childlike sense of wonder,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,4,7,12,3,11,3,1,1,,Katana with Black Handle and Silver Blade,,,,,,,,Scowl,,Natural,Light Brown,Asymmetrical Bob,Medium Rain,Black Leather Leggings
50634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50641,Excellent at reading people,Yes,Steps forward as others flee,Two left feet,None,Could probably convince a small child,White Cotton Crewneck Tunic,Laughing at your mistakes,Black Futurist with Black Lens,Green Snakeskin Combat Cuff Boot,Can put up a fight,3,10,8,3,13,4,1,1,,Black Short Sai,,,,,,,,,,Natural,Dark Brown,,Light Rain,Green Patent Leather Pants with Buckles
50642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50643,Can hear a heartbeat a mile away,Yes,True grit,Getting the hang of it,None,You're a bit of a charmer,Black Leather Tank,Self-induced illusions fade,Round Black with Black Lens,Black Patent Leather Neo Combat Boot,Can put up a fight,7,8,12,5,9,4,1,1,,,,,,,,,Studded Leather,Smirk,,Natural,Dark Brown,Braids,Light Rain,Black Cotton Wool Slacks with Buckles
50644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50645,You've got a bad feeling about this,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,You're a bit of a charmer,Red Cotton Tunic with Buttons,Laughing at your mistakes,,Black Knee High Leather Boots,Can take a punch,7,10,9,4,9,3,1,1,,Black Arm Pole,,,,,,,,,Goatee,White,Black,Buzz Cut,Medium Rain,Red Cotton Wool Slacks with Buckles
50646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50653,Your third eye is open,Yes,Incredible moral fiber,Sleep paralysis,None,Could sell ice to an eskimo,White Cotton Tank,Accepting the impermanence of things,,Black Knee High Leather Boots,Can take a punch,9,11,15,2,11,3,1,1,,Black Long Sai,Triangle,Intersecting Triangles,,,,,,,Mustache,Natural,Black,,Light Rain,Black Leather Leggings
50654,Excellent at reading people,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Wool Mandarin Trench Coat,Laughing at your mistakes,,Patent Black Leather Combat Cuff Boot,Can put up a fight,6,10,8,4,9,4,1,1,,Katana with Black Handle and Silver Blade,,,,,Silver Nose and Lip Rings,,,,,Natural,Black,Short Updo,Medium Rain,Green Cotton Wool Slacks with Buckles
50655,Can see around corners,Yes,True grit,Two left feet,None,Your significant other's mom loves you,White Patent Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can take a punch,8,10,11,3,9,3,1,1,,,,,,,,,,Meditative,,Green,Light Brown,Asymmetrical Bob,Light Rain,Black Leather Pants with Buckles
50656,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Green Leather Tank,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Red Leather Combat Cuff Boot,Can take a punch,5,12,11,3,12,3,1,1,,Black Arm Pole,,,Intersecting Squares,,,,,,Mustache,Natural,Black,Long Afro,Medium Rain,White Leather Pants with Buckles
50657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50658,Can hear a heartbeat a mile away,Yes,True grit,Running circles around enemies,None,Could probably convince a small child,Green Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,,Green Patent Leather Knee High Boots,Can put up a fight,3,11,12,7,9,4,1,1,,,,,,,,,,Smirk,,Pink,Light Brown,Asymmetrical Bob,Heavy Rain,Black Cotton Leggings
50659,Can see around corners,Yes,Surprising resilience,Two left feet,None,Your significant other's mom loves you,Green Patent Leather Tank,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,8,12,11,3,8,3,1,1,,,,,Shaded Triangle,,,,,,,Natural,Dark Brown,,Medium Rain,Black Patent Leather Pants with Buckles
50660,Can see around corners,Yes,Quiet confidence,Getting the hang of it,None,You're a bit of a charmer,Red Leather Tank,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,9,11,5,10,4,1,1,Phone,Silver Short Sai,Shaded Triangle,,,Valknut,,,Thick Leather,Smirk,,Natural,Dark Brown,Messy Updo Bun,Medium Rain,Black Cotton Wool Slacks with Buckles
50661,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Red Cotton Tunic with Buttons,Laughing at your mistakes,,Green Leather Neo Combat Boot,Scrappy,5,10,10,3,10,5,1,1,,Phone,Alchemy,,,,Black Earrings,,,Meditative,,Natural,Black,,Medium Rain,Black Leather Pants with Buckles
50662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50663,You notice every glitch in the Matrix,Yes,Incredible moral fiber,Two left feet,None,People smile back at you,Black Leather Moto Jacket with Charcoal Leather Crew,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,11,17,3,11,2,1,1,,Black Gun,,,,,,,,,,Natural,Black,Short Afro Fade,Heavy Rain,Black Leather Leggings
50664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50665,Can hear a bee's wings,Yes,Unshakable resolve,Getting the hang of it,None,Could probably convince a small child,Black Leather Longsleeve Crew,You know the sound of one hand clapping,Round Black with Black Lens,Patent Green Leather Combat Cuff Boot,Paper hands,3,13,10,5,12,1,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,Leather Choker,,Scowl,Goatee,Natural,Blonde,Messy Updo Bun,Medium Rain,Black Cotton Wool Slacks with Buckles
50666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50667,Can see around corners,Yes,Quiet confidence,Always picked first,None,You're a bit of a charmer,Charcoal Leather Longsleeve Crew,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,7,9,11,8,10,4,1,1,,Dark Wood Staff,,Alchemy,,,,,,Scowl,,Natural,Black,Long Afro,Light Rain,Black Cotton Wool Slacks with Buckles
50668,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Even you don't believe you,Black Leather Moto Jacket with Black Leather Crew,One with the Universe,,Patent Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,1,19,10,4,10,2,1,1,,Black Arm Pole,,Intersecting Squares,,,Gold Eyebrow Ring,,,Smirk,,Natural,Blonde,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
50669,Can see around corners,Yes,Stiff upper lip,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Green Leather Mandarin Tunic,Self-induced illusions fade,Black Wayfarer with Black Lens,Black Leather Neo Combat Boot,Can take a punch,3,8,11,4,7,3,1,1,,Black Gun,,Sierpiński Triangle,,,,,,,Thin,Natural,Black,Pulled Back Short,Heavy Rain,Green Cotton Leggings
50670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50675,Can hear a bee's wings,Yes,True grit,Two left feet,None,Even you don't believe you,Green Cotton Martial Arts Top,Laughing at your mistakes,Round Black with Black Lens,Green Leather Neo Combat Boot,Can take a punch,1,10,10,3,9,3,1,1,,,,,,,Black Earrings,,,Scowl,Mustache,Neon Red,Light Brown,Short Curly Fade,Light Rain,Black Leather Pants with Buckles
50676,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Green Patent Leather Longsleeve Crew,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Can take a punch,8,11,11,4,11,3,1,1,Dark Wood Staff,Black Arm Pole,,,,,"Black Nose, Lip",,Thick Leather,,Beard,Natural,Black,Short Afro Fade,Light Rain,Black Leather Pants with Buckles
50677,You've got a bad feeling about this,Yes,True grit,Abnormal flexibility,None,Your significant other's mom loves you,Green Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,,Black Knee High Leather Boots,Scrappy,8,11,9,9,9,5,1,1,,Katana with Black Handle and White Blade,,Intersecting Squares,,,,,,,,Natural,Light Grey,Buzz Cut,Light Rain,Black Leather Pants with Buckles
50678,Can hear a bee's wings,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,White Cotton Martial Arts Top,Learning to regulate emotions,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,I wouldn't mess with you,5,9,10,4,9,6,1,1,,Silver Staff,,,,,,,,Scowl,,Natural,Black,Medium Curly Bob,Light Rain,White Cotton Martial Arts Pants
50679,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,Abnormal flexibility,None,You're a bit of a charmer,Red Cotton Martial Arts Top,Appreciation for the complexity of human behavior,Black Morpheus with Dark Mirrored Lens,,Can take a punch,7,12,12,9,11,3,1,1,,,,,,,Black Earrings,,,,,Natural,Dark Brown,Short Pixie,Heavy Rain,Black Cotton Martial Arts Pants
50680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50684,Can see around corners,Yes,Quiet confidence,Two left feet,None,Could probably convince a small child,Red Cotton Martial Arts Top,Reality is seen as it is,Black Hex with Purple Polarized Lens,,I wouldn't mess with you,3,15,11,3,10,6,1,1,,Black Arm Pole,,,,,,,,,Stubble,Pink,Black,Short Coil,Light Rain,Black Cotton Martial Arts Pants
50685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50689,Can hear a bee's wings,Yes,Incredible moral fiber,Sleep paralysis,None,Could sell ice to an eskimo,Green Leather Moto Jacket with White Leather Crew,Accepting the impermanence of things,Round Black with Black Lens,Black Snakeskin Knee High Boots,Paper hands,9,11,10,2,11,1,1,1,,,,,,,,,,,,Natural,Light Brown,Asymmetrical Bob,Light Rain,Black Patent Leather Pants with Buckles
50690,Can see over the horizon,Yes,Stiff upper lip,Pretty light on your feet,None,People smile back at you,Green Leather Trench Coat with Black Cotton Tank,Learning to regulate emotions,,Green Leather Combat Cuff Boot,Can take on five enemies at once,6,9,13,6,7,9,1,1,Gold Staff,Katana with Black Handle and White Blade,,,,,Black Earrings,,,,,Natural,Black,Short Pixie,Heavy Rain,Black Cotton Leggings
50691,Can hear a bee's wings,Yes,Incredible moral fiber,Two left feet,None,Glossophobia,Black Leather Mandarin Tunic,Appreciation for the complexity of human behavior,Black Neo with Mirror Lens,Black Snakeskin Neo Combat Boot,Can put up a fight,4,12,10,3,11,4,1,1,,,,,,,,,,,,Natural,Black,Long Afro,Medium Rain,Green Leather Leggings
50692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50693,Your third eye is open,Yes,Steps forward as others flee,Getting the hang of it,None,Your significant other's mom loves you,Green Leather Longsleeve Crew,Accepting the impermanence of things,Black Morpheus with Dark Mirrored Lens,Black Leather Combat Cuff Boot,Can take a punch,8,11,15,5,13,3,1,1,,,Shaded Circle,,,,,,Thick Leather,,,Natural,Light Grey,Short Curly Fade,Heavy Rain,Black Cotton Martial Arts Pants
50694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50695,Excellent at reading people,Yes,Reluctant volunteer,Can walk and chew gum AT THE SAME TIME (good job!),None,Your significant other's mom loves you,Black Cotton Martial Arts Top,Learning to regulate emotions,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take on five enemies at once,8,9,8,4,5,9,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Black,Buzz Cut,Medium Rain,Black Cotton Wool Slacks with Buckles
50696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50702,Excellent at reading people,Yes,Surprising resilience,Always picked first,None,Natural born leader,White Leather Moto Jacket with Red Patent Leather Crew,Learning to regulate emotions,Black Neo with Black Lens,Patent White Leather Combat Cuff Boot,Can put up a fight,10,9,8,8,8,4,1,1,,Phone,,,,,Black Earrings,,,,,Pink,Black,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
50703,Can hear a bee's wings,Yes,Quiet confidence,You've got a rare and beautiful gift,None,Everything is always an option,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Neo Combat Boot,Can take a punch,12,11,10,12,10,3,1,1,Katana with Black Handle and White Blade,Katana with White Handle and Silver Blade,,,,,Black Earrings,,,,Thin,Natural,Dark Brown,Faux Hawk,Light Rain,Green Leather Pants with Buckles
50704,Excellent at reading people,Yes,True grit,Two left feet,None,People smile back at you,Green Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Black Snakeskin Neo Combat Boot,Scrappy,6,11,8,3,9,5,1,1,,,,,,,,,,,,Natural,Light Brown,Short Afro Fade,Medium Rain,Black Cotton Leggings
50705,Can hear a bee's wings,Yes,Incredible moral fiber,Pretty light on your feet,None,People smile back at you,Black Patent Leather Moto Jacket with Black Leather Crew,Laughing at your mistakes,Round Black with Black Lens,Black Leather Neo Combat Boot,Scrappy,6,10,10,6,11,5,1,1,Black Shotgun,Dark Wood Staff,,,,,,,,,,Natural,Light Brown,Short Afro Fade,Light Rain,Green Cotton Wool Slacks with Buckles
50706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50708,Heightened senses,Yes,Unshakable resolve,A gelatinous blob,None,Could sell ice to an eskimo,Black Leather Moto Jacket with Red Cotton Crew,Laughing at your mistakes,Round Black with Black Lens,Black Knee High Leather Boots,Can take a punch,9,10,7,1,12,3,1,1,Dark Wood Staff,,,Equality Sign,,,Silver Eyebrow Ring,,,,,Natural,Black,Short Updo,Medium Rain,Black Cotton Leggings
50709,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,Your significant other's mom loves you,Black Patent Lather Trench Coat with Black Cotton Oxford and Green Tie,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Black Patent Leather Neo Combat Boot,Your grandma beats you at arm-wrestling,8,12,11,2,10,2,1,1,Katana with White Handle and Gold Blade,Katana with Black Handle and Silver Blade,,,,,,,,Smirk,Mustache,Natural,Blonde,Short Coil,Light Rain,Black Snakeskin Leggings
50710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50711,Can see around corners,Yes,Incredible moral fiber,Getting the hang of it,None,People follow you blindly,Black Cotton Tank,You have walked the manifold path,Black Neo with Mirror Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,11,14,11,5,11,2,1,1,Katana with Black Handle and Silver Blade,Katana with Black Handle and White Blade,,,Intersecting Squares,Intersecting Triangles,,,Thick Leather,,,Natural,Blonde,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
50712,Can hear a heartbeat a mile away,Yes,Incredible moral fiber,A gelatinous blob,None,People smile back at you,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Laughing at your mistakes,Black Futurist with Black Lens,White Leather Combat Cuff Boot,Can take a punch,6,10,12,1,11,3,1,1,,Phone,,,,,,,,,Stubble,Natural,Dark Brown,Pulled Back Short,Light Rain,Black Cotton Leggings
50713,Can see over the horizon,Yes,Quiet confidence,Two left feet,None,People smile back at you,Black Wool Mandarin Trench Coat,Self-induced illusions fade,Round Black with Black Lens,Red Patent Leather Knee High Boots,Can put up a fight,6,8,13,3,10,4,1,1,,Phone,,,,,,,,,,Natural,Light Brown,Short Updo,Light Rain,Green Cotton Wool Slacks with Buckles
50714,Can hear a bee's wings,Yes,Quiet confidence,Always picked first,None,Glossophobia,Red Cotton Crewneck Tunic,Accepting the impermanence of things,Black Wayfarer with Black Lens,Green Snakeskin Neo Combat Boot,Can put up a fight,4,11,10,8,10,4,1,1,Dark Wood Staff,Silver Submachine Gun,,Interlocking Circles,,,Black Earrings,,,,,Natural,Blonde,Short Pixie,Light Rain,Black Leather Pants with Buckles
50715,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,People smile back at you,Red Leather Longsleeve Crew,Reality is seen as it is,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Can take a punch,6,15,10,3,10,3,1,1,,,,,,,,,,Scowl,Thin,Natural,Dark Brown,Short Coil,Light Rain,Red Leather Pants with Buckles
50716,Can hear a bee's wings,Yes,Steps forward as others flee,Two left feet,None,Glossophobia,Red Cotton Tank,Laughing at your mistakes,,Patent Red Leather Combat Cuff Boot,Can put up a fight,4,10,10,3,13,4,1,1,Phone,Dark Wood Staff,,,Circle,Shaded Moon Patterns,"Black Nose, Lip",Leather Cuff,Thick Leather,Meditative,,Natural,Black,Pulled Back Short,Heavy Rain,Black Cotton Wool Slacks with Buckles
50717,Can hear a heartbeat a mile away,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Glossophobia,Green Patent Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,,Green Knee High Leather Boots,Can put up a fight,4,11,12,4,9,4,1,1,Black Submachine Gun,Black Gun,,,,,,Leather Cuff,,,,Natural,Dark Brown,Braids,Light Rain,Black Leather Pants with Buckles
50718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50719,You've got a bad feeling about this,Yes,Incredible moral fiber,Running circles around enemies,None,Could sell ice to an eskimo,Green Cotton Mandarin Tunic,Accepting the impermanence of things,Black Neo with Black Lens,Black Leather Neo Combat Boot,Can take a punch,9,11,9,7,11,3,1,1,Phone,Black Arm Pole,,,,,Black Eyebrow Ring,Leather Choker,,Scowl,,Natural,Blonde,Short Sideswept Fringe,Heavy Rain,Red Leather Pants with Buckles
50720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50721,Can hear a bee's wings,Yes,Incredible moral fiber,Always picked first,None,Maintains status quo,Black Leather Tank,Accepting the impermanence of things,Black Neo with Mirror Lens,Patent Black Leather Combat Cuff Boot,Can take on five enemies at once,5,11,10,8,11,9,1,1,,,,,Shaded Circle,,,,,Smirk,,Natural,Light Brown,Buzz Cut,Light Rain,Red Leather Leggings
50722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50725,Can hear a bee's wings,Yes,Steps forward as others flee,Two left feet,None,You're a bit of a charmer,Red Cotton Tank,You have walked the manifold path,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,7,14,10,3,13,2,1,1,Katana with White Handle and Silver Blade,Phone,Shaded Triangle,,Borromean Rings,Circle,,,,Smirk,,Natural,Black,Long Straight Bangs,Light Rain,Black Cotton Wool Slacks with Buckles
50726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50730,Can hear a bee's wings,Yes,Stiff upper lip,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Cotton Tank,Laughing at your mistakes,,Patent Black Leather Combat Cuff Boot,Can take a punch,5,10,10,4,7,3,1,1,Silver Staff,,,,,,Black Earrings,,,Meditative,,Natural,Blonde,Short Afro Fade,Medium Rain,Black Cotton Leggings
50731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50733,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Could probably convince a small child,Red Patent Leather Trench Coat with Green Cotton Tank,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,3,11,10,4,10,3,1,1,Phone,,,,,,,Leather Choker,,,,Natural,Auburn,,Heavy Rain,Black Cotton Leggings
50734,Can see around corners,Yes,True grit,Pretty light on your feet,None,Nobody's buying it,Black Snakeskin Trench Coat with White Cotton Oxford and Black Tie,Accepting the impermanence of things,Black Wayfarer with Black Lens,Red Patent Leather Neo Combat Boot,Scrappy,2,11,11,6,9,5,1,1,,Dark Wood Staff,,,,,Silver Earrings,,,Smirk,,Natural,Dark Brown,Short Pixie,Medium Rain,Green Leather Leggings
50735,Can hear a bee's wings,Yes,Quiet confidence,Always picked first,None,People smile back at you,Red Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Black Futurist with Black Lens,Black Knee High Leather Boots,Your grandma beats you at arm-wrestling,6,10,10,8,10,2,1,1,,,,,,,"Black Nose, Lip, Forehead",,,,,Natural,Auburn,,Heavy Rain,Green Leather Pants with Buckles
50736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50737,Heightened senses,Yes,Quiet confidence,Two left feet,None,Your significant other's mom loves you,Black Leather Moto Jacket with Red Cotton Crew,Appreciation for the complexity of human behavior,,Patent Black Leather Combat Cuff Boot,Can take a punch,8,12,7,3,10,3,1,1,Silver Staff,,Shaded Triangle,,,,Black Erl,,,Scowl,,Natural,Black,Asymmetrical Bob,Light Rain,Black Cotton Leggings
50738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50741,Heightened senses,Yes,Surprising resilience,You've got a rare and beautiful gift,None,Even you don't believe you,Green Leather Moto Jacket with Black Cotton Crew,The veil begins to lift,Round Black with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,1,6,7,12,8,3,1,1,Phone,Silver Arm Pole,,Alchemy,,,Black Eyebrow Ring,,,Smirk,,Natural,Light Brown,Bob with Fringes,Light Rain,Black Cotton Wool Slacks with Buckles
