,Perception,Headjack,Will,Movement,Name,Persuasion,Top,Awareness,Glasses,Footwear,Power,Charisma,Wisdom,Intelligence,Dexterity,Constitution,Strength,Votes,Generation,Right Hand Accessory,Left Hand Accessory,Front Neck Tattoo,Side Neck Tattoo,Forearm Tattoo,Bicep Tattoo,Piercings,Neckwear,Wristwear,Facial Expression,Facial Hair,Hair Dye,Hair Color,Hair Style,Background,Bottom
5503,Excellent at reading people,Yes,Quiet confidence,Pretty light on your feet,None,You're a bit of a charmer,Black Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Can take a punch,7,11,8,6,10,3,1,1,,,,,,,,Leather Choker,,Scowl,,Natural,Light Brown,,Heavy Rain,Red Patent Leather Pants with Buckles
5504,Can hear a heartbeat a mile away,Yes,Quiet confidence,A gelatinous blob,None,Nobody's buying it,Black Cotton Tank,Appreciation for the complexity of human behavior,,Green Leather Neo Combat Boot,Scrappy,2,12,12,1,10,5,1,1,,,,,,White Rabbit,Black Erl,,,,,Dark Blue,Light Brown,Medium Curly Bob,Light Rain,Red Leather Pants with Buckles
5505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5511,Excellent at reading people,Yes,Incredible moral fiber,Sleep paralysis,None,You're a bit of a charmer,Black Cotton Mandarin Tunic,Accepting the impermanence of things,,Black Knee High Leather Boots,I wouldn't mess with you,7,11,8,2,11,6,1,1,Katana with Black Handle and Silver Blade,Black Arm Pole,,,,,,,,Smirk,,Natural,Blonde,,Medium Rain,Black Leather Pants with Buckles
5512,Nothing gets past you,Yes,Quiet confidence,Running circles around enemies,None,People smile back at you,Red Cotton Tunic with Buttons,Learning to regulate emotions,White Futurist with Mirror Lens,Black Knee High Leather Boots,Can put up a fight,6,9,6,7,10,4,1,1,Katana with White Handle and Silver Blade,,,,,,Gold Earrings,,,,,Natural,Auburn,Short Updo,Light Rain,Black Cotton Wool Slacks with Buckles
5513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5514,Can hear a bee's wings,Yes,Stiff upper lip,Getting the hang of it,None,Could sell ice to an eskimo,Black Cotton Martial Arts Top,Laughing at your mistakes,,,Can take a punch,9,10,10,5,7,3,1,1,,Phone,,,,,,,,Smirk,Thin,Natural,Blonde,Pulled Back Short,Heavy Rain,Green Cotton Martial Arts Pants
5515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5516,Heightened senses,Yes,Quiet confidence,Sleep paralysis,None,Glossophobia,Black Leather Crewneck Tunic,You know the sound of one hand clapping,Black Neo with Black Lens,Red Patent Leather Neo Combat Boot,People get out of your way,4,13,7,2,10,7,1,1,,,,,,,,,,,Stubble,Natural,Black,,Heavy Rain,Black Leather Pants with Buckles
5517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5518,Can see around corners,Yes,Quiet confidence,Two left feet,None,Maintains status quo,Black Patent Leather Mandarin Trench Coat,Self-induced illusions fade,Black Wayfarer with Black Lens,Red Patent Leather Knee High Boots,Can take a punch,5,8,11,3,10,3,1,1,,Katana with Black Handle and Silver Blade,,,,,Black Earrings,,,Smirk,,Natural,Light Brown,Short Afro Fade,Medium Rain,Red Leather Pants with Buckles
5519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5524,Can smell fear,Yes,Last one standing,Sleep paralysis,None,Your significant other's mom loves you,Red Patent Leather Moto Jacket with Black Cotton Crew,Laughing at your mistakes,,Green Knee High Leather Boots,Can take a punch,8,10,14,2,14,3,1,1,,,,,,,,,,Smirk,,Green,Dark Brown,Faux Hawk,Medium Rain,Black Cotton Wool Slacks with Buckles
5525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5529,Excellent at reading people,Yes,Quiet confidence,Abnormal flexibility,None,Glossophobia,Black Leather Tank,Laughing at your mistakes,,Patent Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,4,10,8,9,10,2,1,1,,,Intersecting Triangles,,Intersecting Triangles,Sierpiński Triangle,Silver Nose and Lip Rings,,Thick Leather,Scowl,,Natural,Light Brown,Asymmetrical Bob,Light Rain,Green Cotton Martial Arts Pants
5530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5531,Time slows for you,Yes,Quiet confidence,Pretty light on your feet,None,You're a bit of a charmer,Green Cotton Tank,Learning to regulate emotions,Black Hex with Purple Polarized Lens,Black Leather Combat Cuff Boot,Can take a punch,7,9,16,6,10,3,1,1,Silver Staff,Silver Submachine Gun,,,Circle,Stacking Triangles,"Black Nose, Lip",,Thick Leather,,,Natural,Light Brown,Short Messy,Light Rain,Black Cotton Leggings
5532,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Black Cotton Tunic with Buttons,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can take a punch,4,11,10,5,10,3,1,1,Katana with Black Handle and Silver Blade,,,,,,,Leather Choker,,Scowl,,Natural,Black,Low Ponytail,Light Rain,Green Leather Pants with Buckles
5533,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Leather Moto Jacket with Green Cotton Crew,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Scrappy,6,11,10,4,10,5,1,1,,,,Intersecting Triangles,,,Black Earrings,,,Scowl,Goatee,Natural,Light Grey,Short Pixie,Light Rain,Green Cotton Wool Slacks with Buckles
5534,Can hear a bee's wings,Yes,Unshakable resolve,A gelatinous blob,None,Glossophobia,Green Leather Moto Jacket with Red Cotton Crew,Living in a reflective dimension,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,4,18,10,1,12,3,1,1,,Dark Wood Staff,,,,,,,,,,Natural,Dark Brown,Short Pixie,Light Rain,Black Leather Pants with Buckles
5535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5536,Can hear a bee's wings,Yes,Quiet confidence,Getting the hang of it,None,Could probably convince a small child,Red Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,White Futurist with Mirror Lens,Green Leather Combat Cuff Boot,Can put up a fight,3,11,10,5,10,4,1,1,Silver Gun,Silver Arm Pole,,,,,Black Earrings,,,Smirk,Beard,Natural,Light Grey,Pulled Back Short,Light Rain,Black Leather Pants with Buckles
5537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5539,Can see around corners,Yes,Quiet confidence,Two left feet,None,Could sell ice to an eskimo,Charcoal Cotton Longsleeve Crew,Accepting the impermanence of things,3D Glasses,Black Leather Combat Cuff Boot,Can put up a fight,9,11,11,3,10,4,1,1,,Dark Wood Staff,,,,,,,Studded Leather,Scowl,,Natural,Black,Short Updo,Medium Rain,Black Cotton Leggings
5540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5541,Excellent at reading people,Yes,Incredible moral fiber,Two left feet,None,Maintains status quo,Black Patent Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Green Leather Neo Combat Boot,Can take a punch,5,12,8,3,11,3,1,1,,,,,,,,,,Scowl,,Natural,Black,Pulled Back Short,Light Rain,Green Snakeskin Leggings
5542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5547,Nothing gets past you,Yes,Stiff upper lip,Two left feet,None,Others are helpless to deny you,Black Leather Moto Jacket with Charcoal Cotton Crew,Accepting the impermanence of things,,Black Snakeskin Combat Cuff Boot,Your grandma beats you at arm-wrestling,13,11,6,3,7,2,1,1,,Dark Wood Staff,,,,,Black Earrings,,,,,Natural,Blonde,Faux Hawk,Medium Rain,Black Leather Leggings
5548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5549,You've got a bad feeling about this,Yes,Last one standing,Getting the hang of it,None,People follow you blindly,Black Cotton Longsleeve Crew,Accepting the impermanence of things,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,11,11,9,5,14,3,1,1,Phone,Katana with White Handle and Silver Blade,,,,,,,Studded Leather,Scowl,,White,Blonde,Short Curly Fade,Medium Rain,Green Leather Pants with Buckles
5550,Can smell fear,Yes,True grit,A gelatinous blob,None,Could sell ice to an eskimo,Red Snakeskin Moto Jacket with Charcoal Cotton Crew,Self-induced illusions fade,,Black Snakeskin Knee High Boots,Can take a punch,9,8,14,1,9,3,1,1,Phone,Phone,,,,,,,,,,Natural,Light Brown,Long Messy,Light Rain,Black Cotton Wool Slacks with Buckles
5551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5553,Can see around corners,Yes,Quiet confidence,Two left feet,None,Glossophobia,Red Leather Longsleeve Crew,Appreciation for the complexity of human behavior,Black Futurist with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,4,12,11,3,10,4,1,1,,Katana with White Handle and White Blade,,,,,,,Thick Leather,Scowl,,Natural,Auburn,Short Coil,Light Rain,Black Cotton Martial Arts Pants
5554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5555,Excellent at reading people,Yes,True grit,Two left feet,None,Glossophobia,Black Leather Longsleeve Crew,Reality is seen as it is,Round Silver with Mirror Lens,Red Patent Leather Neo Combat Boot,Can put up a fight,4,15,8,3,9,4,1,1,,Gold Arm Pole,,,,,,,,Smirk,,Natural,Dark Brown,Short Sideswept Fringe,Light Rain,Black Snakeskin Leggings
5556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5560,Heightened senses,Yes,Surprising resilience,Sleep paralysis,None,Maintains status quo,Black Leather Trench Coat with Black Cotton Oxford and Green Tie,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can take a punch,5,11,7,2,8,3,1,1,,Silver Staff,,,,,Black Earrings,,,,,Light Blue,Dark Brown,Short Coil,Heavy Rain,Black Cotton Leggings
5561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5562,Can hear a heartbeat a mile away,Yes,Unshakable resolve,A gelatinous blob,None,Could sell ice to an eskimo,Black Snakeskin Trench Coat with Black Leather Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,9,10,12,1,12,2,1,1,,,,,,,"Black Nose, Lip",,,Scowl,Stubble,Natural,Black,Long Straight Bangs,Light Rain,Black Patent Leather Pants with Buckles
5563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5564,Excellent at reading people,Yes,Steps forward as others flee,Two left feet,None,People smile back at you,Black Patent Leather Mandarin Trench Coat,You have walked the manifold path,Black and Gold Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,Can put up a fight,6,14,8,3,13,4,1,1,,,,,,,Black Earrings,,,,,Natural,Blonde,,Heavy Rain,Black Leather Pants with Buckles
5565,Can see around corners,Yes,Unshakable resolve,Pretty light on your feet,None,Your significant other's mom loves you,Red Leather Moto Jacket with Charcoal Cotton Crew,Laughing at your mistakes,Black Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can take a punch,8,10,11,6,12,3,1,1,,,,,,,Black Earrings,,,,,Natural,Black,Pulled Back Short,Light Rain,Green Patent Leather Leggins
5566,You've got a bad feeling about this,Yes,Quiet confidence,Sleep paralysis,None,You're a bit of a charmer,Green Patent Lather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,Black and Gold Wayfarer with Black Lens,Red Leather Neo Combat Boot,Can take a punch,7,10,9,2,10,3,1,1,,,,,,,,,,Smirk,,Natural,Auburn,,Light Rain,Black Cotton Wool Slacks with Buckles
5567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568,Can see around corners,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Leather Longsleeve Crew,Accepting the impermanence of things,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Scrappy,5,11,11,4,11,5,1,1,,Katana with Black Handle and Silver Blade,,,,,,Leather Cuff,Studded Leather,Smirk,Mustache,Pink,Light Brown,Faux Hawk,Light Rain,Black Leather Leggings
5569,Can hear a bee's wings,Yes,Quiet confidence,Two left feet,None,Natural born leader,Black Leather Tank,Laughing at your mistakes,Black Wayfarer with Black Lens,Green Snakeskin Knee High Boots,Scrappy,10,10,10,3,10,5,1,1,,Katana with Black Handle and Silver Blade,,Intersecting Triangles,Alchemy,Shaded Stacking Triangles,,,Thick Leather,,,Natural,Light Grey,,Medium Rain,Black Leather Leggings
5570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5580,You've got a bad feeling about this,Yes,Surprising resilience,Two left feet,None,Could sell ice to an eskimo,Green Cotton Tank,Accepting the impermanence of things,Round Black with Black Lens,White Leather Combat Cuff Boot,Can stop a helicopter from taking off,9,11,9,3,8,13,1,1,Phone,,,,Valknut,Borromean Rings,"Black Nose, Lip, Forehead",,,,,Light Purple,Blonde,Medium Curly Bob,Medium Rain,Black Cotton Martial Arts Pants
5581,Can see around corners,Yes,Unshakable resolve,Two left feet,None,Maintains status quo,Black Cotton Tunic with Buttons,You have walked the manifold path,Round Black with Black Lens,Black Leather Neo Combat Boot,Paper hands,5,14,11,3,12,1,1,1,,Black Arm Pole,,,,,,,,,Stubble,Natural,Light Grey,Short Pixie,Medium Rain,Black Leather Leggings
5582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5585,Can see around corners,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Black Cotton Tunic with Buttons,You know the sound of one hand clapping,,Black Patent Leather Knee High Boots,I wouldn't mess with you,7,13,11,3,12,6,1,1,,,,,,,,,,,,Natural,Black,Short Updo,Light Rain,White Leather Pants with Buckles
5586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5587,Can smell fear,Yes,True grit,A gelatinous blob,None,People smile back at you,Black Leather Longsleeve Crew,Laughing at your mistakes,,Red Knee High Leather Boots,Can put up a fight,6,10,14,1,9,4,1,1,,Black Gun,,,,,Black Erl,,,Scowl,Stubble,Natural,Black,Asymmetrical Bob,Medium Rain,White Patent Leather Leggins
5588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5589,Can hear a bee's wings,Yes,Unshakable resolve,Running circles around enemies,None,You're a bit of a charmer,Charcoal Cotton Longsleeve Crew,Learning to regulate emotions,,Red Leather Neo Combat Boot,Can take a punch,7,9,10,7,12,3,1,1,,Katana with White Handle and Silver Blade,,,,,,,,,,Natural,Black,Short Curly Fade,Medium Rain,Black Leather Pants with Buckles
5590,Can hear a bee's wings,Yes,Unshakable resolve,Two left feet,None,Glossophobia,Green Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,People get out of your way,4,11,10,3,12,7,1,1,Phone,,,Intersecting Triangles,,,Black Earrings,,,,,Natural,Black,Buzz Cut,Light Rain,Black Cotton Wool Slacks with Buckles
5591,Can hear a heartbeat a mile away,Yes,Quiet confidence,Getting the hang of it,None,Glossophobia,Green Leather Trench Coat with Black Cotton Tank,Laughing at your mistakes,,Black Leather Combat Cuff Boot,Can put up a fight,4,10,12,5,10,4,1,1,,,,,,,Silver Earrings,,,,,Natural,Dark Brown,,Medium Rain,Black Cotton Leggings
5592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5595,Can see around corners,Yes,Quiet confidence,Sleep paralysis,None,Maintains status quo,Black Leather Trench Coat with White Cotton Oxford and Black Tie,You have walked the manifold path,Black and Gold Wayfarer with Black Lens,Red Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,5,14,11,2,10,2,1,1,Dark Wood Staff,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Light Brown,Short Pixie,Light Rain,Green Cotton Wool Slacks with Buckles
5596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5601,Heightened senses,Yes,Steps forward as others flee,Two left feet,None,Glossophobia,White Leather Moto Jacket with Black Cotton Crew,Accepting the impermanence of things,,Patent Black Leather Combat Cuff Boot,Can put up a fight,4,11,7,3,13,4,1,1,,Katana with White Handle and White Blade,Sierpiński Triangle,,,,Black Erl,,,Scowl,,Natural,Dark Brown,Short Sideswept Fringe,Medium Rain,Black Leather Leggings
5602,Can see around corners,Yes,True grit,Getting the hang of it,None,You're a bit of a charmer,Green Cotton Longsleeve with Zipper,Laughing at your mistakes,,Black Snakeskin Knee High Boots,Can take on five enemies at once,7,10,11,5,9,9,1,1,Silver Short Sai,,,,,,,,,,Stubble,Natural,Auburn,Short Messy,Medium Rain,Red Cotton Leggings
5603,Can hear a bee's wings,Yes,Quiet confidence,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Green Leather Trench Coat with Black Patent Leather Tank,Appreciation for the complexity of human behavior,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,I wouldn't mess with you,5,12,10,4,10,6,1,1,,,,,,,,Leather Cuff,,,,Natural,Light Brown,Faux Hawk,Medium Rain,Black Cotton Leggings
5604,Can see around corners,Yes,Incredible moral fiber,Abnormal flexibility,None,Maintains status quo,Red Cotton Tank,Accepting the impermanence of things,,Black Leather Combat Cuff Boot,Can take a punch,5,11,11,9,11,3,1,1,,,,Triangle,Alchemy,Shaded Stacking Triangles,,,Thick Leather,Smirk,,Yellow,Black,Pulled Back Short,Medium Rain,Black Cotton Martial Arts Pants
5605,Can see around corners,Yes,Incredible moral fiber,Sleep paralysis,None,People smile back at you,Green Patent Leather Mandarin Trench Coat,You know the sound of one hand clapping,,Black Leather Combat Cuff Boot,Can take a punch,6,13,11,2,11,3,1,1,Katana with Black Handle and White Blade,Katana with Black Handle and Silver Blade,,,,,,,,,,Natural,Black,Medium Curly Bob,Heavy Rain,Black Leather Leggings
5606,You've got a bad feeling about this,Yes,Quiet confidence,Getting the hang of it,None,Your significant other's mom loves you,Black Leather Mandarin Trench Coat,The center of your own private universe,Black and Gold Wayfarer with Black Lens,Black Leather Combat Cuff Boot,Can put up a fight,8,4,9,5,10,4,1,1,Phone,,,,,,,,,,,Natural,Black,Short Messy,Heavy Rain,Black Leather Leggings
5607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5608,Can hear a bee's wings,Yes,True grit,Can walk and chew gum AT THE SAME TIME (good job!),None,Maintains status quo,Black Cotton Longsleeve Crew,Accepting the impermanence of things,,Black Leather Neo Combat Boot,Can take a punch,5,11,10,4,9,3,1,1,,Phone,,,,,Black Earrings,,Thick Leather,Meditative,,Natural,Auburn,Faux Hawk,Light Rain,Black Patent Leather Pants with Buckles
5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620,Heightened senses,Yes,Quiet confidence,Running circles around enemies,None,Glossophobia,Black Patent Leather Trench Coat with Black Cotton Tank,Accepting the impermanence of things,,Red Leather Combat Cuff Boot,Can put up a fight,4,11,7,7,10,4,1,1,Katana with Black Handle and Silver Blade,Black Gun,Circle,,,,,,,,,Natural,Light Brown,Messy Updo Bun,Heavy Rain,Red Cotton Leggings
5621,You've got a bad feeling about this,Yes,Stiff upper lip,Can walk and chew gum AT THE SAME TIME (good job!),None,People follow you blindly,Red Pantent Leather Longsleeve with Zipper,Accepting the impermanence of things,Translucent Hex with Red Polarized Lens,Black Leather Combat Cuff Boot,Can take a punch,11,11,9,4,7,3,1,1,Silver Gun,Dark Wood Staff,,,,,,,Thick Leather,,Goatee,Natural,Black,Short Curly Fade,Medium Rain,Black Cotton Wool Slacks with Buckles
5622,You've got a bad feeling about this,Yes,Unshakable resolve,Two left feet,None,You're a bit of a charmer,Black Leather Moto Jacket with Black Cotton Crew,Appreciation for the complexity of human behavior,Round Black with Black Lens,Patent Black Leather Combat Cuff Boot,I wouldn't mess with you,7,12,9,3,12,6,1,1,,,,,,,Black Earrings,,,,,Natural,Black,Short Curly Fade,Medium Rain,White Cotton Leggings
5623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5633,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Charcoal Black Cotton Longsleeve with Zipper,Appreciation for the complexity of human behavior,Black Wayfarer with Black Lens,Patent Black Leather Combat Cuff Boot,I wouldn't mess with you,6,12,12,4,12,6,1,1,,,,Circle,,,,,,Smirk,,Natural,Light Brown,Asymmetrical Bob,Medium Rain,Black Leather Leggings
5634,You've got a bad feeling about this,Yes,Incredible moral fiber,Can walk and chew gum AT THE SAME TIME (good job!),None,People smile back at you,Black Cotton Longsleeve Crew,Appreciation for the complexity of human behavior,,Patent Black Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,6,12,9,4,11,2,1,1,,Silver Staff,,Triforce,,,,,,Meditative,,Yellow,Black,Short Messy,Medium Rain,Black Cotton Wool Slacks with Buckles
5635,Can hear a heartbeat a mile away,Yes,Quiet confidence,Two left feet,None,Could probably convince a small child,Black Cotton Tank,Laughing at your mistakes,Black Neo with Black Lens,Black Knee High Leather Boots,Can put up a fight,3,10,12,3,10,4,1,1,Phone,Phone,Circle,,Square,Triforce,,,,,,Natural,Blonde,Short Afro Fade,Light Rain,Black Cotton Wool Slacks with Buckles
5636,Can hear a heartbeat a mile away,Yes,Unshakable resolve,Sleep paralysis,None,People smile back at you,Charcoal Black Cotton Longsleeve with Zipper,Appreciation for the complexity of human behavior,White Futurist with Mirror Lens,Patent Black Leather Combat Cuff Boot,Scrappy,6,12,12,2,12,5,1,1,Black Long Sai,,,,,,,,,Scowl,Stubble,Natural,Light Brown,Short Coil,Medium Rain,Black Leather Pants with Buckles
5637,Can hear a heartbeat a mile away,Yes,Surprising resilience,Two left feet,None,Maintains status quo,Black Wool Mandarin Trench Coat,Appreciation for the complexity of human behavior,,Red Leather Neo Combat Boot,Can punch holes in concrete walls,5,12,12,3,8,10,1,1,,,,,,,,,,Scowl,Stubble,Natural,Light Brown,Short Sideswept Fringe,Light Rain,Black Cotton Leggings
5638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5640,Heightened senses,Yes,True grit,Two left feet,None,Others are helpless to deny you,Red Leather Trench Coat with Black Cotton Oxford and White Tie,Laughing at your mistakes,White Futurist with Mirror Lens,Patent Black Leather Combat Cuff Boot,Can take a punch,13,10,7,3,9,3,1,1,Phone,Phone,,,,,Black Earrings,,,Smirk,,Natural,Light Grey,Short Coil,Medium Rain,Black Leather Leggings
5641,Can hear a bee's wings,Yes,Incredible moral fiber,Always picked first,None,History books will be written about you,Green Leather Trench Coat with White Cotton Oxford and Black Tie,Laughing at your mistakes,,Black Snakeskin Combat Cuff Boot,Can put up a fight,16,10,10,8,11,4,1,1,,,,,,,,,,,,Natural,Black,Short Curly Fade,Light Rain,Red Leather Pants with Buckles
5642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5643,Can smell fear,Yes,Incredible moral fiber,Abnormal flexibility,None,Your significant other's mom loves you,Red Snakeskin Trench Coat with White Cotton Oxford and Black Tie,The center of your own private universe,Translucent Hex with Red Polarized Lens,Patent Green Leather Combat Cuff Boot,Your grandma beats you at arm-wrestling,8,4,14,9,11,2,1,1,,Black Gun,,,,,Black Earrings,,,,,Natural,Light Brown,Short Updo,Light Rain,Black Leather Pants with Buckles
5644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
